,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
810,1.0,1.0,1.0,3.1358439280979993,1.0,1892959229.0634604,75246327.01125102,Jackson,-0.4600709044757628,-0.7814872807528088,GP,0.05623499642202536,317528532484794.0,0.33900976083015566,0.05623499642202536
811,1.0,1.0,1.0,1.765369333924122,1.0,5570993571.870976,87668881.1529282,Jackson,-0.3057516689191655,-0.7184902959644355,log,0.06758500310510794,957858658655947.4,0.5032307182077355,0.06758500310510794
812,1.0,1.0,1.0,1.4699478981508787,1.0,2224987330.539337,38935436.89409067,Selsis,-0.2968127102870035,-0.7794980294716457,linear,0.05087712382801776,9.858906762048712e+20,0.5529636090701158,0.05087712382801776
813,1.0,1.0,1.0,2.252392636340508,1.0,3151152983.5622883,60271110.853857145,Jackson,-0.4692133176484559,-0.6279181669738978,linear,0.14090570519836154,539933002630340.6,0.2640774759087431,0.14090570519836154
814,1.0,1.0,1.0,0.7744018203004397,1.0,4595202049.882144,42365999.666982554,Selsis,-0.48153096057788836,-0.7994482027969229,log,0.17460653002841037,2.958264134051532e+20,0.8245577245372114,0.17460653002841037
815,1.0,1.0,1.0,2.089052134567507,1.0,3585416107.9447794,8436293.1171981,Jackson,-0.31814982918205414,-0.7732114982737391,GP,0.3987809912251522,624847383790704.4,0.2835611799955312,0.3987809912251522
816,1.0,1.0,1.0,0.7825890875942106,1.0,4531236002.1011715,35142084.95816718,Selsis,-0.4992959879771874,-0.666243260844557,linear,0.26833670994111414,4.070519566367457e+20,0.9824625131099497,0.26833670994111414
817,1.0,1.0,1.0,1.6804604582945404,1.0,8689597225.804028,35818749.37134499,Jackson,-0.40429089775072363,-0.7034886919677421,linear,0.27654556856035645,1511691740190575.5,0.9320646250231606,0.27654556856035645
818,1.0,1.0,1.0,0.6846857054718214,1.0,5904100743.540441,96689789.25292636,Selsis,-0.3521904602735664,-0.6138517100905961,GP,0.11195570461902536,1014471909050721.0,0.32682147475217105,0.11195570461902536
819,1.0,1.0,1.0,0.6900120753250675,1.0,5780695287.188847,96456264.43096772,Selsis,-0.3786338283698596,-0.7206942186083478,linear,0.20139110353732984,992955528428805.0,0.7074710357697878,0.20139110353732984
820,1.0,1.0,1.0,1.934667568059935,1.0,1713676846.2979414,61446997.95302209,Selsis,-0.46565712402783244,-0.7438401504012685,GP,0.09867967348305684,8.823345546888376e+19,0.491926740732052,0.09867967348305684
821,1.0,1.0,1.0,2.218367245229378,1.0,3231466787.069787,11828070.466955226,Jackson,-0.43326587418740214,-0.6995293501019232,GP,0.060214024161095836,562424987829436.06,0.9957609173261149,0.060214024161095836
