,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
815,0.815,1.0,1.911,2.021847364853921,1.0,3837838665.0287933,2558058.845159712,Jackson,-0.4682249367212693,-0.7326974003243079,log,0.3432189250076361,4.4206248054881116e+18,0.442235888085157,0.3432189250076361
816,0.815,1.0,1.911,0.9188861704744935,1.0,3674751411.275223,4238189.968199078,Selsis,-0.3762406061428421,-0.7441458407959045,GP,0.16376902490310605,4.5889758084541804e+18,0.9132908356133663,0.16376902490310605
817,0.815,1.0,1.911,0.7692841577249766,1.0,4636083785.62629,12864025.274482863,Selsis,-0.323705178265005,-0.6413203811352393,GP,0.13502248874529,1.6747985078652834e+19,0.38666133073651066,0.13502248874529
818,0.815,1.0,1.911,1.0524537707044916,1.0,3146757991.5989203,60763612.271708034,Selsis,-0.43509732637201143,-0.6355884330165837,linear,0.07328159848401111,3.7099586887489054e+20,0.31116262906113534,0.07328159848401111
819,0.815,1.0,1.911,1.8478392359162394,1.0,4639797166.507027,70666929.11687881,Jackson,-0.3706726304296907,-0.6699678638538418,GP,0.4402573895738487,4.1960680332910445e+17,0.48168041661892036,0.4402573895738487
820,0.815,1.0,1.911,1.683581013196491,1.0,8541264390.811948,75868357.15990822,Jackson,-0.30012488475363025,-0.6462187371948289,log,0.08166110805154263,8.177934109644544e+18,0.2718120076969559,0.08166110805154263
821,0.815,1.0,1.911,1.8694779152369283,1.0,4526316791.412477,2065055.4847369883,Jackson,-0.4767154338118093,-0.7111834890512656,log,0.37224970387394657,4.5261341424066995e+18,0.3975683954515371,0.37224970387394657
822,0.815,1.0,1.911,1.9696309062790855,1.0,4053965918.1297455,22898678.836852584,Jackson,-0.444187226101915,-0.7984464928523735,GP,0.46314848674531933,3.908916205453223e+17,0.9385888963381968,0.46314848674531933
823,0.815,1.0,1.911,3.156966269811987,1.0,1127021687.3644788,99210606.492523,Selsis,-0.38075428506960785,-0.751436599845016,linear,0.3230559635329392,2.4409396478404998e+20,0.9254230147258088,0.3230559635329392
824,0.815,1.0,1.911,0.6828339546644523,1.0,5947997296.595138,28319676.568816807,Selsis,-0.43849680312707573,-0.7969918322998942,GP,0.06513288761015197,1.9007086944058808e+18,0.3747831734327277,0.06513288761015197
825,0.815,1.0,1.911,1.0608439332187742,1.0,3119754944.300497,28757772.185600407,Selsis,-0.3147261753655105,-0.7206609050389934,GP,0.3751431441570121,1.5430470864848574e+19,0.3452818821249364,0.3751431441570121
826,0.815,1.0,1.911,1.9192165243597208,1.0,4281468778.0677466,49362409.1989704,Jackson,-0.35294740917035344,-0.6675487866300045,linear,0.21755525502538414,2.8589161283266603e+20,0.8638947932858873,0.21755525502538414
827,0.815,1.0,1.911,1.1228046686712938,1.0,2934360901.157576,82400748.34658697,Selsis,-0.3722212704883101,-0.7924740420504988,GP,0.29008020514570176,7.876907746855866e+17,0.2821879121685681,0.29008020514570176
828,0.815,1.0,1.911,1.712751954583833,1.0,7287819316.053893,81598003.04449505,Jackson,-0.4726785311784687,-0.7283381652855468,log,0.34313847772757305,6.625175963294866e+17,0.14518616483602909,0.34313847772757305
829,0.815,1.0,1.911,0.6045875753371678,1.0,8437624982.963537,39473153.7100657,Selsis,-0.45440477497697285,-0.7803932184358179,GP,0.09360584668444816,1.5224031933472814e+18,0.5470230202746897,0.09360584668444816
830,0.815,1.0,1.911,2.361455721949642,1.0,2915240004.9632564,50360320.582066275,Jackson,-0.35186653821549363,-0.7058087101336097,linear,0.089649317297183,2.6931803845518934e+20,0.6840236521027464,0.089649317297183
831,0.815,1.0,1.911,2.4614710145233727,1.0,1388933997.189733,29824136.872652475,Selsis,-0.3538753643425824,-0.6278097586611677,log,0.13080087339518726,3.0461383080682336e+19,0.2908224826558856,0.13080087339518726
832,0.815,1.0,1.911,6.369244842031309,1.0,775371450.7265975,95955463.43041375,Jackson,-0.4752367115049417,-0.6893497313403436,linear,0.07339817062860372,9.81044387798828e+19,0.5524036537032271,0.07339817062860372
833,0.815,1.0,1.911,0.7173757428901484,1.0,5207417702.9313135,48846875.032246806,Selsis,-0.440142377989603,-0.6218863198084644,log,0.05767937323916222,1.7406303996317012e+19,0.21720730980595848,0.05767937323916222
834,0.815,1.0,1.911,2.147095959374591,1.0,3411412352.6408105,59416102.39357041,Jackson,-0.42174821922996114,-0.6024372421961178,linear,0.10085662185253859,2.3221624922543273e+20,0.39674145836331687,0.10085662185253859
835,0.815,1.0,1.911,1.9524428135823135,1.0,4129340002.448113,17508690.498253535,Jackson,-0.3692205240396456,-0.7478426814502045,GP,0.06665832247179442,6.174496147107178e+17,0.2747213363431983,0.06665832247179442
836,0.815,1.0,1.911,0.9478302630837909,1.0,3532259821.2839756,12745959.020107558,Selsis,-0.43999029033738407,-0.6074052221501285,GP,0.06345861590308853,3.509116796521043e+18,0.480385420880025,0.06345861590308853
837,0.815,1.0,1.911,2.149648431429257,1.0,3404676812.2751007,63750555.02241307,Jackson,-0.3711146117219011,-0.6862530740085308,GP,0.0654057908912201,4.2182222436025114e+17,0.38364968062411653,0.0654057908912201
