,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,2.53,0.41,92.06430550766032,0.011971540815680321,53.91323468298032,1.324518074037181,6693277335.480544,39999002.44902997,Jackson,-0.2851689781818356,-0.6049737447072323,GP,0.23061524967590621,1.878111320149304e+20,0.4878467200368638,0.23061524967590621
1,2.53,0.41,464.1184539539256,7.732150035251366,53.91323468298032,0.05172377993968122,2088445326.4451358,20555990.494012292,Jackson,-0.35832352031707704,-0.7714143425519888,linear,0.06928516603640655,1.2212040433824537e+22,0.4178372305567104,0.06928516603640655
2,2.53,0.41,500.8946881800776,10.48988264766562,53.91323468298032,0.044407372416961556,3854057069.438149,83100568.52314655,Selsis,-0.3291872405222551,-0.7612486918749857,linear,0.4394584142894591,3.580971513811345e+23,0.7528528137251529,0.4394584142894591
3,2.53,0.41,110.07886035908602,0.024468121239555708,53.91323468298032,0.9320783427787034,12020408903.446234,92914883.92466176,Selsis,-0.4026096838369494,-0.7245550743486091,linear,0.07364041212366002,1.2017598744980678e+20,0.9578616060060456,0.07364041212366002
4,2.53,0.41,128.20028216135677,0.04501329960851903,53.91323468298032,0.6779067636414455,2617079623.5879064,33630096.22643105,Selsis,-0.39091014714722355,-0.6280249134444271,log,0.15733169973024683,4.446224800705691e+20,0.7099912554652678,0.15733169973024683
5,2.53,0.41,1289.6106287867385,460.9134064410517,53.91323468298032,0.006747706758013003,6577513381.665542,58474504.4497272,Selsis,-0.36865751720335016,-0.6983394366894762,log,0.2789909084982803,9.443882224017944e+24,0.840122451373256,0.2789909084982803
6,2.53,0.41,167.9535927741813,0.13259957097512812,53.91323468298032,0.3953046658946851,4702629361.666933,86945853.0228367,Jackson,-0.3839215436637488,-0.6536299510508203,GP,0.07256521103980257,2.8266073165225266e+20,0.733140908908744,0.07256521103980257
7,2.53,0.41,242.5621600150253,0.5768689058893367,53.91323468298032,0.18858541614728722,1559686010.1359026,68156256.06771652,Jackson,-0.3293517839005916,-0.7967674709634054,log,0.4022154673403351,5.393071530917108e+21,0.7754213214998479,0.4022154673403351
8,2.53,0.41,98.77377865395938,0.01586176817440075,53.91323468298032,1.1423434233412268,4242895246.2398534,78661458.55460757,Jackson,-0.49745178406062807,-0.7116678423750988,log,0.05999830378084112,1.7684783766120686e+19,0.9106031773159953,0.05999830378084112
9,2.53,0.41,312.95988121953525,1.5985992251207781,53.91323468298032,0.11375502560266786,3128070831.4156833,10804023.13238135,Selsis,-0.41679326067445804,-0.6448727474287258,log,0.3217651205893876,3.189385099104568e+22,0.26488463176255694,0.3217651205893876
