pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,2395.6979415204864,0.01796,catalog,4092494170.853982,11028848.977558604,Jackson,-0.45528426382726533,-0.6318474795030876,linear,0.14861229603362017,0.687293042803752,1.1151410002842615e+24,1.4868546670456819e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1741.2352731465269,0.01796,catalog,5414781194.769542,12717264.430127943,Selsis,-0.35634053360525436,-0.7342258597581555,GP,0.3808381428298451,0.9194452737849663,6.745291864013638e+24,8.993722485351518e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,3264.039411978885,0.01796,catalog,2761649582.3626804,76556643.62534617,Jackson,-0.4267089396298211,-0.7614469735171179,log,0.13896750207559924,0.2208134938737898,6.258281791146022e+23,8.344375721528029e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,2915.00688133822,0.01796,catalog,3177488518.3210893,86469852.11033842,Jackson,-0.42564617557691853,-0.7978109364463735,GP,0.15017029426948544,0.01415073757483587,6.62774236829433e+23,8.83698982439244e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1916.4633389308167,0.01796,catalog,5668533432.684256,46244657.35276805,Jackson,-0.4076026045930852,-0.6754915030278478,GP,0.21474473362730276,0.8241083412069418,1.5941117778913469e+24,2.1254823705217957e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,4617.198983011483,0.01796,catalog,2244971666.235977,6897518.034477447,Selsis,-0.3125210856657018,-0.7412379379436411,GP,0.08219992167559396,0.7226983291280551,1.7096186247776503e+24,2.2794914997035337e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,2280.6751737286663,0.01796,catalog,4160610928.7889304,7603897.995619176,Selsis,-0.44756391833238035,-0.6272655146242918,linear,0.08247572215298103,0.1602572754219892,1.294626689836587e+24,1.7261689197821158e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,4247.451617745566,0.01796,catalog,2018815743.0332527,60261434.65617995,Jackson,-0.4448258333160046,-0.743296382648092,log,0.1617341939931045,0.48964584548510237,6.886699578423423e+23,9.182266104564564e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,33513.10957325156,0.01796,catalog,491577651.92326057,91943810.67128204,Selsis,-0.4983852190065585,-0.7696848375630994,linear,0.058557135273346564,0.16043388504493505,3.492314729241355e+23,4.6564196389884725e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,2037.984972100784,0.01796,catalog,5109562171.459854,40558767.85688573,Jackson,-0.465898488837834,-0.6079104975991364,GP,0.08622397766606771,0.6026138618291498,7.201778029558197e+23,9.602370706077595e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1813.8586128908776,0.01796,catalog,5177309461.324723,65411361.70471643,Selsis,-0.284690556770914,-0.6070445975490981,GP,0.31072926511281856,0.6475699453218741,8.60747700387942e+24,1.147663600517256e+25
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1222.6827922720947,0.01796,catalog,12713420231.173552,54658769.12672038,Jackson,-0.40454861198857534,-0.662995234329452,linear,0.14544655249352373,0.27668270751400437,1.4725689214053838e+24,1.9634252285405115e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,4524.22840375721,0.01796,catalog,1876696049.885466,89086026.6007541,Jackson,-0.45706376769088075,-0.6143228594807457,log,0.053160852635823506,0.7808371269171284,2.6448291840595814e+23,3.5264389120794415e+23
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1770.4967783433465,0.01796,catalog,5316410203.177851,83406373.5525813,Selsis,-0.28755000163347266,-0.7676332837502435,log,0.05750576995868687,0.4735963489241425,1.2767320910450285e+24,1.7023094547267047e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1444.6635718828836,0.01796,catalog,9318516211.502878,20735507.456770968,Jackson,-0.49403406903187264,-0.7079318280059411,log,0.4154180692404617,0.7063579112955095,2.878165112217987e+24,3.837553482957316e+24
4.97,1.67,catalog,0.84,1771.8044249632712,1650.0,1930.4545502775636,0.01796,catalog,4856280548.956365,68076766.75741214,Selsis,-0.3934833949391861,-0.7591682218071444,log,0.45257280388825927,0.6398111814232847,5.628750470153974e+24,7.505000626871964e+24
