pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
1.86,1.264,catalog,0.36,771.7762452717325,59.4,13365.20077942302,0.01589,catalog,975562647.6572903,6101450.855020671,Selsis,-0.4578588810475767,-0.6537720665072767,log,0.12070307803374145,0.7005059897236995,1.1172514959830597e+22,4.096588818604552e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,1660.7999015197852,0.01589,catalog,4471333858.2446165,13159693.077195175,Selsis,-0.29689830943539713,-0.6006038159945325,log,0.16434895521494836,0.8890022250141837,4.260386309803761e+22,1.5621416469280456e+23
1.86,1.264,catalog,0.36,771.7762452717325,59.4,984.5685470705549,0.01589,catalog,6871067710.408973,40715630.825207,Selsis,-0.4802903960490083,-0.6279692044903302,GP,0.2523691418836624,0.34699043623881076,2.777737301802318e+22,1.0185036773275166e+23
1.86,1.264,catalog,0.36,771.7762452717325,59.4,5106.409574379323,0.01589,catalog,869939776.9194623,35580632.567029506,Jackson,-0.39823977345721606,-0.6406473550750011,log,0.4976586893255135,0.14503150614082028,5.999094965316818e+21,2.1996681539494995e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,1863.3052342496983,0.01589,catalog,2143214880.8101997,51578691.70193395,Jackson,-0.4705507336892766,-0.6188257683832928,GP,0.4010952200091119,0.6415168185941742,9.534464115843178e+21,3.495970175809165e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,544.714142048257,0.01589,catalog,7299464941.788783,8220649.799564191,Jackson,-0.32645248645233277,-0.7162317800525452,GP,0.42564101906367563,0.3112087861562497,2.062980828730702e+22,7.56426303867924e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,1748.8911799059158,0.01589,catalog,2273869829.811533,40053578.31094141,Jackson,-0.44959878956498717,-0.774118787110442,log,0.3962728624673176,0.39385453326725617,7.227879540851874e+21,2.6502224983123537e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,3334.424013696319,0.01589,catalog,1263114518.9199677,78795771.53171688,Jackson,-0.41646129891380496,-0.7540141571065662,log,0.17327838282013122,0.8618590260358797,5.753489293666346e+21,2.1096127410109938e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,734.3947180220293,0.01589,catalog,5328836806.942458,52444235.549049884,Jackson,-0.44504876481498945,-0.6862855546682199,GP,0.15880273932817224,0.3931897661421545,1.1139876825167313e+22,4.084621502561348e+22
1.86,1.264,catalog,0.36,771.7762452717325,59.4,1094.117888168316,0.01589,catalog,6286447380.5903845,9125684.24948582,Selsis,-0.3027552510718629,-0.7890652162589373,GP,0.2417487138108832,0.026873720902782394,4.725368009679723e+22,1.732634936882565e+23
1.86,1.264,catalog,0.36,771.7762452717325,59.4,2641.015412868046,0.01589,catalog,3123696937.709054,34453748.82154259,Selsis,-0.32223473901602473,-0.67770554396189,linear,0.39777536760482946,0.5246916840509531,4.52467266644644e+23,1.6590466443636946e+24
