,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
818,0.815,1.0,1.911,2.142357271661043,1.0,3423976951.247057,59518145.95146559,Jackson,-0.3469661959431291,-0.7667176889628127,log,0.3165554892284075,529303915140615.5,0.7745395601577453,0.3165554892284075
819,0.815,1.0,1.911,0.6052516298522785,1.0,8409713322.270105,38098682.130170025,Selsis,-0.43740072861497986,-0.6815600081656713,GP,0.080916315796189,1.0118715515554987e+21,0.923696824453343,0.080916315796189
820,0.815,1.0,1.911,2.5952284480246113,1.0,1327250549.3536127,82999960.90141755,Selsis,-0.42960301878219265,-0.7650140855476063,log,0.26046607573245034,2.6915975199110575e+20,0.30056642218823704,0.26046607573245034
821,0.815,1.0,1.911,3.7475023743445357,1.0,980908463.9210305,10445310.862059718,Selsis,-0.3579087741356887,-0.6954256276852332,GP,0.17068437287316457,1.818799528863435e+21,0.5834137413336029,0.17068437287316457
822,0.815,1.0,1.911,1.051871853749394,1.0,3148648915.195462,81274795.91895248,Selsis,-0.32277948135637347,-0.7113924563434418,GP,0.24730935667759052,6.956154761011917e+20,0.5065656789074036,0.24730935667759052
823,0.815,1.0,1.911,1.760443551743277,1.0,5709688008.055239,68917731.94569941,Jackson,-0.2999730007074223,-0.6070050804479309,linear,0.10031347467950576,2.4598568745434438e+20,0.23987154638991848,0.10031347467950576
824,0.815,1.0,1.911,1.731571761328737,1.0,6607087246.766706,34868185.64696557,Jackson,-0.3322066872789635,-0.6771119332839167,GP,0.05120817078010461,2.88175540906205e+20,0.33530123555309876,0.05120817078010461
825,0.815,1.0,1.911,2.881151272250949,1.0,2141521304.3695745,66980138.142766334,Jackson,-0.4610359398771541,-0.6355285988375128,linear,0.25824331806836764,326371290287727.5,0.4414558280142824,0.25824331806836764
826,0.815,1.0,1.911,2.4395288380953364,1.0,2764167597.148206,49370351.49380947,Jackson,-0.30520916662073727,-0.6572878711342727,log,0.07430558407680991,3.4627037115870577e+20,0.5678900869541811,0.07430558407680991
827,0.815,1.0,1.911,1.7212808498688796,1.0,6965561214.507376,84173537.05094543,Jackson,-0.43738866060166987,-0.7348899047794436,linear,0.3746209122948414,1082594750021934.1,0.7713342101839928,0.3746209122948414
828,0.815,1.0,1.911,1.3589639375939158,1.0,2402479302.121322,50686242.924720585,Selsis,-0.4703660915417868,-0.7482727626200492,log,0.10639008580586903,7.276860359938294e+20,0.5789923649049762,0.10639008580586903
829,0.815,1.0,1.911,1.7515771342282955,1.0,5969440409.816832,78712411.64195448,Jackson,-0.35721360832164784,-0.7268776031794867,GP,0.12695444356505192,926742032791353.1,0.07787064773033125,0.12695444356505192
830,0.815,1.0,1.911,0.6817139035687261,1.0,5974803510.7155,64826246.71447161,Selsis,-0.48444745281867396,-0.7301505101858251,linear,0.05765958850309247,4.981576840940688e+20,0.4264509258470194,0.05765958850309247
831,0.815,1.0,1.911,1.6739855691652956,1.0,9007041153.025171,39061185.067443095,Jackson,-0.3874721192374009,-0.6030388237338478,GP,0.06382085199595773,1410861949170336.0,0.6333539253922921,0.06382085199595773
832,0.815,1.0,1.911,7.5872127181178195,1.0,567386669.4072369,94835099.2590805,Selsis,-0.4263744947999385,-0.6683400790487852,linear,0.21188018015379137,1.6467188917175953e+20,0.0747404396415785,0.21188018015379137
833,0.815,1.0,1.911,1.8385474438127847,1.0,4689907900.365679,50765276.51870242,Jackson,-0.38153091206773965,-0.715947049312714,GP,0.0832722145395909,729839922495998.1,0.8039123705797763,0.0832722145395909
834,0.815,1.0,1.911,1.9582493331334523,1.0,4103631102.939846,49688969.13647657,Jackson,-0.37388694154460617,-0.7278456346396593,linear,0.08855397737324432,637774919341627.6,0.5736237855049637,0.08855397737324432
835,0.815,1.0,1.911,0.793767140062738,1.0,4446648195.497751,98996068.0434825,Selsis,-0.3981380868389018,-0.6662740043299346,log,0.12244899161310967,1.6631169658682815e+20,0.15362461564401264,0.12244899161310967
836,0.815,1.0,1.911,0.8807681639411759,1.0,3880561788.514144,38007454.04010369,Selsis,-0.41787393057701355,-0.6684130232377667,GP,0.10966342332668899,1.0632039699966477e+21,0.11503497088341086,0.10966342332668899
837,0.815,1.0,1.911,0.7450958815299288,1.0,4839256677.611571,57519056.67606104,Selsis,-0.4835979762266802,-0.7942340723410901,GP,0.2543654401665549,6.01294977271619e+20,0.9185970888113891,0.2543654401665549
838,0.815,1.0,1.911,1.1529399897518187,1.0,2852251313.2518535,35870494.241988,Selsis,-0.3636769871947294,-0.7668648364866172,linear,0.4763219362478925,1.2851594476878784e+21,0.11549066251498641,0.4763219362478925
839,0.815,1.0,1.911,2.5373932335292317,1.0,2592776071.507339,2282402.277526901,Jackson,-0.41242310316275804,-0.6380957184695868,log,0.4224628713705397,1.8170450656513952e+19,0.6637650965583919,0.4224628713705397
840,0.815,1.0,1.911,1.6863335797351602,1.0,8412861284.287578,81211539.9871816,Jackson,-0.29312345867638,-0.6113609247941438,linear,0.12241318787840791,1.657705690224005e+20,0.02276483765158488,0.12241318787840791
