,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
43,1.0,1.0,1.0,2.6146097346430914,1.0,2470516486.131303,84737286.49996288,Jackson,-0.4397938302312207,-0.7667574494839624,log,0.21067358607809128,3.068214129696243e+17,0.35989457053339846,0.21067358607809128
44,1.0,1.0,1.0,1.8334009681545305,1.0,4718030748.84915,20573195.00570521,Jackson,-0.2926415614258868,-0.6327278697731604,linear,0.18730772171030713,5.650332915063779e+20,0.5394220789950581,0.18730772171030713
45,1.0,1.0,1.0,1.750070061982243,1.0,6014928856.181357,74675015.46143568,Jackson,-0.32947267184088214,-0.7657659730141281,GP,0.16695469251085224,5.07369630543253e+17,0.17264818242915458,0.16695469251085224
46,1.0,1.0,1.0,0.7165283345527854,1.0,5223776955.755478,46676974.96743887,Selsis,-0.34289983151189213,-0.7000346824761691,linear,0.1800723434179068,4.886716273800541e+20,0.8884791915141209,0.1800723434179068
47,1.0,1.0,1.0,2.163799681261236,1.0,1553147265.4966905,23115079.08584583,Selsis,-0.48031074873127483,-0.6375158681305197,log,0.17791667043375015,1.7898421975209566e+19,0.2951678910001019,0.17791667043375015
48,1.0,1.0,1.0,1.737301006505871,1.0,6416777958.092201,59476576.43757189,Jackson,-0.41573714467143624,-0.7359786681399276,log,0.3205671704848824,1.1710873616690442e+18,0.16790656054964614,0.3205671704848824
49,1.0,1.0,1.0,1.6886380273829145,1.0,8307083775.436473,1582044.2582360858,Jackson,-0.4543726500264309,-0.7875295840271543,linear,0.10952809312812264,1.882302528436325e+20,0.3945462746464736,0.10952809312812264
50,1.0,1.0,1.0,1.722388523060162,1.0,1910344533.146584,34960051.93914886,Selsis,-0.3796419941985327,-0.6944443806653912,linear,0.26426559629474833,4.612494740911188e+20,0.540045198054664,0.26426559629474833
51,1.0,1.0,1.0,3.718518056682425,1.0,1503514908.9984243,87869478.13074149,Jackson,-0.2913524268529588,-0.7939612065422482,GP,0.17909190004442427,6.854621157798205e+17,0.08558269051006584,0.17909190004442427
52,1.0,1.0,1.0,0.6659015859462217,1.0,6374926322.626331,3233712.0270979474,Selsis,-0.467399966099703,-0.6475658311270309,log,0.057454583166855706,2.1132169868409487e+19,0.7969034010256343,0.057454583166855706
53,1.0,1.0,1.0,1.2269680999400012,1.0,2669575154.480401,83422626.92499705,Selsis,-0.4769487912482533,-0.7340765957718374,GP,0.058249740296488585,4.989459242126709e+17,0.6678119785157646,0.058249740296488585
54,1.0,1.0,1.0,0.6430913417005005,1.0,7032762923.857311,78271385.60133079,Selsis,-0.3962145391090958,-0.7691191317761445,GP,0.3190146948624288,7.077977363249093e+17,0.3371684877902751,0.3190146948624288
55,1.0,1.0,1.0,2.5635000191887425,1.0,2550093004.9544454,92657488.70974891,Jackson,-0.32978369251971984,-0.7865266031724156,log,0.1432918520487335,1.3180115521096916e+18,0.4574792924175446,0.1432918520487335
56,1.0,1.0,1.0,2.524437408432321,1.0,1359096574.4208684,42293077.423990965,Selsis,-0.4765513951137656,-0.6177499922527603,linear,0.23576461593080542,3.91440626914835e+20,0.7503311929235142,0.23576461593080542
57,1.0,1.0,1.0,1.7693673767818927,1.0,5461252507.7134905,96131876.8823258,Jackson,-0.45095571412706204,-0.6540113359044812,log,0.06660235313325734,3.3608108566919795e+17,0.23400573793897805,0.06660235313325734
58,1.0,1.0,1.0,1.7388860582199808,1.0,6365249980.002346,55037882.607786134,Jackson,-0.4140830995772952,-0.7864793198108107,log,0.29965177390339814,1.2942030151950405e+18,0.7343081404430774,0.29965177390339814
59,1.0,1.0,1.0,1.620105387872488,1.0,2025465380.782642,28167336.30298412,Selsis,-0.33734184105405507,-0.7281155574034673,linear,0.19646986402599992,5.953124684148216e+20,0.49054338501284633,0.19646986402599992
60,1.0,1.0,1.0,1.5886912731681966,1.0,2063935708.793741,50250684.070353955,Selsis,-0.3783875923415245,-0.6361245122354298,linear,0.255610548227255,4.242612369436358e+20,0.47063081785660954,0.255610548227255
61,1.0,1.0,1.0,0.9594997459081649,1.0,3482110589.375637,46765923.02020794,Selsis,-0.4917717461076645,-0.6467792772003079,GP,0.1584689147161338,1.302098561536267e+18,0.7577134549889093,0.1584689147161338
62,1.0,1.0,1.0,0.6631736350381424,1.0,6448300508.819008,10484998.74771871,Selsis,-0.49594660497455756,-0.6286204381753075,GP,0.3119186541420015,2.333548318284132e+18,0.45581531510798223,0.3119186541420015
63,1.0,1.0,1.0,0.9171907373519761,1.0,3683448977.382671,54499199.799936116,Selsis,-0.3546985697910431,-0.6518453553713912,linear,0.128974783403596,4.419006364030484e+20,0.8202850860926588,0.128974783403596
64,1.0,1.0,1.0,4.522465951367365,1.0,1171321672.347268,72682085.89338326,Jackson,-0.34156478904682336,-0.7560786074632126,linear,0.11156576447306257,1.9495704990621693e+20,0.5566223521337832,0.11156576447306257
65,1.0,1.0,1.0,1.724024208343097,1.0,6867843770.873066,11297285.459035397,Jackson,-0.3534499343114961,-0.6699789494973885,linear,0.1955643735944113,3.0108460037146555e+20,0.7149099421077293,0.1955643735944113
66,1.0,1.0,1.0,9.42305972467709,1.0,484966471.1894355,4175664.736624891,Selsis,-0.43866430536611617,-0.7791990326111339,GP,0.14437311384091903,2.1637238379227535e+18,0.760690083910522,0.14437311384091903
67,1.0,1.0,1.0,1.4424708394521468,1.0,2266240922.904833,76007716.31227295,Selsis,-0.36546134446526124,-0.6900590968407965,linear,0.06133672144635119,3.106406853578405e+20,0.0002574871861389383,0.06133672144635119
68,1.0,1.0,1.0,1.2863395054018092,1.0,2539865399.4185066,59163407.242248036,Selsis,-0.4875455341885232,-0.6670970071472737,log,0.20462754558495694,9.203082994445336e+18,0.5877798975470624,0.20462754558495694
69,1.0,1.0,1.0,3.162683943912075,1.0,1125358339.0773513,84540400.90153208,Selsis,-0.4988664633218421,-0.7242289141377789,GP,0.16381330842311898,4.717732126249873e+17,0.6275780691382584,0.16381330842311898
70,1.0,1.0,1.0,0.6704125166248861,1.0,6256495470.038558,36135952.18541054,Selsis,-0.40085657998191104,-0.6563056895462811,log,0.27940321031604043,1.6559158894923215e+19,0.9906922231228728,0.27940321031604043
71,1.0,1.0,1.0,0.7687693461750682,1.0,4640235400.4457445,53306524.599917285,Selsis,-0.3115350686615337,-0.7302607657821195,linear,0.08008040168960179,5.68381464958173e+20,0.327724845933845,0.08008040168960179
72,1.0,1.0,1.0,0.582276940535967,1.0,9468224399.7274,35933657.569846965,Selsis,-0.35979484315765375,-0.676222874595002,GP,0.0594229355123052,4.034833809632603e+18,0.5097076376136599,0.0594229355123052
73,1.0,1.0,1.0,2.421025961055146,1.0,2798748256.7617993,33639471.142159164,Jackson,-0.28973023626775757,-0.7848514447218425,GP,0.07882774389074022,1.2698123944947366e+18,0.8664724314616825,0.07882774389074022
74,1.0,1.0,1.0,1.0533383331844781,1.0,3143888155.575306,93657084.99008648,Selsis,-0.4757744664969838,-0.7556031534387878,GP,0.32712115503321243,3.898570343183524e+17,0.12416603239227508,0.32712115503321243
75,1.0,1.0,1.0,4.493959108352984,1.0,1180410320.7364817,2843908.478048097,Jackson,-0.33749225915053216,-0.6240502886936093,log,0.4804534412186998,8.758145411636576e+18,0.30800963617635224,0.4804534412186998
76,1.0,1.0,1.0,2.0920274945519477,1.0,3574852689.8263407,8755715.891982444,Jackson,-0.4125570231464578,-0.7981017055791073,log,0.13276435856743793,3.000580872138718e+18,0.25142588604957905,0.13276435856743793
77,1.0,1.0,1.0,1.9325426875338314,1.0,4219407808.166364,37622284.862800054,Jackson,-0.3423485121782091,-0.6628585354363563,GP,0.40268199894192724,6.958989906561073e+17,0.6271188064758566,0.40268199894192724
78,1.0,1.0,1.0,0.8670645126218965,1.0,3960179428.5386057,56590783.51795092,Selsis,-0.34764749791295135,-0.784713656622505,GP,0.19058595683343005,2.278731049876242e+18,0.4345440281552072,0.19058595683343005
79,1.0,1.0,1.0,0.7915226692561189,1.0,4463385451.54547,51704689.36999286,Selsis,-0.4454799666987172,-0.7906841457186706,log,0.3051271650004109,1.0640395696133366e+19,0.5250461260527679,0.3051271650004109
80,1.0,1.0,1.0,1.6664943021286094,1.0,9391315122.630125,91618700.57543647,Jackson,-0.3039978173025478,-0.7331184501073955,log,0.11558658583516399,3.0139869058799636e+18,0.3778399013321163,0.11558658583516399
81,1.0,1.0,1.0,1.8916997302322593,1.0,4414266230.749137,34894067.72756412,Jackson,-0.3764160415327442,-0.6693299279820126,log,0.1046292884387332,3.6053929747467704e+18,0.5023342457316126,0.1046292884387332
82,1.0,1.0,1.0,1.7631847172633002,1.0,5632023637.411977,42861837.17743437,Jackson,-0.36771517779846313,-0.7566626290097312,GP,0.35162694319924953,4.6604903821721434e+17,0.6773982475970207,0.35162694319924953
83,1.0,1.0,1.0,0.5796510857722003,1.0,9602559591.831644,26363645.540032614,Selsis,-0.44680780541547865,-0.6481579670431534,log,0.07819532257209329,1.7550060272690774e+19,0.010700148452295388,0.07819532257209329
84,1.0,1.0,1.0,1.712864928273951,1.0,7283396537.503044,3919751.8844164563,Jackson,-0.3039781771107687,-0.6467145326206345,log,0.09883386062331377,1.2607028690908822e+19,0.8207976692610146,0.09883386062331377
85,1.0,1.0,1.0,2.3661593660703595,1.0,2905744034.0269437,54411468.322235905,Jackson,-0.37676248628629094,-0.7476578315539041,log,0.3348824026059385,2.037267235897578e+18,0.10351853253160792,0.3348824026059385
86,1.0,1.0,1.0,1.7804404676393122,1.0,5169975874.439402,9079987.493027803,Jackson,-0.33893086582135945,-0.7678251465270528,log,0.09918831392632523,6.676013022572221e+18,0.09084288447010114,0.09918831392632523
87,1.0,1.0,1.0,0.9392330422790159,1.0,3573435992.059147,22838432.810977157,Selsis,-0.4844678285495422,-0.6914814883377627,GP,0.17010951374366354,1.8423492081387318e+18,0.34980295582129894,0.17010951374366354
88,1.0,1.0,1.0,0.7110735942444301,1.0,5331090737.421094,22464185.081916954,Selsis,-0.45772486550934927,-0.6642088038941902,linear,0.2319621226728843,4.500731206762632e+20,0.035438714352944545,0.2319621226728843
89,1.0,1.0,1.0,2.445415567693285,1.0,2753317882.0448318,53954710.41036697,Jackson,-0.4919278205279827,-0.7844803364024971,log,0.07781859729540105,8.648607201419196e+17,0.8994747435289583,0.07781859729540105
90,1.0,1.0,1.0,2.2896512989070703,1.0,1478570197.6715906,15938436.808728723,Selsis,-0.3989108701594291,-0.7228535117816882,GP,0.08591740961086507,2.9075032931917307e+18,0.08662910144214331,0.08591740961086507
91,1.0,1.0,1.0,0.8174303389233855,1.0,4277350287.783187,13965395.848100098,Selsis,-0.4954490070286455,-0.719478709806917,GP,0.0652168411705761,1.9105645519688704e+18,0.8497203862619815,0.0652168411705761
92,1.0,1.0,1.0,1.7834838345069353,1.0,5093052005.600825,84353699.22251679,Jackson,-0.3687265593341743,-0.6051608059281326,log,0.28234477174561606,1.5049703989782815e+18,0.41746577912447724,0.28234477174561606
93,1.0,1.0,1.0,1.8227162420765208,1.0,4777272203.346881,41015911.751728155,Jackson,-0.35329780641596253,-0.7885158136446256,linear,0.10229976523625174,2.2462349549464774e+20,0.33288528676405515,0.10229976523625174
94,1.0,1.0,1.0,1.6532196923197868,1.0,1986567050.876777,75955999.75617911,Selsis,-0.41030988504429805,-0.6211701082431828,GP,0.0565647321931787,8.54228118687806e+17,0.7408096591357226,0.0565647321931787
95,1.0,1.0,1.0,0.6880730344734258,1.0,5825136853.126817,30263328.72946098,Selsis,-0.4852286262491308,-0.6815543588392121,log,0.22678579372587002,1.5351961328841273e+19,0.49426189306869217,0.22678579372587002
96,1.0,1.0,1.0,2.499725046998403,1.0,2656546198.8390975,87113503.40565701,Jackson,-0.37315129506394473,-0.7213660908423568,GP,0.378314569586333,2.7692358417327437e+17,0.8753514385350317,0.378314569586333
97,1.0,1.0,1.0,2.1698702455998506,1.0,3352101467.9291453,31130379.08354557,Jackson,-0.35552985494260414,-0.7758860037512062,linear,0.11020969994445863,2.3962546520987514e+20,0.10906586319353051,0.11020969994445863
98,1.0,1.0,1.0,0.874500098442529,1.0,3916586442.7575116,42836354.11799583,Selsis,-0.4985257530228011,-0.6563597668653891,linear,0.057639505207634625,3.5528261707817026e+20,0.7866622743540046,0.057639505207634625
99,1.0,1.0,1.0,0.8531896755506821,1.0,4044114562.545274,70631461.27162638,Selsis,-0.34924004979594725,-0.7403693800242005,log,0.1878021113571244,1.0717830434246121e+19,0.867584805276427,0.1878021113571244
100,1.0,1.0,1.0,1.0616685458339241,1.0,3117127024.7183104,64872293.87977956,Selsis,-0.3939636320727904,-0.6360268235108056,log,0.2915918537540312,1.0419828844766138e+19,0.2264525101109267,0.2915918537540312
101,1.0,1.0,1.0,0.770393832808505,1.0,4627159465.666867,68025003.22303998,Selsis,-0.43729778983987055,-0.6313142768848884,GP,0.15387017980770176,9.37535672612885e+17,0.2835952449855471,0.15387017980770176
102,1.0,1.0,1.0,0.6802545795487938,1.0,6010021592.2348,9224263.633250576,Selsis,-0.3412976908817685,-0.6271979461624884,linear,0.2949788762619068,7.154294824206708e+20,0.6891211053879015,0.2949788762619068
103,1.0,1.0,1.0,2.0826854965498414,1.0,1605951959.8062758,3618983.2611785303,Selsis,-0.33032570023395597,-0.6627624038672386,linear,0.09365931490601748,7.577150757924443e+20,0.6375087012976134,0.09365931490601748
104,1.0,1.0,1.0,0.8672569460748379,1.0,3959039273.166429,69639539.51999089,Selsis,-0.443957596830462,-0.7973963702711201,GP,0.09403334486739785,7.426043331376037e+17,0.7053960047056461,0.09403334486739785
105,1.0,1.0,1.0,0.926574869454678,1.0,3635809588.3074336,49683026.973017916,Selsis,-0.3476021763642758,-0.6482451884175535,GP,0.11502969098598563,3.60788123756779e+18,0.9241396569777356,0.11502969098598563
106,1.0,1.0,1.0,1.6874722847433086,1.0,8360398876.975895,2360746.885443501,Jackson,-0.423538666812365,-0.7574149070377586,log,0.43474294078367487,3.1336988132239903e+18,0.42853742193293454,0.43474294078367487
107,1.0,1.0,1.0,0.7922108318233777,1.0,4458240740.015424,90825921.53496477,Selsis,-0.360914301485021,-0.7566847151403973,GP,0.4340857850640812,6.726527316424484e+17,0.5479989865870956,0.4340857850640812
108,1.0,1.0,1.0,0.6897060560865657,1.0,5787672785.083406,12880667.55942439,Selsis,-0.39721297294968083,-0.7087449512892797,GP,0.28412292401049133,3.059576040660703e+18,0.5229704546726567,0.28412292401049133
109,1.0,1.0,1.0,1.1370758447276932,1.0,2894868169.7973804,12054168.971050551,Selsis,-0.44559847208257275,-0.6007308513719489,log,0.27313375343630997,2.1950359998164775e+19,0.3690498182046229,0.27313375343630997
110,1.0,1.0,1.0,1.8323756386228844,1.0,4723665376.379056,12430319.01915212,Jackson,-0.41968208235905397,-0.6102340619440481,log,0.15889879615329003,4.506096335379777e+18,0.2679791322432875,0.15889879615329003
111,1.0,1.0,1.0,1.7173271377392463,1.0,7111155383.584806,29779227.542901278,Jackson,-0.38843763461788516,-0.7606928605514497,log,0.29937237938829087,3.15321802867217e+18,0.9844134555867462,0.29937237938829087
112,1.0,1.0,1.0,0.5748995742204407,1.0,9853434714.886028,97217355.34842522,Selsis,-0.36641976563641065,-0.6419693468772336,log,0.4369872216431023,5.637714361410741e+18,0.9108199888983649,0.4369872216431023
113,1.0,1.0,1.0,0.7865119973449608,1.0,4501196207.097754,81275885.31208462,Selsis,-0.4325668563740928,-0.6604603448322507,log,0.12185149537358896,5.747502649407073e+18,0.043925702509643116,0.12185149537358896
114,1.0,1.0,1.0,0.9830277192707961,1.0,3390388964.841969,77918968.75117159,Selsis,-0.445032379521618,-0.7480806085143735,linear,0.07073623510333474,2.21009912730645e+20,0.6411707298918237,0.07073623510333474
115,1.0,1.0,1.0,0.644495610284759,1.0,6989182091.690591,94819221.2478924,Selsis,-0.36093585808877526,-0.6278925059832726,log,0.2930159974499055,6.476227893441521e+18,0.07308394512415817,0.2930159974499055
116,1.0,1.0,1.0,1.3040914720733814,1.0,2503614603.980236,4739440.436401937,Selsis,-0.4844442135709935,-0.7907929378083963,GP,0.25671390080650125,2.0003762364232543e+18,0.7723980740357905,0.25671390080650125
117,1.0,1.0,1.0,1.1092196056845813,1.0,2973016374.456612,36708795.419128686,Selsis,-0.35502170921015763,-0.7702343079941576,GP,0.4663898205644202,3.879819539024289e+18,0.23960683495104318,0.4663898205644202
118,1.0,1.0,1.0,1.7297013788968867,1.0,6670622485.11331,71893484.73540369,Jackson,-0.41383008198795923,-0.7997106890533323,GP,0.2859151333151493,2.439725748216906e+17,0.2864024454210793,0.2859151333151493
119,1.0,1.0,1.0,0.68256959310394,1.0,5954306837.50409,86465995.38477689,Selsis,-0.31610695742497985,-0.65026975740557,linear,0.39139596525204223,4.157607839425125e+20,0.19578372282082868,0.39139596525204223
120,1.0,1.0,1.0,3.7374810890943926,1.0,1493614338.0942283,58543024.91696406,Jackson,-0.3567426104002791,-0.669185518076683,log,0.34386111964400407,2.6682944896286664e+18,0.030237752492359937,0.34386111964400407
121,1.0,1.0,1.0,3.6478431538173397,1.0,1541504757.2782452,36919920.52174197,Jackson,-0.48866780203001414,-0.6177471399890556,linear,0.15565491730684286,1.7992901207049434e+20,0.32305804356586354,0.15565491730684286
122,1.0,1.0,1.0,5.355000852519972,1.0,739525021.323063,71967584.79223919,Selsis,-0.28059135637605465,-0.7909644844842761,GP,0.0859378180791886,6.561758769380548e+18,0.6909703779576206,0.0859378180791886
123,1.0,1.0,1.0,0.6926313722770285,1.0,5721521909.904758,60172985.474675246,Selsis,-0.4744974224675571,-0.6497560288365285,log,0.3517807761311784,9.35887664938054e+18,0.1440518200666724,0.3517807761311784
124,1.0,1.0,1.0,2.3598670833393065,1.0,1440383650.668583,34020251.157227606,Selsis,-0.3897196201996123,-0.7803025553392828,GP,0.16120724808444853,2.1261747851348925e+18,0.6071360623724179,0.16120724808444853
125,1.0,1.0,1.0,1.3741990231615668,1.0,2376313733.3147845,34270880.9558509,Selsis,-0.31823504998790597,-0.6061955526203393,log,0.07028941765818904,2.8758444444196983e+19,0.28585096144351674,0.07028941765818904
