pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
1.75,1.09,catalog,0.31,566.9650939116118,17.3,163.10564482947655,0.0252,catalog,9150934347.450706,50337149.88835233,Jackson,-0.2801892868045753,-0.6313650406216154,GP,0.2540936644131717,0.6061100229707496,7.693794987925145e+22,7.693794987925145e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,133.9469141213112,0.0252,catalog,11382983611.373743,70044602.34736943,Jackson,-0.423920364433804,-0.6840433849948092,linear,0.1826178779957175,0.7183877413865813,2.3499140644623666e+22,2.3499140644623666e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,763.9742801684729,0.0252,catalog,3981876332.660554,99505652.50589572,Selsis,-0.4986392090164634,-0.6293849024471749,linear,0.09454360590316561,0.3007122754972018,5.377195013294568e+22,5.377195013294568e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,300.5928228561896,0.0252,catalog,8517436846.276891,53463850.53921987,Selsis,-0.46045254159876414,-0.7387464161310062,log,0.0516962728367662,0.9152760822899492,4.88658790973429e+22,4.88658790973429e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,688.8569248034958,0.0252,catalog,4319174255.716515,62142504.50380351,Selsis,-0.3836138666295806,-0.7448730954055911,linear,0.09954462972843826,0.5644456803312902,6.078490280079179e+22,6.078490280079179e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,4954.4163930886825,0.0252,catalog,681416671.4536616,3124556.037185519,Selsis,-0.2913685666479062,-0.7390293904411698,linear,0.21959588852837952,0.7539566540779967,3.730140557130085e+22,3.730140557130085e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,384.7045146437428,0.0252,catalog,3780532742.724541,82882464.50725621,Jackson,-0.39858449409342556,-0.6942148176565195,log,0.16987560549804143,0.8535678475852547,2.509537743870857e+22,2.509537743870857e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,877.3102094214753,0.0252,catalog,3575834386.962766,10231158.369290678,Selsis,-0.398594813779633,-0.7642263447589916,log,0.2729313826222218,0.5769378985099454,5.660480759001392e+22,5.660480759001392e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,278.4027037270076,0.0252,catalog,5215893092.23523,1970965.6768342766,Jackson,-0.40888693314638364,-0.6421127661351315,GP,0.1677009201573908,0.9180813860316731,3.3376177035475117e+22,3.3376177035475117e+22
1.75,1.09,catalog,0.31,566.9650939116118,17.3,665.4775628224362,0.0252,catalog,2249539747.6619563,47996372.22805252,Jackson,-0.45396208738853866,-0.6804809170392958,GP,0.13018335648854648,0.10700289144023756,2.019870664155301e+22,2.019870664155301e+22
