,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,1.321,0.09,657.1002722869307,31.067872460531756,390967.1835639741,0.004252894747828295,9065100301.095768,82174545.10928039,Jackson,-0.2801071322613159,-0.7302528375692878,log,0.05904707878099808,3.7459098552370743e+24,0.9153629938630975,0.05904707878099808
1,1.321,0.09,236.3037858019962,0.5195982060173149,390967.1835639741,0.03288566058604284,5694475342.363098,91056074.13663436,Selsis,-0.37777869319855195,-0.7813199298425338,GP,0.07120427112462742,1.4702167077228022e+22,0.08805736147582788,0.07120427112462742
2,1.321,0.09,2211.4261254642165,3985.4252586823104,390967.1835639741,0.0003754940478063332,7416924962.8020315,71952972.96381614,Jackson,-0.2995106122217369,-0.6103521755546197,GP,0.05435468194892323,3.978428400333908e+26,0.4750635585375135,0.05435468194892323
3,1.321,0.09,185.82159934932395,0.19868711319511584,390967.1835639741,0.05318088272342179,9244700088.346401,57848784.31400009,Selsis,-0.3379381848793408,-0.6401702702387067,log,0.3800694286255499,5.729207161482406e+22,0.38236894484122463,0.3800694286255499
4,1.321,0.09,547.1171310936513,14.931594209056932,390967.1835639741,0.00613461485903049,3808696669.238836,53368809.921688944,Jackson,-0.2869571553607945,-0.7010637428557782,log,0.40547383142735044,9.853095463640927e+24,0.18598678013816128,0.40547383142735044
5,1.321,0.09,1950.5986934742875,2412.4406676201147,390967.1835639741,0.0004826275075883733,8917438782.238752,41648524.859759934,Selsis,-0.4507016016517865,-0.7650990289461181,GP,0.1971888823328708,1.9539477217525556e+26,0.39221352063309456,0.1971888823328708
6,1.321,0.09,1324.006568335584,512.0890430412422,390967.1835639741,0.001047532847012024,1929394204.213346,93881504.24719258,Selsis,-0.4706412050850586,-0.7991369318415065,linear,0.2743834531591495,1.637532333022159e+25,0.1974158578928209,0.2743834531591495
7,1.321,0.09,148.43292145385627,0.08089205458770085,390967.1835639741,0.0833465175397069,12108862247.457148,75281349.62165008,Jackson,-0.45228009662071367,-0.670045060633244,GP,0.21184930884970427,1.7917267974228177e+22,0.9280806248854667,0.21184930884970427
8,1.321,0.09,969.3206345642016,147.1142550002828,390967.1835639741,0.001954398016391761,3960465790.534142,32830402.54752808,Selsis,-0.4576731402458481,-0.6849926480522043,linear,0.15596983218585853,6.255819385035951e+24,0.8580923967745666,0.15596983218585853
9,1.321,0.09,1624.272809138004,1159.9007294750575,390967.1835639741,0.0006960332406081481,3855193249.3944793,87388725.30174515,Selsis,-0.2944197335820049,-0.7790776798341351,GP,0.4319436404269166,2.558708545790743e+26,0.7278338206599784,0.4319436404269166
