pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5622.584831763485,0.01064,catalog,4267490032.2437377,14061952.11294206,Jackson,-0.486321659634793,-0.6334255722593682,log,0.13222865551466953,0.6528460559270606,3.589506470673973e+24,4.786008627565297e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,15179.38456619019,0.01064,catalog,1963946523.5643933,48301659.62645591,Selsis,-0.4403058782604969,-0.7252241074836316,GP,0.05632250750488503,0.6216552846827361,2.4101488919312272e+24,3.213531855908303e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,10290.241311099382,0.01064,catalog,2725599255.213113,21693275.069920734,Selsis,-0.3859416500366846,-0.7487465778435846,GP,0.12107240483859179,0.5093872057389439,6.628470295309297e+24,8.837960393745729e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,6026.912344056732,0.01064,catalog,3908938640.3110023,96427868.04119794,Jackson,-0.47011413449319167,-0.7502107563258092,log,0.3110711722834427,0.129061028044269,4.8119114428536266e+24,6.415881923804835e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3625.0522293912695,0.01064,catalog,7052626509.651637,57037233.80216483,Selsis,-0.4216298588182301,-0.683362004342014,GP,0.17415434857603057,0.7194776757376607,9.321353927464717e+24,1.242847190328629e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,16068.125694401582,0.01064,catalog,1874351781.4358068,70315782.19152291,Selsis,-0.3856049284336588,-0.7486351269311864,linear,0.07503743269367993,0.1623272325699907,3.304023792522014e+24,4.405365056696018e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3499.0721491931986,0.01064,catalog,7303615529.004776,97810661.39186817,Selsis,-0.4425819685050314,-0.6129334001768362,GP,0.08534763730772757,0.5428395310297062,4.7547315205664224e+24,6.339642027421896e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5495.759266549289,0.01064,catalog,4393229523.225805,67627116.80943659,Jackson,-0.4637863920004829,-0.7901264900292149,linear,0.3520388365451306,0.3466155212892681,6.063094468956585e+24,8.08412595860878e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,7003.29795166969,0.01064,catalog,3772823182.2153044,87206731.07162249,Selsis,-0.4409639848219157,-0.7688290168188171,log,0.13548075200459955,0.3316487990973179,5.322986413069738e+24,7.097315217426317e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,12024.010393361332,0.01064,catalog,1731055874.695857,24814650.78959501,Jackson,-0.4818342054331904,-0.7142086339185016,log,0.06229553766392596,0.8322606325053714,1.0778660447854384e+24,1.4371547263805845e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,6397.368121094885,0.01064,catalog,4082081397.5858183,23709751.090833534,Selsis,-0.4568943398737519,-0.7583447457444829,linear,0.47022108067039464,0.45621520076031874,2.2646529106177143e+25,3.0195372141569524e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,7826.810325378652,0.01064,catalog,2838071562.6069827,44678461.00546507,Jackson,-0.4865766533093534,-0.6442756385909502,log,0.08962566982727758,0.49345912745033327,1.915572994915988e+24,2.554097326554651e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,12314.494556158128,0.01064,catalog,1687304733.749405,88266207.983111,Jackson,-0.29044313167816965,-0.6166915082135268,GP,0.3129371302660587,0.8961917646843058,1.091916830964603e+25,1.455889107952804e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3324.533928410219,0.01064,catalog,7685992830.168178,4872901.297946671,Selsis,-0.4645768975020199,-0.6799629406574483,GP,0.051495852238335346,0.5584470867497316,3.002484909129285e+24,4.00331321217238e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,7413.861872359657,0.01064,catalog,3592059126.8364363,44696991.3390407,Selsis,-0.49972101350282533,-0.629196142322343,linear,0.09025489920832179,0.8013050639149653,4.6197750613693094e+24,6.159700081825746e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,20142.49625732028,0.01064,catalog,1566216006.40835,82665884.08003744,Selsis,-0.28937572316959986,-0.6398827313640162,log,0.10866579598441958,0.8628685719095791,8.204744034823377e+24,1.0939658713097835e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,10787.451912822235,0.01064,catalog,2616307558.4970036,18567806.726563893,Selsis,-0.33311196225089174,-0.7682746265536854,GP,0.36173894785254257,0.6951820424873231,2.5135824061286645e+25,3.3514432081715527e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,17651.90434845513,0.01064,catalog,1736502875.032123,61956818.6067091,Selsis,-0.4412553709840022,-0.7843702892551928,log,0.279845391839499,0.14402982384259688,1.0829811998768851e+25,1.4439749331691802e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3381.502441008734,0.01064,catalog,9250397513.018654,7926245.699597169,Jackson,-0.3066380325494842,-0.6741934506938914,linear,0.10162281898193369,0.11925740389403894,5.869896229681824e+24,7.826528306242432e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,9959.048460081061,0.01064,catalog,2141075858.8583124,2026787.4595971871,Jackson,-0.3082424959496868,-0.6034952264573478,linear,0.30651583560776563,0.43422474862231963,1.4117950008075905e+25,1.8823933344101207e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5783.564529779963,0.01064,catalog,4117468321.39126,32571325.15126554,Jackson,-0.33698129385289827,-0.6336184670742347,log,0.32287180374881547,0.06318819533898046,1.2722144197506315e+25,1.696285893000842e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,4530.75180947125,0.01064,catalog,5773169898.754074,80758701.8689742,Jackson,-0.3697109318372505,-0.6767400251835456,linear,0.1625514444992653,0.30071693792310195,4.7230868551353057e+24,6.297449140180407e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,12052.248975835158,0.01064,catalog,1726701894.4493709,5092273.620129497,Jackson,-0.3713624956268557,-0.7778113322955752,log,0.16101170615923902,0.2084703449430586,3.828452784983657e+24,5.104603713311543e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,7803.1689047846385,0.01064,catalog,3438675779.0141335,37115125.340049885,Selsis,-0.28684144481663437,-0.6440574953361561,linear,0.1616191938835723,0.038648304345322626,1.6696284662162034e+25,2.226171288288271e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5048.797425010455,0.01064,catalog,4898644305.352619,73134432.78772815,Jackson,-0.39766747391033336,-0.6634061387139554,linear,0.07351346285811716,0.39913120559764126,1.9161136230975235e+24,2.5548181641300314e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3355.4827737839123,0.01064,catalog,7614992714.656172,37544223.98211458,Selsis,-0.32211608252232227,-0.6132238648639344,log,0.32486399144134454,0.24908004471439626,3.1466391878736357e+25,4.195518917164848e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5475.898805821527,0.01064,catalog,4685216788.107857,48401853.17443186,Selsis,-0.47525194198271126,-0.6581185976725402,linear,0.2591645968469266,0.10194757281272615,1.2974718613442227e+25,1.7299624817922969e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,13317.95394492459,0.01064,catalog,1552043361.5994606,50534583.483284906,Jackson,-0.34581789873723484,-0.7792942804662055,GP,0.35347152217309286,0.7302976949310347,7.966861665759145e+24,1.0622482221012193e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,9865.438483609958,0.01064,catalog,2825304068.237939,90888577.90624228,Selsis,-0.28229566875528006,-0.6781608743639463,linear,0.3270727292277311,0.9125792010647574,2.793409506460294e+25,3.724546008613725e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,7343.466294330795,0.01064,catalog,3064521865.5590253,87713275.3047034,Jackson,-0.4978048251817178,-0.7192475957486658,linear,0.30507539133327116,0.620759753271692,4.5946706835104105e+24,6.12622757801388e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,10214.825482273234,0.01064,catalog,2743097444.5698786,7298902.347499631,Selsis,-0.44326159878449145,-0.7157235202551385,linear,0.30154120436648585,0.9293222715004068,1.5278926363788565e+25,2.0371901818384752e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3442.367247980583,0.01064,catalog,8980153669.193783,69528826.96171261,Jackson,-0.3273118932798074,-0.6734093159606467,log,0.43996758617709814,0.16646094409356516,1.9214770186990028e+25,2.561969358265337e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,20906.152334951126,0.01064,catalog,973369999.0591791,54749025.36105162,Jackson,-0.33856147600626385,-0.6200662201167552,log,0.20154915980368035,0.7680885937526507,4.7490921865899707e+24,6.332122915453294e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,11378.276241502472,0.01064,catalog,2498725521.2296834,36097482.31047959,Selsis,-0.33847693383798305,-0.6480438465743698,linear,0.33643910750165573,0.40860764772449454,2.3346212904165636e+25,3.1128283872220847e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,6910.80130397052,0.01064,catalog,3816511347.65453,49762262.078908876,Selsis,-0.28385797377507854,-0.7955393449859561,log,0.31645421140638813,0.4895300843374166,3.044607182811365e+25,4.059476243748486e+25
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,13499.21310597952,0.01064,catalog,1529927598.966177,88100738.30049257,Jackson,-0.4789118512671608,-0.7706002099530679,linear,0.09315447218282935,0.6642833402448174,1.1177974699099292e+24,1.4903966265465722e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,6537.122788211456,0.01064,catalog,3531531687.5764165,77532746.62170878,Jackson,-0.3514793422460577,-0.727362417942959,log,0.18394909627243672,0.7835423861591654,4.710248720333232e+24,6.280331627110975e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,15400.309081816078,0.01064,catalog,1331561653.8281863,57239186.85294981,Jackson,-0.35893891064626504,-0.6630620594985727,linear,0.26832532605490084,0.05981819310066494,5.767232881115897e+24,7.689643841487862e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,3726.9785099980236,0.01064,catalog,6863334720.179315,18384768.892390728,Selsis,-0.4547324424931664,-0.6731610630785242,GP,0.06345075984078391,0.38818127262264346,3.604902896719068e+24,4.806537195625424e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,8407.959343397972,0.01064,catalog,2605496313.35567,62247008.84193423,Jackson,-0.45315643887392965,-0.6992625619858368,log,0.16964890070492694,0.7649801500106947,3.012454555270452e+24,4.0166060736939356e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5829.257331270278,0.01064,catalog,4076707507.9882584,50304385.00100759,Jackson,-0.35695331371716704,-0.7139733927643419,log,0.05032803961466808,0.5349500990815116,1.4455608416180306e+24,1.9274144554907074e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,6093.185735467552,0.01064,catalog,4260710096.882196,45241362.1696705,Selsis,-0.35600571684200033,-0.6420872189742521,linear,0.08695049302981622,0.3416902364543738,5.958299867201737e+24,7.944399822935649e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,10604.540243546964,0.01064,catalog,2655333017.2878637,94439154.39099987,Selsis,-0.36798431560363054,-0.7808606032080964,log,0.15322897705694494,0.04053105885709862,6.941953573735973e+24,9.25593809831463e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,9263.008747623855,0.01064,catalog,2977397545.737089,99270410.73083131,Selsis,-0.39838359623748526,-0.6809921815804378,GP,0.1013677997984112,0.00736316385286373,4.416966039180782e+24,5.889288052241042e+24
2.02,1.397,catalog,0.81,2302.9100153282484,4709.0,5678.366498573324,0.01064,catalog,4214338057.3214574,95184575.32861426,Jackson,-0.3488157657400811,-0.6383013871138211,linear,0.2951616499612144,0.42510224050295986,9.119361199516953e+24,1.2159148266022603e+25
