pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
2.77,1.289,catalog,0.31,695.6107943416796,39.2,438.7531681713386,0.01714,catalog,7235254574.956399,19887324.953713767,Jackson,-0.28972101798761224,-0.6122887297966977,GP,0.05771780130956344,0.3688910447744317,1.2755761545433099e+23,1.2755761545433099e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,712.8433303507267,0.01714,catalog,7872235431.622731,38477322.24231474,Selsis,-0.46282793840128905,-0.7454118907108765,linear,0.0896851823839632,0.707256353832462,1.228797558932785e+23,1.228797558932785e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,1292.2355079513097,0.01714,catalog,4833921923.104889,96660435.47858073,Selsis,-0.3152025142660161,-0.6442855298893374,linear,0.43318088533610744,0.2561035364928086,1.124183127884183e+23,1.124183127884183e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,4621.153728638668,0.01714,catalog,1855884741.6897302,8334104.021869107,Selsis,-0.4518756827344657,-0.7658636879729294,log,0.26969162253863493,0.9032239637137262,9.299542164455219e+22,9.299542164455219e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,1603.3728590466949,0.01714,catalog,4075020323.304492,27916302.295677498,Selsis,-0.48698920543147306,-0.6958739385441163,linear,0.38222678122227666,0.054669838463687115,5.795906087558962e+22,5.795906087558962e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,2506.3424059176896,0.01714,catalog,2900549933.1258917,1577774.1750092455,Selsis,-0.31433799116369654,-0.6029898461098109,log,0.10572188016611896,0.6396839449191594,1.584492570824998e+23,1.584492570824998e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,9000.621220843137,0.01714,catalog,1164268285.8644803,50098847.089548744,Selsis,-0.4318089286396612,-0.6909045440084692,log,0.4118383265575783,0.3335876103392058,3.5400428044847516e+22,3.5400428044847516e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,422.01237050076054,0.01714,catalog,12443529315.266586,95267864.85486764,Selsis,-0.31936511320096134,-0.7203136293158344,GP,0.25495454203614903,0.3404628058510144,1.6166990467914875e+23,1.6166990467914875e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,2429.498631773795,0.01714,catalog,1402747122.621382,91630604.34495008,Jackson,-0.30395745304943245,-0.7448951343756417,linear,0.056998717488237066,0.70687964163818,6.9819495043603475e+22,6.9819495043603475e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,3184.3806114502368,0.01714,catalog,2432109393.3091245,63521176.84477794,Selsis,-0.36315817300505204,-0.7648325153615634,log,0.20950612333375898,0.1772986720360622,5.249650031325143e+22,5.249650031325143e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,2993.267602463195,0.01714,catalog,2544966963.9623656,1712722.1789803011,Selsis,-0.42295649156646076,-0.6101884556533459,GP,0.05391803259585254,0.3822222414068793,8.395418253625177e+22,8.395418253625177e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,2850.8543256229627,0.01714,catalog,2637580654.646827,8048026.720470301,Selsis,-0.4686212124424943,-0.7150627871843626,GP,0.15720342522402447,0.052093492547050646,4.326356564307919e+22,4.326356564307919e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,1445.4958058814295,0.01714,catalog,2239525763.35046,31193686.52313332,Jackson,-0.46152583799812913,-0.6601654769937013,linear,0.06055691633847367,0.9723324038882367,5.59239220050646e+22,5.59239220050646e+22
2.77,1.289,catalog,0.31,695.6107943416796,39.2,1589.1184681196326,0.01714,catalog,4103664302.914719,79612103.36980279,Selsis,-0.36190465809955613,-0.7386776509923528,GP,0.05177320744158311,0.5981956127286727,1.3495036530855391e+23,1.3495036530855391e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,946.975222818784,0.01714,catalog,6214266326.562222,49369129.99727153,Selsis,-0.39186544526672284,-0.6095135383557819,linear,0.3870334848480214,0.1496122451272599,1.0237244538652511e+23,1.0237244538652511e+23
2.77,1.289,catalog,0.31,695.6107943416796,39.2,3777.1609605130066,0.01714,catalog,2146856946.6360168,64665006.00589012,Selsis,-0.3523904199892946,-0.7396014111255502,linear,0.27697808863812107,0.9223203106035257,1.2835430655731673e+23,1.2835430655731673e+23
