pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
5.6,1.73,catalog,0.18,225.11887502209933,0.43,11.416221231142336,0.0946,catalog,7007426887.650006,18926065.719616875,Jackson,-0.31084085810999545,-0.6290956545003968,log,0.4557026578435758,0.43195748809862644,1.5847262072662298e+20,5.8106627599761755e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,40.284478183964474,0.0946,catalog,4231724348.6670437,32568520.39887392,Selsis,-0.43270114443911445,-0.6635132254917474,linear,0.21517114506389343,0.4415992548060931,2.660991179470887e+19,9.756967658059919e+19
5.6,1.73,catalog,0.18,225.11887502209933,0.43,12.756395621599196,0.0946,catalog,10190211605.758574,72786317.31563766,Selsis,-0.44031468236775884,-0.7991106824044423,linear,0.3919599632509261,0.15306960204421327,1.6321069113121149e+19,5.984392008144421e+19
5.6,1.73,catalog,0.18,225.11887502209933,0.43,14.522190876407278,0.0946,catalog,5560019193.501625,51409095.503330246,Jackson,-0.2805418227735724,-0.7588521825650159,GP,0.1402744012593745,0.3045543046142848,2.6173514219492124e+20,9.596955213813779e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,15.392847783922349,0.0946,catalog,5261609809.200527,5348886.213765107,Jackson,-0.37143355347605866,-0.7484072598870111,log,0.3064119114627468,0.8146861329400464,9.122959174853291e+19,3.34508503077954e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,30.041708566033638,0.0946,catalog,2852299185.516404,17007311.797970846,Jackson,-0.4729304858489821,-0.65955354216767,log,0.4511329481201005,0.7861989744032633,5.9763890403875865e+19,2.191342648142115e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,206.41856269160021,0.0946,catalog,565379581.2015305,93589705.9225464,Jackson,-0.44158450662341436,-0.6981371644659812,GP,0.3127869041058107,0.4354987989430482,5.267190860077895e+19,1.9313033153618946e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,37.81262116123207,0.0946,catalog,2327968555.743383,11213334.281163817,Jackson,-0.4222901505814115,-0.6505105005817674,log,0.13023729585465954,0.8936522621571245,7.350728370070725e+19,2.6952670690259324e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,13.624339578206376,0.0946,catalog,5908684116.392574,63874185.93376087,Jackson,-0.28306678946845615,-0.6974265602433075,log,0.11932439783659057,0.38025891706282233,1.7569257048008308e+20,6.442060917603045e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,14.830516814997251,0.0946,catalog,5450249795.966823,79440239.23525023,Jackson,-0.4052632308587313,-0.7345230778606798,GP,0.09783916971482892,0.864329579821934,7.249376123422995e+19,2.6581045785884315e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,28.31477615415658,0.0946,catalog,3007014314.292109,27278467.20976747,Jackson,-0.449370522575582,-0.7792678706582622,linear,0.11642159064003016,0.03156555058470267,7.016703898372075e+19,2.572791429403094e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,33.29052796524309,0.0946,catalog,4862416812.2976,72782722.31073032,Selsis,-0.37465918716918023,-0.7594755802662527,log,0.3307856539716406,0.34723029022971075,1.872412026298463e+19,6.865510763094364e+19
5.6,1.73,catalog,0.18,225.11887502209933,0.43,41.98664662076687,0.0946,catalog,2124661253.5085237,17819622.723987844,Jackson,-0.4109528752274577,-0.7198439839308637,log,0.25146081891390054,0.8550684780198353,6.499887085690923e+19,2.383291931420005e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,31.464636370927607,0.0946,catalog,2737364164.3610706,29190277.20854524,Jackson,-0.4879087146087885,-0.6897091383636442,linear,0.0888892381303568,0.9013095614743282,6.920479611515612e+19,2.5375091908890578e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,13.69858566629737,0.0946,catalog,9623628060.014267,31870381.05753654,Selsis,-0.31059768526004844,-0.6122725193618754,linear,0.2573387179063743,0.7564240412203824,2.109190525710887e+20,7.733698594273253e+20
5.6,1.73,catalog,0.18,225.11887502209933,0.43,25.547018452962885,0.0946,catalog,3297899846.5934587,99647064.06585813,Jackson,-0.4965487439976731,-0.7520559645866998,GP,0.11977480442102038,0.6698658168957007,4.323667186981573e+19,1.5853446352265767e+20
