,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,4.28,0.62,1173.9553407126762,318.0,2245.8318079711416,0.0189,3249179404.8909426,90744188.8830254,Selsis,-0.44728344091090294,-0.669104507696087,log,0.09022711865424413,4.34834192298884e+23,0.23171892080044598,0.09022711865424413
1,4.28,0.62,1173.9553407126762,318.0,809.1435585491708,0.0189,8034041357.138475,66138006.14147644,Selsis,-0.3069643035068556,-0.7911819892788517,linear,0.18221268953903,1.7586976444420785e+24,0.2529758262290156,0.18221268953903
2,4.28,0.62,1173.9553407126762,318.0,2667.6484393212427,0.0189,2825911094.944909,12958792.331472278,Selsis,-0.373877648192865,-0.7593960102929628,linear,0.17283108661558252,1.0492638558540065e+24,0.8746573169127351,0.17283108661558252
3,4.28,0.62,1173.9553407126762,318.0,5479.5934643007995,0.0189,1954170019.0712774,98289983.9886518,Jackson,-0.46339223569239457,-0.7242105574155826,log,0.1720610374413061,5.230855021548624e+23,0.6389120112177726,0.1720610374413061
4,4.28,0.62,1173.9553407126762,318.0,1937.6333583792014,0.0189,3667773907.1456084,4090846.8399311416,Selsis,-0.3956550449241678,-0.603911666611647,linear,0.08452769138966712,6.418633183503746e+23,0.2978163080321742,0.08452769138966712
5,4.28,0.62,1173.9553407126762,318.0,964.263720116974,0.0189,6790317468.520069,49080409.581202574,Selsis,-0.49212377965846543,-0.689337819894226,GP,0.3206137397477674,1.6955693286752848e+24,0.3931732136396179,0.3206137397477674
6,4.28,0.62,1173.9553407126762,318.0,1641.103486520234,0.0189,4209661629.5797276,87747000.79190615,Selsis,-0.31515524491485486,-0.6404770577440583,log,0.49673467110886604,4.417529866019339e+24,0.512730077707983,0.49673467110886604
7,4.28,0.62,1173.9553407126762,318.0,2269.967712801433,0.0189,5714239392.445907,30008220.846289176,Jackson,-0.4404721428322616,-0.7434005606341851,linear,0.09381297159130136,4.598274210636057e+23,0.6733243530947787,0.09381297159130136
8,4.28,0.62,1173.9553407126762,318.0,2457.914828395913,0.0189,3019032672.7853293,29539477.095768645,Selsis,-0.40361466374990335,-0.756120314666155,linear,0.4223725907458822,2.2561106373140134e+24,0.7206496955920387,0.4223725907458822
9,4.28,0.62,1173.9553407126762,318.0,1505.1516080937006,0.0189,4527564961.510538,99832326.4504582,Selsis,-0.3678381894298462,-0.7284009368377882,log,0.42022555069724865,2.495304585572723e+24,0.35577845519419826,0.42022555069724865
