pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
3.21,1.28,catalog,0.34,680.9581484937235,36.0,1089.881158335597,0.020810561982600086,Kepler,4162690781.280309,86755921.12429367,Selsis,-0.43405014824393606,-0.7185388298639572,GP,0.10209531885721637,0.3482351358768475,1.8365898794492242e+23,2.448786505932299e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,2348.8207576067407,0.020810561982600086,Kepler,2335447967.5416408,8917080.21322682,Selsis,-0.43201758681134267,-0.6485238905265962,linear,0.05492289471036198,0.2141700769282774,1.0077199692247601e+23,1.3436266256330134e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,1051.9059348765593,0.020810561982600086,Kepler,4280178606.3058467,78338860.75884812,Selsis,-0.4647113011340635,-0.686469312426833,linear,0.06249674759453925,0.9689899644551772,1.1204354083769857e+23,1.4939138778359808e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,2273.453164665876,0.020810561982600086,Kepler,2392058357.721056,94468252.71312143,Selsis,-0.46921371344752827,-0.7729188830696619,linear,0.2601897712575729,0.9187629231863468,3.58514634211605e+23,4.7801951228214e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,209.77711983006674,0.020810561982600086,Kepler,11209105721.25128,11527350.44043701,Jackson,-0.2999620901597782,-0.793413264622356,linear,0.17302395124331496,0.007085887303390215,3.9045779671729527e+23,5.206103956230603e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,870.2752520512842,0.020810561982600086,Kepler,2596508726.5620914,43934773.61748916,Jackson,-0.3112964806032419,-0.6131593145499796,GP,0.4517174750441643,0.40188051054096174,7.168037879521785e+23,9.557383839362379e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,602.3791696741961,0.020810561982600086,Kepler,6727009312.243078,58910052.13433945,Selsis,-0.3792408996299437,-0.6267015740056914,log,0.24019015704184254,0.7348429079781095,6.877491474144154e+23,9.169988632192205e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,229.31500528907435,0.020810561982600086,Kepler,10140671514.326849,99142133.94825867,Jackson,-0.35466433499758815,-0.6032904879844458,GP,0.4587133422544918,0.17746475757783153,8.88371372026317e+23,1.184495162701756e+24
3.21,1.28,catalog,0.34,680.9581484937235,36.0,584.4159836070296,0.020810561982600086,Kepler,3810496513.039088,86672912.96094067,Jackson,-0.44752860221577284,-0.6651626598970739,GP,0.096403622399717,0.03189964327232264,8.266801781003947e+22,1.1022402374671929e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,2457.312496911931,0.020810561982600086,Kepler,2259471027.9057,42008660.068745784,Selsis,-0.49497005694664953,-0.6708545358048539,GP,0.19118473896270854,0.03642708074794565,2.8818510277704575e+23,3.8424680370272764e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,484.4220243230262,0.020810561982600086,Kepler,8089921279.784593,96823790.28273077,Selsis,-0.4028509942130904,-0.7582933336731729,linear,0.18096996473975993,0.5647939103227848,3.968393219078629e+23,5.2911909587715054e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,659.6854037372191,0.020810561982600086,Kepler,3384589517.4656296,33795311.57894941,Jackson,-0.35270113219035737,-0.6715400269176156,log,0.16694839234596393,0.23027892323590737,2.0346839896732528e+23,2.7129119862310037e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,1129.636609608705,0.020810561982600086,Kepler,4047637999.5278506,34659125.34760895,Selsis,-0.3504305568486833,-0.7023188362093878,GP,0.3948046908433798,0.257888263243767,1.0170238410357329e+24,1.3560317880476438e+24
3.21,1.28,catalog,0.34,680.9581484937235,36.0,6123.030458761322,0.020810561982600086,Kepler,1181053821.5179749,51119609.267816916,Selsis,-0.3670610260618587,-0.7245332310889352,linear,0.1685301928685442,0.015150570866140578,2.243037178381478e+23,2.9907162378419706e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,1645.0834128360254,0.020810561982600086,Kepler,3037878511.60982,78177996.69285205,Selsis,-0.29641807966717093,-0.6635093989843679,GP,0.09175043714923563,0.7259030002981555,3.0829863706772216e+23,4.110648494236295e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,1119.8816061806797,0.020810561982600086,Kepler,4075161438.6717286,20024642.28002498,Selsis,-0.4539483107868866,-0.7830011150911529,linear,0.2517297169983905,0.8436281168966234,4.464401005359267e+23,5.9525346738123556e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,877.3811617614566,0.020810561982600086,Kepler,4942131590.8568735,74504190.48016755,Selsis,-0.44200294298616605,-0.6992222078399499,log,0.09200647175751922,0.7335250327059696,1.7511440244994407e+23,2.3348586993325875e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,403.2924191648511,0.020810561982600086,Kepler,9482912606.146713,1267314.0865200758,Selsis,-0.482481940342215,-0.648377208747968,log,0.06057979565682142,0.13628369270351137,1.547916551649697e+23,2.063888735532929e+23
3.21,1.28,catalog,0.34,680.9581484937235,36.0,502.0878729878188,0.020810561982600086,Kepler,4431380482.939176,26985493.619773783,Jackson,-0.29398824462598544,-0.6340038317210519,log,0.19391417989170687,0.9572270458726581,4.101510814697224e+23,5.468681086262965e+23
