,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
596,1.0,1.0,1.0,1.7036239926178527,1.0,7655629757.452075,36357964.634226255,Jackson,-0.34508892666557356,-0.6997607968073315,GP,0.18289799976829674,1.3217923483626903e+21,0.6191847375235151,0.18289799976829674
597,1.0,1.0,1.0,1.8088089592785364,1.0,4856152905.962074,38348436.85997769,Jackson,-0.4814714694546554,-0.6701800889115013,linear,0.11115361056813519,4.476413739927949e+20,0.9206881648263037,0.11115361056813519
598,1.0,1.0,1.0,3.718586994749564,1.0,987033508.9506909,14656260.907139331,Selsis,-0.4479434118574337,-0.668691470480744,GP,0.08650456522670101,4.074494083485317e+20,0.9463258065219733,0.08650456522670101
599,1.0,1.0,1.0,2.040818442682717,1.0,3763800032.10417,40706084.19531348,Jackson,-0.29083718512523116,-0.6986623574258689,log,0.16900304382756579,1.3324942116499282e+21,0.5974103408053679,0.16900304382756579
600,1.0,1.0,1.0,0.8595139889740051,1.0,4005428545.412242,48787533.83509269,Selsis,-0.4405112895060419,-0.7514509376599285,log,0.11533289167526047,4.788450127523642e+20,0.25135138926561307,0.11533289167526047
601,1.0,1.0,1.0,7.026279096531219,1.0,600184881.4969888,49813705.62391757,Selsis,-0.4238101231955109,-0.794479537128036,log,0.16042127639242204,5.150179497842358e+20,0.8941977744123432,0.16042127639242204
602,1.0,1.0,1.0,2.876921308540724,1.0,2146131917.5709076,89792266.3253394,Jackson,-0.4023484594243465,-0.7828665397650527,linear,0.3125132289294479,8.133523365248865e+20,0.3059324550359164,0.3125132289294479
603,1.0,1.0,1.0,1.3457486161848804,1.0,2425686113.4284678,51441021.10420554,Selsis,-0.40529307289007815,-0.6960001752480575,linear,0.25890692609061083,1.1225682299866153e+21,0.5931960744883137,0.25890692609061083
604,1.0,1.0,1.0,2.3218272838589544,1.0,2997384629.691433,20965691.79860044,Jackson,-0.3747082400972426,-0.6333343270936397,linear,0.17767146722993035,9.068817801408192e+20,0.25807917287414095,0.17767146722993035
605,1.0,1.0,1.0,6.398516646626504,1.0,644249266.2338334,61469581.482074365,Selsis,-0.39102621474421684,-0.7508558150118136,linear,0.1236630147425621,3.922936475721527e+20,0.9400842878010157,0.1236630147425621
606,1.0,1.0,1.0,0.5994108810561279,1.0,8660348795.15446,65247484.90360277,Selsis,-0.38212859625822115,-0.6690626398509785,log,0.2367322950833881,1.3366931477847448e+21,0.5644079519154613,0.2367322950833881
607,1.0,1.0,1.0,2.7090224242805316,1.0,2344358336.070933,49322573.72939514,Jackson,-0.3732759643139776,-0.6746396853780943,linear,0.08114710911311539,3.171231452639931e+20,0.9412405044209012,0.08114710911311539
608,1.0,1.0,1.0,1.7171278533021823,1.0,7118746935.153204,40300802.77268615,Jackson,-0.4892966345559072,-0.6313667690236586,GP,0.09817604682630283,5.37681600804519e+20,0.07866751510815995,0.09817604682630283
609,1.0,1.0,1.0,1.7401751703585386,1.0,6323694402.58614,61257857.95399457,Jackson,-0.37134260674928143,-0.7725624893668531,GP,0.15603724626027424,7.73559993462588e+20,0.08473809132391019,0.15603724626027424
610,1.0,1.0,1.0,1.4153333607855834,1.0,2308647806.7465253,74635792.69932914,Selsis,-0.42155145781210107,-0.7869888442360204,GP,0.0643931529410845,2.060689116259429e+20,0.8017968383686668,0.0643931529410845
611,1.0,1.0,1.0,1.2572705516746672,1.0,2601676355.5772667,55334649.07190845,Selsis,-0.2901567695664042,-0.7432569101389227,GP,0.07357360240316635,5.5829955131434644e+20,0.08042248396163065,0.07357360240316635
612,1.0,1.0,1.0,2.77927014763429,1.0,1251903626.58583,53863626.30054177,Selsis,-0.44102450597077764,-0.7376198377261955,log,0.27681725881848135,9.58418160634678e+20,0.8739267803661962,0.27681725881848135
613,1.0,1.0,1.0,1.7443624724384197,1.0,6190855473.881841,82666516.09181944,Jackson,-0.36678305973634473,-0.770871686216682,log,0.22550375974433548,1.0809147556171877e+21,0.5588494623048846,0.22550375974433548
614,1.0,1.0,1.0,1.53378262291264,1.0,2135150623.9274457,42385541.4597322,Selsis,-0.4125742855561998,-0.6269138689850131,GP,0.07956884652709936,3.9844858304679654e+20,0.6091843019700978,0.07956884652709936
615,1.0,1.0,1.0,3.03003195893523,1.0,1989710522.297948,14053660.188291864,Jackson,-0.4118946001488707,-0.7624671427734288,linear,0.4379477858578961,1.4355808991309962e+21,0.669536706205389,0.4379477858578961
616,1.0,1.0,1.0,2.312802487610448,1.0,3016642975.8596716,28476287.64658196,Jackson,-0.3965981569490338,-0.7460504659303056,linear,0.0741967008453518,2.8215933233911913e+20,0.42572180490815814,0.0741967008453518
617,1.0,1.0,1.0,1.6654940806333594,1.0,9444056327.396349,71385495.76949196,Jackson,-0.46697002379193575,-0.7205211916311766,GP,0.171338807991664,7.697066674599858e+20,0.0839321393934066,0.171338807991664
618,1.0,1.0,1.0,1.207018692637768,1.0,2716347902.4335413,66156370.17325048,Selsis,-0.36794022400354154,-0.7685030945668804,GP,0.4317683187591558,1.8413945212326262e+21,0.16771505883261573,0.4317683187591558
619,1.0,1.0,1.0,2.4446582332300544,1.0,1397156632.4992514,5911664.080731678,Selsis,-0.424058150295491,-0.733695970634675,log,0.14127223457448881,7.148788170955066e+20,0.6562325935458035,0.14127223457448881
620,1.0,1.0,1.0,1.731832528434427,1.0,6598284906.039955,12588647.216962237,Jackson,-0.3439118186648077,-0.7320800635159792,GP,0.16881779322439075,1.1544844456148759e+21,0.12346682907268824,0.16881779322439075
621,1.0,1.0,1.0,0.6367279889206677,1.0,7237857644.694202,41405236.572145134,Selsis,-0.3824148682756466,-0.7996955419203549,log,0.09682587139744392,5.226998956292425e+20,0.8146886893004316,0.09682587139744392
622,1.0,1.0,1.0,5.311438207819808,1.0,963677099.5446153,99070744.67682162,Jackson,-0.4692180321264312,-0.6719317523249246,log,0.08030785398577708,1.3822564171864221e+20,0.7330698721715115,0.08030785398577708
