pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,20596.276445402236,0.00622,catalog,1685622385.7965379,43652791.05900471,Selsis,-0.39248724448442407,-0.7161009206209183,linear,0.40747567809483665,0.3606985859932901,1.6253401777250756e+23,5.95958065165861e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,3999.3134800564058,0.00622,catalog,4416225592.286129,96562033.1947475,Jackson,-0.4539311922495157,-0.7098373797001379,linear,0.06685763347894728,0.22669809262557394,2.8126382628575065e+23,1.0313006963810857e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,4830.773621643316,0.00622,catalog,7554980803.711824,30666751.002659164,Selsis,-0.4436552268504773,-0.6096707909846976,GP,0.15551020963106066,0.02985104718677911,6.545448039950471e+22,2.399997614648506e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,4418.800420378988,0.00622,catalog,8080349981.992029,3330829.847921559,Selsis,-0.4509349832923103,-0.6212924733761122,GP,0.3413133869036608,0.45308123427514035,6.6296448760942665e+22,2.430869787901231e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,20596.276445402236,0.00622,catalog,1606128261.621469,68754006.55151466,Selsis,-0.35869041847153527,-0.7990822901060987,log,0.2647795947371182,0.0015714698946930339,1.512446055707678e+22,5.54563553759482e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,20596.276445402236,0.00622,catalog,1448257746.7896745,51940538.912687995,Selsis,-0.29714653331350255,-0.744665389885379,linear,0.2049996820528429,0.61760494500937,2.2710381896444102e+23,8.327140028696171e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,7184.022552280056,0.00622,catalog,5630273687.795565,61228089.75158735,Selsis,-0.4389505220640735,-0.6847147043683585,linear,0.2419393212271633,0.7383817668282039,3.781743128610735e+23,1.3866391471572694e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,21681.187139311874,0.00622,catalog,296556637.69699585,55711647.890959665,Selsis,-0.4462091613684069,-0.6586837779012583,log,0.34353715838722493,0.11194400746996114,2.6239695019023836e+21,9.621221506975405e+21
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,4813.491603926658,0.00622,catalog,3731945283.435605,72279578.15576953,Jackson,-0.472754009837383,-0.7105737747690356,linear,0.14567856172442673,0.46594915675641335,2.721597810620248e+23,9.979191972274241e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,3580.435736284823,0.00622,catalog,4889377725.823143,47873103.042095356,Jackson,-0.2833055773848054,-0.657588840283876,GP,0.1508851325119621,0.4602333104863542,9.247303299218684e+22,3.390677876380184e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,17839.5449351025,0.00622,catalog,2946491559.591974,7758530.119573355,Selsis,-0.3187367712631099,-0.6562356536885157,log,0.06563439568493884,0.1364175736605593,3.851455350716348e+22,1.412200295262661e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,5325.749800115252,0.00622,catalog,3408532858.2422967,6717871.1978495205,Jackson,-0.41960038931401733,-0.6578340500835471,GP,0.46596049929537003,0.5095569745683133,4.944615383541904e+22,1.8130256406320312e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,14879.476917723028,0.00622,catalog,3342800970.9788594,3988293.3025080436,Selsis,-0.49519366805686227,-0.749580887676718,log,0.41159038505743306,0.658471155620926,2.461002279141693e+22,9.02367502351954e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,7784.430851866809,0.00622,catalog,2442992427.720419,96467973.09213851,Jackson,-0.3835525579882513,-0.7981902803910059,log,0.23347363689400738,0.7033038098999332,2.3919657120654657e+22,8.77054094424004e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,14159.87299135322,0.00622,catalog,3460798072.7220154,95691868.24095494,Selsis,-0.45727151468366056,-0.7612333693602911,log,0.16516879127100395,0.12831849051105826,2.3995852212418065e+22,8.79847914455329e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,2652.9099275768585,0.00622,catalog,6462648646.897146,39454802.46167271,Jackson,-0.4969216444491874,-0.7296841730912275,linear,0.18807224867237732,0.7285116696083462,3.154074225834155e+23,1.1564938828058568e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,5309.36724564354,0.00622,catalog,7038910547.60262,67484459.76389544,Selsis,-0.41370154315059876,-0.710403144558279,linear,0.07474430876400309,0.6627485149874434,4.2735204805282435e+23,1.5669575095270224e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,4167.2274376973255,0.00622,catalog,4253298571.7490287,6242236.736830277,Jackson,-0.35450597548553886,-0.7821049917628607,log,0.24578162596044786,0.15127458406465155,3.828482932094766e+22,1.4037770751014144e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,7377.972121655187,0.00622,catalog,2559361545.954974,70991603.54292068,Jackson,-0.3272312440286018,-0.6610575361299651,GP,0.26781484373113806,0.1980730865898438,5.333179737012351e+22,1.9554992369045285e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,14933.907346641352,0.00622,catalog,3334282269.768869,46164775.48461729,Selsis,-0.4431438531059197,-0.7712871803479229,log,0.2054380731034639,0.32287500852899986,2.4490818346361675e+22,8.97996672699928e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,8053.323992405542,0.00622,catalog,5181032676.358087,50364446.22368884,Selsis,-0.39352488209437547,-0.7425399944439744,GP,0.05078848074818386,0.7343593789193402,5.010362193680188e+22,1.8371328043494025e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,4781.019539736274,0.00622,catalog,3754799568.288168,11045987.981194692,Jackson,-0.3398788956643046,-0.7354480254468622,GP,0.05947734390139729,0.3279306448925514,6.182325111802294e+22,2.2668525409941744e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,16050.905937586378,0.00622,catalog,1323113324.0086665,39687821.35870521,Jackson,-0.2822883232084226,-0.6824579302387122,log,0.06976724597666338,0.7564391682180279,3.5662581729256217e+22,1.3076279967393945e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,3458.190000232059,0.00622,catalog,5048680865.661519,19080678.193851627,Jackson,-0.2972590927885631,-0.653214090059949,GP,0.25798041640972175,0.6700234445643533,8.9630185055201e+22,3.286440118690703e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,13382.195876012924,0.00622,catalog,1539855229.1284945,1642061.7093922193,Jackson,-0.43099277193248764,-0.7381674592806917,log,0.13350074873402104,0.7308843160363215,2.4259958554123263e+22,8.895318136511863e+22
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,2765.330477162966,0.00622,catalog,11600274573.063425,41880931.79114932,Selsis,-0.4092233972149777,-0.6324120084442801,GP,0.3238533308350335,0.07415992501754143,7.5097204293080415e+22,2.7535641574129483e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,18185.060188614912,0.00622,catalog,2907641058.826157,11316733.398169912,Selsis,-0.2958767481983004,-0.7289421502702568,GP,0.4601678903237165,0.44265375575211285,6.544894452227877e+22,2.3997946324835548e+23
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,11964.950294732202,0.00622,catalog,1691874642.924433,19351040.434156068,Jackson,-0.3760689077622271,-0.6386838006963741,linear,0.16429816095206684,0.17075951200724793,3.1212877656399385e+23,1.1444721807346441e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,3983.1581878904526,0.00622,catalog,4432625132.362533,31461666.32100509,Jackson,-0.4975681169572713,-0.768110253137067,linear,0.1033357930549046,0.07817418612167282,2.9049811045244083e+23,1.0651597383256163e+24
2.6140506578947367,1.303,radius relation,0.15,804.4041461314362,70.1,2980.4084866965095,0.00622,catalog,5794500489.896002,45879226.445051275,Jackson,-0.3423689187442148,-0.7282443923479934,GP,0.18967553397287715,0.2938341493567125,6.042381600251524e+22,2.2155399200922253e+23
