,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
10,0.815,1.0,1.911,1.6926737926912765,1.0,1942294052.6009731,65541472.677523844,Selsis,-0.47955280905480563,-0.7540043862696603,linear,0.39852305198560606,1.302324685883133e+21,0.8809016221057371,0.39852305198560606
11,0.815,1.0,1.911,2.544862905666525,1.0,2580439878.307001,61321095.9574943,Jackson,-0.28641147932539535,-0.6992634443574988,linear,0.06008945801903825,4.225396458883384e+20,0.4078756217120264,0.06008945801903825
12,0.815,1.0,1.911,1.7071110804330292,1.0,7512643660.672281,17944457.98466838,Jackson,-0.37587038027642056,-0.7399419237047092,log,0.2570159378013867,1.6043167055068442e+21,0.14184761469748852,0.2570159378013867
13,0.815,1.0,1.911,2.1757785413483193,1.0,3336999441.8562202,62801401.46567437,Jackson,-0.390664337659695,-0.7692834738374142,linear,0.08154038971706669,3.026526176132132e+20,0.28461310391782,0.08154038971706669
14,0.815,1.0,1.911,2.222248153968726,1.0,3222131677.2522664,10505840.456207337,Jackson,-0.44397081402125477,-0.7655451475853948,linear,0.21692942982737018,7.8993917232431e+20,0.1186749742267933,0.21692942982737018
15,0.815,1.0,1.911,2.824736311793159,1.0,2204485577.685601,66634514.62874029,Jackson,-0.3491909939770184,-0.797387500464734,log,0.06600153664570578,2.547995527357041e+20,0.9980762634466833,0.06600153664570578
16,0.815,1.0,1.911,1.268767712297124,1.0,2576854400.632162,74609808.19037676,Selsis,-0.367231079541092,-0.7597793957024691,log,0.05568844060685461,2.3290195671053078e+20,0.4217743196086229,0.05568844060685461
17,0.815,1.0,1.911,1.6635943948178344,1.0,9545180712.46645,82234393.42632097,Jackson,-0.4495969815600114,-0.6380739692113386,linear,0.20676724349995917,1.3378346909500422e+21,0.5568659701504268,0.20676724349995917
18,0.815,1.0,1.911,1.037475911871009,1.0,3196193468.9072323,26425411.022359736,Selsis,-0.44904859662932917,-0.7230628098136387,linear,0.0715469533831186,3.605676230008996e+20,0.367310944033999,0.0715469533831186
19,0.815,1.0,1.911,1.1923051353840273,1.0,2751963011.537546,18916801.93762854,Selsis,-0.295384336290192,-0.7394795907857271,linear,0.06876420395614562,6.631873578594564e+20,0.8529350643885364,0.06876420395614562
20,0.815,1.0,1.911,4.455555720348455,1.0,1192867027.8671987,32490255.76481461,Jackson,-0.2855835989034199,-0.7556202611183181,log,0.2380370462483431,1.3631833918743482e+21,0.6634116905532104,0.2380370462483431
21,0.815,1.0,1.911,1.9032575521136073,1.0,4357706795.212745,1372324.9279105607,Jackson,-0.33989551624372927,-0.7548933422119382,GP,0.24345787912075803,1.5525605985761197e+21,0.5542969253197795,0.24345787912075803
22,0.815,1.0,1.911,2.246746855407229,1.0,3164243623.868839,27768907.14869597,Jackson,-0.28620969138549357,-0.6636932189180414,linear,0.12587043422808034,1.0913954998765107e+21,0.33315939176035725,0.12587043422808034
23,0.815,1.0,1.911,2.2460726078627964,1.0,3165813141.785777,13000525.442619512,Jackson,-0.29579095287568313,-0.7007805875436546,GP,0.07713923781150465,6.158903632094761e+20,0.5039202948656399,0.07713923781150465
24,0.815,1.0,1.911,1.6580366829530617,1.0,9848372216.59723,38821234.19795891,Jackson,-0.2869180809334496,-0.7876383270489301,log,0.11294409909621479,1.3705941568784504e+21,0.09054259401616127,0.11294409909621479
25,0.815,1.0,1.911,2.1062546850874777,1.0,3525016926.248368,39171930.51899938,Jackson,-0.3325780491869671,-0.6511329444488226,log,0.10933276378146906,6.981644207166756e+20,0.9540901289630631,0.10933276378146906
26,0.815,1.0,1.911,1.8412003273341275,1.0,4675514240.854637,46064647.24923564,Jackson,-0.3546203681088077,-0.6550029676307334,GP,0.060815725851944155,3.754461782426129e+20,0.6024199194782852,0.060815725851944155
27,0.815,1.0,1.911,0.8184024336397835,1.0,4270663728.358165,72655769.23787762,Selsis,-0.42059788830103684,-0.6152411747127505,linear,0.21886490805900838,1.1005402774695773e+21,0.6388298275143414,0.21886490805900838
28,0.815,1.0,1.911,0.9936227364426284,1.0,3350700614.6433225,66740873.90675466,Selsis,-0.3519943646890958,-0.7506428536133489,GP,0.29101324631937014,1.459232806310258e+21,0.6551927563564487,0.29101324631937014
29,0.815,1.0,1.911,0.5906509001346452,1.0,9059114929.58108,66282398.07834668,Selsis,-0.49117369398003863,-0.7385755712472858,GP,0.1757449343321203,7.158807290727811e+20,0.8423099339648744,0.1757449343321203
30,0.815,1.0,1.911,1.238398213450922,1.0,2643530349.3942423,19966194.67531166,Selsis,-0.29036565528750746,-0.6481723377741585,GP,0.0785152012197493,8.253796287344918e+20,0.5594045547240395,0.0785152012197493
31,0.815,1.0,1.911,1.9694276273984448,1.0,4054844611.211882,21524162.315350067,Jackson,-0.34006581156943017,-0.6589688335862129,GP,0.1060843150823683,7.055267144442413e+20,0.5325014677359495,0.1060843150823683
32,0.815,1.0,1.911,0.6894677478553574,1.0,5793115790.420461,11544132.493375398,Selsis,-0.42540737879121326,-0.716605078736491,linear,0.05712905700736153,3.474937806420713e+20,0.3568164668651773,0.05712905700736153
33,0.815,1.0,1.911,0.7511687700979062,1.0,4786642116.7966,36337620.596279025,Selsis,-0.4638450012437673,-0.7354280117875777,log,0.06741943531756829,3.2060148438845935e+20,0.4086007579333987,0.06741943531756829
34,0.815,1.0,1.911,1.1085223933775954,1.0,2975028986.8521576,44632493.58094948,Selsis,-0.35514386483314203,-0.6214827757607629,linear,0.18956136188330783,1.255986483709671e+21,0.47834058511299427,0.18956136188330783
35,0.815,1.0,1.911,0.6312198577568592,1.0,7423431804.895103,68499581.17815106,Selsis,-0.28148654179430493,-0.7466211784848596,GP,0.15081239416510903,1.4047555846420918e+21,0.8645473311027072,0.15081239416510903
36,0.815,1.0,1.911,1.1325014166260874,1.0,2907405467.304123,41342579.44514675,Selsis,-0.4560568452721983,-0.6222884867655959,GP,0.0692846703171538,3.6503781616365666e+20,0.3852854195291183,0.0692846703171538
37,0.815,1.0,1.911,2.3684880172553218,1.0,2901062270.3595243,89097399.24984175,Jackson,-0.29365011642091277,-0.7204525209967143,linear,0.11118581942519011,7.001068560680803e+20,0.7350870023851986,0.11118581942519011
38,0.815,1.0,1.911,2.078526250940704,1.0,1608770061.15413,10472523.962351393,Selsis,-0.28285903593626377,-0.7345388618029066,GP,0.08615810350340658,8.92815535185028e+20,0.936068778488265,0.08615810350340658
39,0.815,1.0,1.911,0.6885449106345116,1.0,5814271345.892393,46643288.076476686,Selsis,-0.3484425614657757,-0.7523953567822216,log,0.3208478317215616,2.0361535167378647e+21,0.7179235190591863,0.3208478317215616
40,0.815,1.0,1.911,0.6869299612615677,1.0,5851593081.337034,44962426.768547386,Selsis,-0.4793136092775197,-0.7510763278924586,GP,0.07814922873224144,3.456640621071052e+20,0.23771023019049198,0.07814922873224144
41,0.815,1.0,1.911,0.6177305027920308,1.0,7911311337.217743,47672861.22503343,Selsis,-0.4983378285860602,-0.7515150382044146,GP,0.08741358244435743,3.874636615111122e+20,0.9690720726677596,0.08741358244435743
42,0.815,1.0,1.911,3.600413030206049,1.0,1568006756.4213169,46132554.40178364,Jackson,-0.37800290664801606,-0.7815872744485591,GP,0.13467254251742947,4.29781296974891e+20,0.8532248464790387,0.13467254251742947
43,0.815,1.0,1.911,2.6010358492066805,1.0,2490788206.257045,94038092.16141082,Jackson,-0.37157535523017504,-0.6177419243089228,linear,0.1353303405870589,5.805465122120887e+20,0.7922291331511345,0.1353303405870589
44,0.815,1.0,1.911,2.101625220498595,1.0,3541111801.2806706,13705024.79634078,Jackson,-0.3473390729036362,-0.6077052031474993,GP,0.23857404360260098,1.6845797434481545e+21,0.9479611284458074,0.23857404360260098
45,0.815,1.0,1.911,2.492593204615694,1.0,2668921308.4053254,97879517.57400793,Jackson,-0.38647617812122714,-0.7735840639537828,linear,0.08524679553582856,2.654394237710343e+20,0.28949949638537753,0.08524679553582856
46,0.815,1.0,1.911,2.4705666289550816,1.0,1384531512.0581324,68847654.98128693,Selsis,-0.3005828710665618,-0.6071629847149923,linear,0.08042721716924447,5.395132620001175e+20,0.1914868985678645,0.08042721716924447
47,0.815,1.0,1.911,1.835730741369189,1.0,4705266923.018593,39665358.85416638,Jackson,-0.4929123474122822,-0.6019559619045385,log,0.073358042599417,4.0049242607217023e+20,0.821281085635882,0.073358042599417
48,0.815,1.0,1.911,1.7848615644951258,1.0,5058657573.606528,87083313.30202791,Jackson,-0.29293557938088405,-0.6261582746685281,GP,0.38647328119132396,3.568652789641745e+21,0.32125473685264616,0.38647328119132396
49,0.815,1.0,1.911,3.474953964258417,1.0,1642325096.7173889,36467991.062101796,Jackson,-0.3838945839564572,-0.7385611987307532,GP,0.07121731259228403,2.394414607131856e+20,0.9237546664918226,0.07121731259228403
50,0.815,1.0,1.911,0.8230810841196607,1.0,4238764622.0303264,93881004.86048235,Selsis,-0.38324505578996665,-0.6349770009059517,GP,0.062235086358084175,2.8692456471334846e+20,0.20696606365943415,0.062235086358084175
51,0.815,1.0,1.911,1.0190331923419582,1.0,3259332482.9918833,57852174.12490345,Selsis,-0.4816306934222095,-0.606485664871718,log,0.27989053978401557,1.3909932079002684e+21,0.350312636216325,0.27989053978401557
52,0.815,1.0,1.911,4.095216649958685,1.0,1327147990.9266946,98614557.08690923,Jackson,-0.4546859829588113,-0.617530867645833,log,0.17835474933352033,4.507425929809104e+20,0.5564535455175836,0.17835474933352033
53,0.815,1.0,1.911,3.331513151188246,1.0,1735626407.6470478,41028547.4742138,Jackson,-0.3100823425706321,-0.6195986083874613,log,0.28304030325302293,1.6807592785331796e+21,0.5781695683704394,0.28304030325302293
54,0.815,1.0,1.911,2.7588941605402963,1.0,1259761446.0483289,57321395.10138649,Selsis,-0.3172631147977519,-0.7358864272471365,linear,0.43374270514028007,2.4562943883802045e+21,0.9761635626680182,0.43374270514028007
55,0.815,1.0,1.911,3.1014051934455202,1.0,1923520101.187521,16976652.018243954,Jackson,-0.3063167159268163,-0.7127379040361234,log,0.12151502085527979,7.408368772264551e+20,0.532953244634388,0.12151502085527979
56,0.815,1.0,1.911,3.5557787361956468,1.0,1593724423.4441464,89708879.1823089,Jackson,-0.43621033952569266,-0.6113680269964232,log,0.4479683193175344,1.3468065285891524e+21,0.07279302149140565,0.4479683193175344
57,0.815,1.0,1.911,1.3480847213496263,1.0,2421548590.3974404,8874050.0341814,Selsis,-0.47911632314426805,-0.6904182163410226,GP,0.1423307945561435,7.567078920899504e+20,0.44544814452537895,0.1423307945561435
58,0.815,1.0,1.911,2.549436814360522,1.0,2572935352.5795426,4739626.573614829,Jackson,-0.28580350073811056,-0.6034547327498025,log,0.09888435374980031,9.309524666786166e+20,0.9536162550778473,0.09888435374980031
59,0.815,1.0,1.911,1.686502792089422,1.0,8405041207.232815,30659164.187725097,Jackson,-0.3816214544053692,-0.6404418575768772,linear,0.2523457003416943,1.9778697666004087e+21,0.06944979581668931,0.2523457003416943
60,0.815,1.0,1.911,1.8284105987573565,1.0,4745555019.781419,45308618.75987697,Jackson,-0.48106020252606263,-0.627264811718962,log,0.06265271601824933,3.019797312231333e+20,0.24521232156276762,0.06265271601824933
61,0.815,1.0,1.911,2.0750498077723982,1.0,3635798906.074624,83844962.30935553,Jackson,-0.4458169529491819,-0.6770799068740533,GP,0.07347199225103639,2.5378166102294807e+20,0.8962749237321285,0.07347199225103639
62,0.815,1.0,1.911,1.900152360520066,1.0,4372789597.09616,81307863.38887754,Jackson,-0.4749158120455645,-0.6576224563445379,linear,0.19287616284036196,7.300343223390424e+20,0.9577457063696402,0.19287616284036196
63,0.815,1.0,1.911,0.7804356081821453,1.0,4547892549.224579,13215340.111027231,Selsis,-0.38568326495266664,-0.7016607923015459,log,0.05652074232533206,3.7349314599613255e+20,0.10189325067361754,0.05652074232533206
64,0.815,1.0,1.911,2.233055217343946,1.0,3196376003.2632856,98977626.8129409,Jackson,-0.37497093905390044,-0.7953695587518761,log,0.05469022480769638,1.9048041816531314e+20,0.3257212445184383,0.05469022480769638
65,0.815,1.0,1.911,2.2741484964511884,1.0,3101557574.873137,9531038.133789377,Jackson,-0.4732986523845879,-0.6617795677537168,linear,0.12699542737708594,5.0968298752869204e+20,0.4245619069174139,0.12699542737708594
66,0.815,1.0,1.911,0.8813522718678978,1.0,3877237761.7462163,98546674.06908998,Selsis,-0.4738591591800494,-0.6475170101630416,log,0.05879765549068323,2.0383694903585106e+20,0.34178142934624556,0.05879765549068323
67,0.815,1.0,1.911,1.2018432179694858,1.0,2728764724.8911905,30117085.737178583,Selsis,-0.34891123067133056,-0.7388953934945859,GP,0.20680149249846186,1.327406274020885e+21,0.059214903026280186,0.20680149249846186
68,0.815,1.0,1.911,2.700612861109708,1.0,2355132066.566538,5886063.7990628285,Jackson,-0.4608353556951077,-0.689194191232866,linear,0.1113830507945412,3.966401809709214e+20,0.8918860606643066,0.1113830507945412
69,0.815,1.0,1.911,3.9876932234923204,1.0,1373442219.887493,56538156.010617994,Jackson,-0.3806763638877522,-0.6236007130666312,log,0.1533179536557674,5.402315817409817e+20,0.262196127013825,0.1533179536557674
70,0.815,1.0,1.911,0.6962729648109665,1.0,5640856211.207159,66176242.76999327,Selsis,-0.30631532000316475,-0.7142118568370861,log,0.07035514962117663,5.287098800644993e+20,0.7599797259094135,0.07035514962117663
71,0.815,1.0,1.911,1.7158565772096468,1.0,7167395250.93573,93427720.53067474,Jackson,-0.4664253276342407,-0.786877699469285,linear,0.10684030728776941,3.756500320610116e+20,0.8725467538438426,0.10684030728776941
72,0.815,1.0,1.911,0.7059809511508068,1.0,5434520924.345472,78480526.17135145,Selsis,-0.2823072578413647,-0.736774213849003,linear,0.06807025867210287,5.645589406858096e+20,0.9230304625459483,0.06807025867210287
73,0.815,1.0,1.911,0.9805270765623321,1.0,3399898989.3348722,89567871.81619854,Selsis,-0.4825287694642231,-0.733888530879561,GP,0.2377540338778942,7.001960643820635e+20,0.4313734151091322,0.2377540338778942
74,0.815,1.0,1.911,1.1644922286734818,1.0,2822034532.823387,96078547.76737185,Selsis,-0.4602415004144292,-0.6984457605529985,linear,0.4482287110075103,1.3287264372720686e+21,0.0682439391729266,0.4482287110075103
75,0.815,1.0,1.911,2.297050432412563,1.0,3050764662.157606,27564593.100244816,Jackson,-0.36133998988225813,-0.7089940540061551,linear,0.17559868910709048,8.55585891353395e+20,0.08858332318881923,0.17559868910709048
76,0.815,1.0,1.911,0.5906234636342851,1.0,9060409327.923182,76146970.31792548,Selsis,-0.39583199459237073,-0.6857262711993238,log,0.0937450244819691,4.843670657567669e+20,0.6988086028208548,0.0937450244819691
77,0.815,1.0,1.911,2.9379202839911494,1.0,2081294656.2071576,34618391.65595757,Jackson,-0.350104238813158,-0.615976414617498,GP,0.06532776416519476,3.4135552607641135e+20,0.22532943897604663,0.06532776416519476
78,0.815,1.0,1.911,1.7328650821437122,1.0,6563563307.7994,53926124.6779113,Jackson,-0.28497353848850243,-0.70722966033349,log,0.07003006438310118,7.32327973320592e+20,0.9699712693435762,0.07003006438310118
79,0.815,1.0,1.911,0.7143187475821943,1.0,5266824533.727865,13308602.402538735,Selsis,-0.38526736318919563,-0.6811720588859901,linear,0.09942588298003492,6.875705665180146e+20,0.7687637645969881,0.09942588298003492
80,0.815,1.0,1.911,0.8287042623254774,1.0,4201035337.355665,86769490.47510138,Selsis,-0.4372171071738423,-0.6483186722754952,GP,0.06807995910379057,2.711672538931121e+20,0.7634761984233429,0.06807995910379057
81,0.815,1.0,1.911,3.8416395675200627,1.0,961572997.0408094,71650478.38784137,Selsis,-0.40990616398428675,-0.6911102467114114,GP,0.36917016660033053,1.1930775543050443e+21,0.6282453731631911,0.36917016660033053
82,0.815,1.0,1.911,2.259990268581676,1.0,3133681134.0957723,79124881.8119949,Jackson,-0.3710010520869331,-0.7119970977089173,log,0.4910276373318173,1.9586292377047854e+21,0.710350285938262,0.4910276373318173
83,0.815,1.0,1.911,1.965392286318509,1.0,4072350241.887051,97025548.7251259,Jackson,-0.48803027968719365,-0.6384251910891297,linear,0.4721346064175504,1.7672670258425467e+21,0.8099604937104433,0.4721346064175504
84,0.815,1.0,1.911,3.189072060012689,1.0,1847381739.2769172,34961314.80153722,Jackson,-0.3842536869140118,-0.6549980420114441,log,0.41024152823829974,1.6064742272835068e+21,0.7855567514758435,0.41024152823829974
85,0.815,1.0,1.911,1.7031693180386676,1.0,7674504206.476029,17029465.48964201,Jackson,-0.41247935186949397,-0.620756394128517,linear,0.12256875730553099,9.209611614517402e+20,0.9054410717926077,0.12256875730553099
86,0.815,1.0,1.911,1.7875397223892138,1.0,4992551594.179327,61975548.5006832,Jackson,-0.47611148680506976,-0.6670490340195672,linear,0.06920893962055853,2.8215085500313344e+20,0.16974675801557715,0.06920893962055853
87,0.815,1.0,1.911,3.3144725275553215,1.0,1747360642.8023736,72210068.53632562,Jackson,-0.39215573826590194,-0.680649278858639,log,0.2874038677332517,8.886760521961206e+20,0.4370115333939515,0.2874038677332517
88,0.815,1.0,1.911,1.4456558713597307,1.0,2261374092.608619,74855369.01116386,Selsis,-0.35293024040411664,-0.6512525793921153,GP,0.43270785304622644,2.107149223919366e+21,0.9967769278680633,0.43270785304622644
89,0.815,1.0,1.911,0.7794030600980876,1.0,4555921280.680247,16123881.913219823,Selsis,-0.4917203464939434,-0.7869069364560449,GP,0.050224358301947665,2.529657797519675e+20,0.39405299953690076,0.050224358301947665
90,0.815,1.0,1.911,1.062493633528457,1.0,3114502203.969985,48829978.75267093,Selsis,-0.3494304760110587,-0.7231656573323133,GP,0.3260153003138229,1.8896112722296392e+21,0.5713954308047551,0.3260153003138229
91,0.815,1.0,1.911,0.7671348312266684,1.0,4653464638.8970585,85942243.48049282,Selsis,-0.4281887336571071,-0.7966616680137372,GP,0.07822413404684962,2.6108601733194272e+20,0.36654008872875243,0.07822413404684962
92,0.815,1.0,1.911,0.8846104075314559,1.0,3858798314.432297,41099599.931672454,Selsis,-0.35407711985876444,-0.6838950417794754,GP,0.24491196929985756,1.5630466337443653e+21,0.48119104088974696,0.24491196929985756
93,0.815,1.0,1.911,1.340185478335021,1.0,2435600873.8110466,63801907.60946949,Selsis,-0.34421586997230685,-0.6259962586500736,linear,0.08921004753396386,5.2276738856386645e+20,0.997622820410313,0.08921004753396386
94,0.815,1.0,1.911,1.7726977478138344,1.0,5371722364.9243765,81396329.98254968,Jackson,-0.49047830024772204,-0.7305127449809816,GP,0.17418455813342032,5.7918584320778915e+20,0.49906027384822604,0.17418455813342032
95,0.815,1.0,1.911,0.9598229841847603,1.0,3480815618.248316,47253612.72061791,Selsis,-0.3909458460461143,-0.6175498455987415,GP,0.32718312334990574,1.966160347543003e+21,0.33702700640468675,0.32718312334990574
96,0.815,1.0,1.911,1.0138180323053678,1.0,3277660164.2822676,22558704.761237107,Selsis,-0.4756872703362009,-0.6881172107503977,log,0.07873683508064878,4.0962443657191064e+20,0.8944332584790888,0.07873683508064878
97,0.815,1.0,1.911,0.7112203289909355,1.0,5328157646.001328,35979892.62783555,Selsis,-0.30908861053738823,-0.683756355895574,linear,0.39344615450810694,3.523684031950904e+21,0.3681067185638437,0.39344615450810694
98,0.815,1.0,1.911,1.7506086166857493,1.0,5998627877.0334835,36183937.06572568,Jackson,-0.33029902979528925,-0.7220369783409032,linear,0.16497920700862984,1.1959436390281894e+21,0.00013386096831324856,0.16497920700862984
99,0.815,1.0,1.911,1.7704275679148143,1.0,5432567747.485437,26029479.110094126,Jackson,-0.48219958963077786,-0.6823259444133198,linear,0.43409473427501283,1.9122764532690272e+21,0.999030746387154,0.43409473427501283
100,0.815,1.0,1.911,0.7275922586438799,1.0,5016507946.718571,58238103.47236427,Selsis,-0.37254478368166444,-0.7316881673523813,log,0.08553939527098825,4.464536663569595e+20,0.21477594178961734,0.08553939527098825
101,0.815,1.0,1.911,0.726570627557959,1.0,5035087256.730635,70072068.78340565,Selsis,-0.3247043234124054,-0.6215487053234127,GP,0.05197589264393496,3.817523637706336e+20,0.017851374735205483,0.05197589264393496
102,0.815,1.0,1.911,1.7839582267831482,1.0,5081179063.276861,90603026.6354217,Jackson,-0.3962340283059409,-0.7484449726765108,log,0.1574455234245383,6.31165253693974e+20,0.6677998049225449,0.1574455234245383
103,0.815,1.0,1.911,0.5921640400346112,1.0,8988179333.469597,59724891.881626464,Selsis,-0.4637564784624762,-0.6562172548578395,linear,0.2226126876248569,1.1822669053934916e+21,0.8509121707231068,0.2226126876248569
104,0.815,1.0,1.911,3.8488784964323153,1.0,960123215.7017721,97743911.85108371,Selsis,-0.4590493071626696,-0.6869654217466699,log,0.2564451709705712,6.060773217717568e+20,0.3851649865630674,0.2564451709705712
105,0.815,1.0,1.911,1.7421760166160825,1.0,6259813515.880996,25768945.933937173,Jackson,-0.31746541332373207,-0.6048325565882156,log,0.0878498404991166,9.172712663429621e+20,0.43540962905557934,0.0878498404991166
106,0.815,1.0,1.911,0.5904809158582308,1.0,9067139162.523895,94826518.59900393,Selsis,-0.46361804036596443,-0.6635153792736542,log,0.10174667594125333,4.35559361750066e+20,0.28684069039315907,0.10174667594125333
107,0.815,1.0,1.911,3.7401308314102404,1.0,1492240489.5269015,91739039.65259686,Jackson,-0.321084181414809,-0.7696829739268372,linear,0.07186278985722595,2.6545213431969038e+20,0.46372367766959954,0.07186278985722595
108,0.815,1.0,1.911,1.7097242067924325,1.0,7407513735.349284,12522721.671533408,Jackson,-0.3713749321202289,-0.6370811875637473,log,0.06405451127488475,5.094538710864278e+20,0.5213563708184966,0.06405451127488475
109,0.815,1.0,1.911,0.7258688303790806,1.0,5047914433.414977,55966381.19830426,Selsis,-0.3547789504495016,-0.7221727401542706,log,0.31162109007662986,1.807440126972306e+21,0.3919457141758861,0.31162109007662986
110,0.815,1.0,1.911,1.7720742393577422,1.0,5388355748.030684,24270633.167352054,Jackson,-0.4226935845471842,-0.6303461975889181,log,0.39638811616080016,2.3196280653489638e+21,0.6704101816608342,0.39638811616080016
111,0.815,1.0,1.911,0.8665744135573096,1.0,3963086137.0993977,24030783.182467144,Selsis,-0.3890831026973135,-0.6432961196357998,linear,0.16466193191683517,1.1001860451566615e+21,0.9947481539893364,0.16466193191683517
112,0.815,1.0,1.911,1.4900572142971589,1.0,2195811982.790385,65871210.77806593,Selsis,-0.28993268346373546,-0.7828819531169936,linear,0.4839076860357279,3.454120343066997e+21,0.5837994235416629,0.4839076860357279
113,0.815,1.0,1.911,1.1518313116726837,1.0,2855186921.8336983,96174953.53093913,Selsis,-0.40964616433783385,-0.7166060649371561,GP,0.06259660474803656,2.0313966893468146e+20,0.18338013591435998,0.06259660474803656
114,0.815,1.0,1.911,0.8021792312852186,1.0,4384990404.487351,39879387.98060465,Selsis,-0.45558427786523,-0.7332325345483426,GP,0.0921428061049904,4.284920410804004e+20,0.622138758713435,0.0921428061049904
115,0.815,1.0,1.911,0.6936453235176565,1.0,5698876313.497061,58702047.890692696,Selsis,-0.35792287899690545,-0.759200500521398,log,0.19603210421746367,1.089860151446132e+21,0.02649468162172508,0.19603210421746367
116,0.815,1.0,1.911,0.6911477073826593,1.0,5754919677.121269,86360601.52316646,Selsis,-0.42808568705773564,-0.6250568584126496,linear,0.11849838291374845,5.644871875896058e+20,0.5736814192314679,0.11849838291374845
117,0.815,1.0,1.911,3.251795860535032,1.0,1796111891.3593535,53879241.34627385,Jackson,-0.28394862114016145,-0.7623919652145124,GP,0.22140374194150603,1.378173705472947e+21,0.9324058222361203,0.22140374194150603
118,0.815,1.0,1.911,1.7635193506900764,1.0,5622625758.438228,46701646.6521249,Jackson,-0.3287295578532625,-0.7387969016040513,log,0.14902951802259484,1.0208656445384697e+21,0.32587245994971425,0.14902951802259484
119,0.815,1.0,1.911,1.9895609671644912,1.0,3969255229.6386952,66192364.44370158,Jackson,-0.3690224251704289,-0.7992378570228788,log,0.19983982862888663,8.528774426693607e+20,0.9922140358398761,0.19983982862888663
120,0.815,1.0,1.911,1.8984496233599382,1.0,4381095267.60494,22766203.60335311,Jackson,-0.4820528456335547,-0.7927899372676502,GP,0.061292893590169685,2.1563760274947428e+20,0.01065633787713427,0.061292893590169685
121,0.815,1.0,1.911,1.7501636914700527,1.0,6012091223.521635,14592242.790678399,Jackson,-0.41024530969530154,-0.6880454659502497,log,0.24179678473216343,1.3121687810342456e+21,0.774139523099943,0.24179678473216343
122,0.815,1.0,1.911,2.227501236200331,1.0,3209568599.9644046,76527933.93783405,Jackson,-0.4397432188396791,-0.6378826850475069,log,0.3876269126333399,1.4845077110978236e+21,0.02695298493211029,0.3876269126333399
123,0.815,1.0,1.911,2.1862212805450647,1.0,3310587401.499243,74863446.20367913,Jackson,-0.39602251213343154,-0.7694245163440451,GP,0.19728421690276535,6.864372400792273e+20,0.2233318554696596,0.19728421690276535
124,0.815,1.0,1.911,3.0758459900391846,1.0,1946770294.8751485,1946482.7039804682,Jackson,-0.4215141623194527,-0.7182051548167576,linear,0.15599118109568458,5.5671700230118854e+20,0.21421438573670148,0.15599118109568458
125,0.815,1.0,1.911,1.9390390599228462,1.0,4189667012.354767,91361265.83746554,Jackson,-0.4905836089401969,-0.7896138845884494,GP,0.11280617255583429,3.086306112966887e+20,0.5553674952035541,0.11280617255583429
