,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,2.14,0.44,246.5192310819033,0.6154434342161123,1260.4848566322735,0.2027070723434579,7540678188.095315,42364901.38756904,Jackson,-0.44467934177423957,-0.7047365471115483,GP,0.05128804139129434,2014022965504620.5,0.19664026900405907,0.05128804139129434
1,2.14,0.44,270.1781556283528,0.887944569660412,1260.4848566322735,0.17078622172309638,13675212303.691654,48626100.90343216,Jackson,-0.41187926879644937,-0.7386056269070795,linear,0.4529341068359995,3660057469523752.5,0.0892055813146434,0.4529341068359995
2,2.14,0.44,1930.9258799736476,2316.5801918636844,1260.4848566322735,0.003259024462083279,1663451256.796045,64781895.33612301,Jackson,-0.4429060483419065,-0.6082954667941725,linear,0.067755861264474,3.3839959680456002e+22,0.1334257331083184,0.067755861264474
3,2.14,0.44,417.34431022225135,5.055486011898074,1260.4848566322735,0.06997758251889169,2144717053.085262,95396443.88317406,Selsis,-0.3508074514697511,-0.7786896661217378,linear,0.3308495381369373,9.268923887891443e+21,0.9029197683080069,0.3308495381369373
4,2.14,0.44,148.26840442030104,0.08053402048582634,1260.4848566322735,0.5567026927051081,4874749941.752232,74349425.0118544,Selsis,-0.48494890055169665,-0.7811754769176109,linear,0.27352358764116436,1289372224747401.2,0.6479861141842926,0.27352358764116436
5,2.14,0.44,938.8931865760744,129.49400853716853,1260.4848566322735,0.013898511422962907,5201948363.204285,36864976.482813284,Jackson,-0.2967454111219271,-0.6700198530332983,log,0.061442702031045564,2.1727622533324722e+23,0.7906755359651074,0.061442702031045564
6,2.14,0.44,661.4159657770558,31.89213701174384,1260.4848566322735,0.028132842939857926,7074265534.815335,30257069.090037894,Jackson,-0.4981294595919167,-0.6850113698068994,log,0.19836576617071597,1.8528080288067615e+22,0.21304647272808885,0.19836576617071597
7,2.14,0.44,250.61288701893076,0.6573528090469356,1260.4848566322735,0.19731769419059886,10254101573.376957,76318089.45559402,Jackson,-0.28398350697919683,-0.6463067859884187,log,0.48988762831778865,2733720090208627.0,0.1958437984142215,0.48988762831778865
8,2.14,0.44,1127.61082658894,269.4150627995856,1260.4848566322735,0.009753567024043274,10613920484.829159,45238239.76832262,Selsis,-0.3602461964085103,-0.7395414682183457,log,0.05723829445618084,2.033071132834068e+23,0.11961943824878674,0.05723829445618084
9,2.14,0.44,792.1207861321033,65.60705815386403,1260.4848566322735,0.01942518257852995,2325655012.263801,70380431.06724451,Jackson,-0.3232741198189815,-0.6822793062947778,log,0.07493674836191992,6.768715628457796e+22,0.48099324755704564,0.07493674836191992
