,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,2.14,0.44,518.0952855025366,12.00669521776482,129.6957345490627,0.04562114670456297,5029500211.460253,45934475.65789645,Jackson,-0.3977238717987485,-0.6565088443190311,log,0.49448945053897375,1.7560396445662288e+23,0.5477340613808998,0.49448945053897375
1,2.14,0.44,244.9945744648547,0.6003586773976863,129.6957345490627,0.20648223998264115,10280226060.647495,56033217.71050446,Selsis,-0.32618729449449213,-0.7824422337843011,linear,0.07121318425817522,4.3264977593046626e+21,0.13618430599222497,0.07121318425817522
2,2.14,0.44,1129.8824626294074,271.59263981251996,129.6957345490627,0.009547318114729626,3559973063.4414964,34018382.17616568,Jackson,-0.4589562970118851,-0.6748800870701868,GP,0.057787107135951865,3.381852605499728e+23,0.31532425411917553,0.057787107135951865
3,2.14,0.44,767.6029434796444,57.8537414964302,129.6957345490627,0.020685911685559864,2102304013.0523229,84939003.57385908,Selsis,-0.3719985828645659,-0.7705706041573641,GP,0.468094970831214,1.5044908229686683e+24,0.18015069648944249,0.468094970831214
4,2.14,0.44,305.3638150319491,1.4489560620201978,129.6957345490627,0.1332822626942696,11768568632.265297,32822087.501471665,Jackson,-0.4652681291208958,-0.6175091004691948,log,0.08188659527439918,4.614719061196879e+21,0.8890949448457898,0.08188659527439918
5,2.14,0.44,531.1237181239982,13.260738432599943,129.6957345490627,0.04378038000119356,8672063540.065428,40934891.55681947,Jackson,-0.30208201376835875,-0.7313068517824607,GP,0.0947523930123197,6.533270169815834e+22,0.4512875476516135,0.0947523930123197
6,2.14,0.44,105.04061935447773,0.020286822079705332,129.6957345490627,1.1046720897217128,3723690595.039538,80912969.54174191,Selsis,-0.3353113608607545,-0.6221158356585552,GP,0.06955896207441163,1.3018924349059106e+20,0.7454582277014616,0.06955896207441163
7,2.14,0.44,262.6187000109187,0.792661041942828,129.6957345490627,0.1766325368360812,1938330185.7878215,73345583.82420897,Selsis,-0.3325693644415775,-0.7696256555530806,GP,0.18511458052575758,9.933737815327394e+21,0.49414340594329764,0.18511458052575758
8,2.14,0.44,496.99140883461445,10.166710352023808,129.6957345490627,0.04934579681938086,2625930526.7989073,78306037.78176111,Selsis,-0.43021727019201517,-0.6676271466345246,linear,0.3258034040328252,1.7917777575591342e+23,0.3668282168497127,0.3258034040328252
9,2.14,0.44,661.5798177614394,31.923751199020042,129.6957345490627,0.028384246821159163,11553084725.479866,48702240.10215925,Jackson,-0.49856436150124284,-0.7423232300107435,linear,0.05529638746029788,3.983296937978599e+22,0.9585751236558727,0.05529638746029788
