,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.9,0.14,1353.808839473322,559.776041578328,6.3754454301147385,0.001987619451411722,7808244291.087533,52534176.97704463,Jackson,-0.37741928360953014,-0.6762114015022943,linear,0.06002773808110495,1.2260862826154658e+25,0.6801803535243836,0.06002773808110495
1,0.9,0.14,485.59750439287586,9.26596615408809,6.3754454301147385,0.015448810173088304,2451788880.88459,72302341.71698077,Selsis,-0.44913123152721746,-0.6362586975969213,GP,0.19412549020843203,3.07835932219107e+23,0.8207422022341044,0.19412549020843203
2,0.9,0.14,919.4348082125603,119.0881888831365,6.3754454301147385,0.004309293222731883,10759126247.061605,4003769.819010465,Selsis,-0.3972336570840664,-0.7032867158861922,linear,0.057739922546570656,3.0061102961909406e+24,0.7697656510985241,0.057739922546570656
3,0.9,0.14,605.9280763839228,22.463076235836354,6.3754454301147385,0.009922149720976008,3040712276.2296023,86264618.76892827,Selsis,-0.3280988636573415,-0.6580588068969436,log,0.1476656517586766,1.0246948421040726e+24,0.18637845971522438,0.1476656517586766
4,0.9,0.14,2007.6050255614755,2707.0608725204256,6.3754454301147385,0.0009038396323697121,13323624026.297585,10946738.628410032,Selsis,-0.49432517301131246,-0.7486096098173357,GP,0.21605062659849403,2.0583205164437985e+26,0.4402482993682797,0.21605062659849403
5,0.9,0.14,587.3799874667642,19.83633835790662,6.3754454301147385,0.010558680237376784,2574536762.3699164,42255369.52567337,Selsis,-0.3492907515790442,-0.7940428462831973,GP,0.2281350725889972,1.012544088740968e+24,0.11072175617171776,0.2281350725889972
6,0.9,0.14,180.80504912713488,0.17808491869731075,6.3754454301147385,0.1114363350393663,4886804685.45602,31553141.683935545,Selsis,-0.43960656683912835,-0.7161396668430479,GP,0.08297803014700057,4.0421660228149717e+21,0.49163553774317925,0.08297803014700057
7,0.9,0.14,100.90190239940328,0.017273579492531638,6.3754454301147385,0.3578073191941489,9780011110.433289,38155327.97570676,Jackson,-0.2903668943099492,-0.6402592368952318,log,0.10156113673617895,1.1937620489387419e+21,0.15078226352344415,0.10156113673617895
8,0.9,0.14,443.94156939077016,6.472740217157172,6.3754454301147385,0.018484014608543282,1625482392.5905519,80931350.20125279,Jackson,-0.3821517006248088,-0.7918239801440586,log,0.12842755430159666,1.770349887827662e+23,0.7135406218022334,0.12842755430159666
9,0.9,0.14,105.73431024821178,0.02082805285787604,6.3754454301147385,0.3258487475073305,1262206089.934833,68901002.42181788,Selsis,-0.346109955276681,-0.6226075017482822,GP,0.2518900855510242,6.62668385868066e+20,0.22917010332164356,0.2518900855510242
