,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,2.052070161290323,0.38,326.7987933397224,1.9006699224084975,186.30237661154743,0.09536456684182511,3632010758.41582,95674669.437736,Selsis,-0.49167025689314153,-0.7669537197377976,log,0.2883362990038054,3.110948458260435e+22,0.43197816814528056,0.2883362990038054
1,2.052070161290323,0.38,741.6145728806797,50.40782348294469,186.30237661154743,0.01841727715755092,1654965352.9260495,81400453.20674443,Selsis,-0.3730106752899836,-0.6450562907070552,linear,0.08645667333168836,2.8493548494855982e+23,0.43812129239145303,0.08645667333168836
2,2.052070161290323,0.38,638.1377702411552,27.63393470149841,186.30237661154743,0.02535823534155119,8556385417.552747,21049112.899861176,Selsis,-0.3633939459335653,-0.7436303668600454,GP,0.3855787548124375,1.0780100578929146e+24,0.9239377964678573,0.3855787548124375
3,2.052070161290323,0.38,400.73992514014606,4.297692870227339,186.30237661154743,0.06311658097982606,1722080162.4370131,40074648.564235,Jackson,-0.3231402602354403,-0.6456188949221966,log,0.20668290686681048,3.595440102263653e+22,0.6304070841233239,0.20668290686681048
4,2.052070161290323,0.38,696.2906415257106,39.1694214966123,186.30237661154743,0.021007134346853334,3971027506.327666,55685075.02081217,Jackson,-0.4383816749605703,-0.795877369177442,log,0.2326062979148618,2.3818101370249098e+23,0.17190484886651214,0.2326062979148618
5,2.052070161290323,0.38,2336.6678031799347,4967.899744849819,186.30237661154743,0.0018853978604388567,7045924478.033892,45815290.9659341,Jackson,-0.32472482755268606,-0.7969324588425407,linear,0.08289074357097974,2.1832267571594123e+25,0.66181890352249,0.08289074357097974
6,2.052070161290323,0.38,165.55170546147863,0.1251755652848294,186.30237661154743,0.370286781645583,1855129147.1479814,91498530.1029092,Selsis,-0.4028410191351991,-0.6301379913715643,log,0.2653788220302487,2.11026167040106e+21,0.9250028845663615,0.2653788220302487
7,2.052070161290323,0.38,1054.6774562025,206.18809073985665,186.30237661154743,0.009156059431608585,3184041793.6086826,91856201.8426232,Selsis,-0.4883586935389246,-0.7074225280064075,GP,0.13077124039237142,1.5617513030269146e+24,0.4105290493737497,0.13077124039237142
8,2.052070161290323,0.38,902.8042000761353,110.70295366832487,186.30237661154743,0.012669538260027676,9420952413.865353,75297195.32238454,Selsis,-0.35569251277645875,-0.6535648189341223,log,0.08226830543362788,1.0389994303050443e+24,0.907528517216192,0.08226830543362788
9,2.052070161290323,0.38,438.78530858399677,6.177222396578187,186.30237661154743,0.052898550623713146,3822114638.4085255,31797237.407135643,Selsis,-0.4613267590119673,-0.621954775837693,linear,0.0710356760030726,3.4748752738295843e+22,0.5989939799917556,0.0710356760030726
