,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.2168204724409448,0.46,135.5663780997483,0.056285029493956244,8146.965493936013,0.7041155613609199,2818982756.455812,20062416.093650084,Selsis,-0.4639317898042542,-0.7166457993775682,log,0.05611413283687364,2.022681823510499e+21,0.5706299737481251,0.05611413283687364
1,0.2168204724409448,0.46,1194.9784034846139,339.80138986498446,8146.965493936013,0.009056635829406459,1928952696.1667323,76097636.54500845,Jackson,-0.4678296453692629,-0.6551952676723272,linear,0.08124023157404424,1.3438055011524636e+24,0.7200783974577457,0.08124023157404424
2,0.2168204724409448,0.46,171.88784250138016,0.14546736323501844,8146.965493936013,0.4421018712895634,6421520412.647239,58781813.45615144,Selsis,-0.323792278591336,-0.7558010811907785,log,0.08505521820557009,1.2043313765017178e+22,0.8731616938125618,0.08505521820557009
3,0.2168204724409448,0.46,382.3318977365286,3.560795684425711,8146.965493936013,0.08852518930131292,3560793291.526425,3238835.1402033665,Selsis,-0.43290103064292795,-0.6517727357740368,linear,0.4730764388046465,2.2812157270322046e+23,0.04944869705231536,0.4730764388046465
4,0.2168204724409448,0.46,178.86728534085026,0.1705723324382183,8146.965493936013,0.40446979743226663,3136459651.9072304,37682415.269666344,Jackson,-0.40172429928101683,-0.7525981819590564,GP,0.23655742972171592,2.1637968414702733e+21,0.31094805628381295,0.23655742972171592
5,0.2168204724409448,0.46,148.41876664062067,0.08086120299120234,8146.965493936013,0.5865664332280875,1826881166.34086,26518286.5290539,Selsis,-0.33743760894400865,-0.6839179536159007,linear,0.11492225337103781,5.803104882662796e+21,0.115872672561243,0.11492225337103781
6,0.2168204724409448,0.46,183.82827358746673,0.19029797166477774,8146.965493936013,0.38335124394947995,4143408174.3082533,87384187.4545033,Selsis,-0.48986459739340404,-0.6288643011052718,linear,0.1467141622905779,1.0405854688053404e+22,0.5472148402739483,0.1467141622905779
7,0.2168204724409448,0.46,1778.2954968386048,1666.482049151713,8146.965493936013,0.00412275364914795,5299205745.935224,13008041.85547709,Jackson,-0.4760375751478,-0.6577893770211924,GP,0.2892676309883292,1.8920354478960362e+24,0.4133692976532791,0.2892676309883292
8,0.2168204724409448,0.46,562.05179215232,16.629924318032817,8146.965493936013,0.041309145316538634,5826481870.179069,81252276.77903727,Selsis,-0.3823016224305248,-0.7868113994350721,GP,0.0787318844273504,6.2730774503378e+23,0.14568232589729502,0.0787318844273504
9,0.2168204724409448,0.46,1853.095370297096,1965.0608766371208,8146.965493936013,0.003840733717908976,10196646720.43228,23195706.331542864,Jackson,-0.4188822811861377,-0.750633125608697,GP,0.2474471807258333,1.2421560047634154e+25,0.9462912754792006,0.2474471807258333
