,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.2,311.38859454036503,1.566735666600912,44393.00482616322,0.05562472699883681,6582564713.875506,2671021.4623966133,Jackson,-0.4468077346517912,-0.7402115559626306,GP,0.07183604149451478,4.1624752038135664e+23,0.9615079143099173,0.07183604149451478
1,0.2,217.5681496529511,0.37339302229588256,44393.00482616322,0.11317676931503191,1105179483.934142,7473198.808573631,Jackson,-0.4928480587787291,-0.77189888753566,linear,0.18979034265724973,6.608739124493488e+22,0.9426771719254025,0.18979034265724973
2,0.2,709.7587720999642,42.289056925215036,44393.00482616322,0.010634728119384792,2100579487.2385678,4253915.216261527,Jackson,-0.3285358974025811,-0.6590400304617172,log,0.0958669560573406,5.335195465933458e+24,0.4772477581780291,0.0958669560573406
3,0.2,2915.6556050442337,12042.865101637532,44393.00482616322,0.0006301957656401743,1383677374.3100264,2870874.7294011503,Selsis,-0.46006298712987526,-0.6517902027553721,GP,0.24844664758152024,2.06299629926035e+26,0.13091551727855588,0.24844664758152024
4,0.2,151.05148695546097,0.0867530883599915,44393.00482616322,0.23479990637189274,3714745953.5203238,9125800.85033453,Selsis,-0.47126858488316153,-0.642871763365032,log,0.1004481454564103,2.557700319498529e+22,0.13044236087066574,0.1004481454564103
5,0.2,416.45443204190934,5.0125056874889955,44393.00482616322,0.030889647502977922,3691284955.727759,1977383.8828421975,Selsis,-0.33592817181491014,-0.6876158764608469,log,0.08795136694511382,1.792756209892947e+24,0.5060372450940744,0.08795136694511382
6,0.2,140.65769608095624,0.06522873005093228,44393.00482616322,0.2707827097516457,3663436046.9815593,7484978.903251578,Jackson,-0.339523903954148,-0.6716668134150012,log,0.11122854322147624,2.0160673529579063e+22,0.23454354253058574,0.11122854322147624
7,0.2,1673.9088245665832,1308.314397342332,44393.00482616322,0.0019119843417052804,3556148107.4755573,30047728.377846178,Jackson,-0.45543622532089895,-0.742593280865097,log,0.3921401624850974,5.385208914763173e+25,0.8139339624059925,0.3921401624850974
8,0.2,507.94575894259987,11.093134515310991,44393.00482616322,0.020764106701695997,3731354264.4470916,5166279.34793046,Jackson,-0.42716812152717387,-0.7513749521268746,log,0.19250506333738318,1.7610238585795947e+24,0.34073370946674353,0.19250506333738318
9,0.2,2299.76719462437,4661.443487959737,44393.00482616322,0.0010129317398996872,4972147457.378925,52010991.20327833,Selsis,-0.45451755662251236,-0.7958788717196728,log,0.05406191800602584,2.0179992700383822e+26,0.172129874293104,0.05406191800602584
10,0.2,190.2078072478698,0.2181214021969135,44393.00482616322,0.1480782424603046,3254411951.2855306,18133606.899923205,Jackson,-0.3745505622132539,-0.6731355160710311,linear,0.39084646746621854,6.9239348176067e+22,0.6198710649444034,0.39084646746621854
11,0.2,1987.5595314486584,2600.5517896884935,44393.00482616322,0.001356149718098557,1330331949.6379094,4943754.880727977,Selsis,-0.28185279880015357,-0.7822321636083123,linear,0.18261729509629462,1.0979888393726773e+26,0.03484792880046583,0.18261729509629462
12,0.2,3719.086226214471,31880.851694083663,44393.00482616322,0.00038732491485150475,981577422.7585466,56207850.557062775,Jackson,-0.3902043172028591,-0.7349659653631782,log,0.39662718569625993,3.259665509037968e+26,0.03165870603873433,0.39662718569625993
13,0.2,341.64729249723587,2.2703711444755106,44393.00482616322,0.04596353998363703,5300812071.660051,4068480.210005616,Jackson,-0.3414277594652566,-0.7076885318291704,GP,0.3488892805707116,8.090794075016466e+23,0.8479107673661946,0.3488892805707116
14,0.2,3076.815111292155,14934.494404458932,44393.00482616322,0.0005659070825524382,3223870789.030494,1871758.4270906795,Jackson,-0.4144074646716488,-0.6240331027390422,linear,0.07132050219319033,3.867034351792939e+26,0.836347884345173,0.07132050219319033
15,0.2,644.5837995291761,28.767523026141554,44393.00482616322,0.013013799273292714,7292495741.824797,46528486.030748345,Jackson,-0.4047233439341563,-0.6808270372161349,linear,0.3298141156992263,4.921019224954787e+24,0.47776189117105816,0.3298141156992263
16,0.2,3078.3747932056367,14964.799479460018,44393.00482616322,0.0005653337855994808,4180332902.844717,8351773.04585926,Jackson,-0.3112290134939747,-0.7039354234722642,linear,0.0814777234318659,5.588248696719667e+26,0.27495326803944964,0.0814777234318659
17,0.2,1067.7902121389632,216.63502190967233,44393.00482616322,0.00469868204640292,4174500838.7866573,9280110.226172104,Selsis,-0.45445214216860474,-0.6766663527296746,log,0.25078334065597785,2.2011683722895622e+25,0.5930851884622187,0.25078334065597785
18,0.2,1630.597837188083,1178.073461657765,44393.00482616322,0.0020216882721615045,5735515935.616078,5507110.22329006,Selsis,-0.3992584570275606,-0.6212513111220714,GP,0.26444378389353096,1.0540448288540328e+26,0.00431731921802192,0.26444378389353096
19,0.2,485.7850514857229,9.280289226333707,44393.00482616322,0.02270176563356214,2300609082.852432,60416932.12072902,Jackson,-0.4957529871491295,-0.6316509923084848,GP,0.3613998170226854,1.280293861912535e+24,0.2586791440752306,0.3613998170226854
20,0.2,531.6210571004459,13.31047713559368,44393.00482616322,0.019040553871662553,5997982152.430871,41097875.199586175,Jackson,-0.3687983309289097,-0.662771960499535,GP,0.05588126858323041,2.958911759987701e+24,0.8010174503990015,0.05588126858323041
21,0.2,2482.0279526085656,6324.287402316586,44393.00482616322,0.000873645153986944,6034448396.283768,8847626.302966785,Selsis,-0.4813288412243268,-0.7070083267669235,linear,0.1863555769751201,2.8445788329470573e+26,0.37027724954579333,0.1863555769751201
22,0.2,360.4383029424525,2.8126045171744405,44393.00482616322,0.041236904466453984,1057984082.5959275,51720279.19558364,Jackson,-0.3842782393605333,-0.7532170460018042,linear,0.16993538158788432,3.735696482915676e+23,0.08867865815942622,0.16993538158788432
23,0.2,2865.9756573536924,11242.811113901429,44393.00482616322,0.0006522332494396442,3712749647.875486,96209059.77790584,Selsis,-0.4252450749272335,-0.6970596278439184,GP,0.06032384055217074,3.5924545069329325e+26,0.4378501881233574,0.06032384055217074
24,0.2,107.96335737301527,0.02264073132429628,44393.00482616322,0.4596160288769506,2100221687.7680807,3828913.135824697,Selsis,-0.42693214582219763,-0.6671972431776352,log,0.3766849843255333,3.8613949185911465e+21,0.5185728239063708,0.3766849843255333
25,0.2,528.1371789642775,12.964981170818582,44393.00482616322,0.01929203503402378,5990993679.891161,1320986.983331172,Selsis,-0.28395424600769925,-0.744524269513596,GP,0.3829127534311335,5.868298612519181e+24,0.10439928309898738,0.3829127534311335
26,0.2,4675.912318597294,79661.84492367163,44393.00482616322,0.0002450277158117848,421701899.44684505,8956200.126372121,Selsis,-0.35841710890238243,-0.7555299615241131,GP,0.06457447514708414,3.295425346464897e+26,0.37502357681723486,0.06457447514708414
27,0.2,1269.8249185943134,433.27168295405255,44393.00482616322,0.0033224636529326974,3783106621.6174965,5253177.371044199,Jackson,-0.40123911615699936,-0.6733793991322639,GP,0.10479705045167471,2.926673507324916e+25,0.20568308555421722,0.10479705045167471
28,0.2,683.8634869607514,36.4470674511742,44393.00482616322,0.011854728148509353,221864246.42626777,3262754.697404198,Jackson,-0.41144404237117455,-0.7168096695345284,linear,0.29572090014953495,6.123187517785011e+23,0.587212045565036,0.29572090014953495
29,0.2,231.48713038376098,0.4785114454212989,44393.00482616322,0.10011908842673788,5301386669.413754,15898040.677091982,Jackson,-0.37430323229794954,-0.7597002801510087,log,0.251210408034054,1.6280735508460007e+23,0.6074671998345392,0.251210408034054
30,0.2,3519.1487500398803,25558.50354793141,44393.00482616322,0.00043258621954827056,2731755526.850051,9000896.369007701,Selsis,-0.3248889372923439,-0.7132053920643942,log,0.34184957394237353,8.023490297342405e+26,0.24733679929300822,0.34184957394237353
31,0.2,137.56287412531512,0.05967465119142813,44393.00482616322,0.283103635872783,2848097349.8708124,1498561.7996041582,Jackson,-0.3445465573427139,-0.6784593963766314,GP,0.0903485867617811,1.6588232357603044e+22,0.895181079621231,0.0903485867617811
32,0.2,2874.735538783422,11380.897627626824,44393.00482616322,0.0006482643411361731,1818506964.5361652,47773085.83482439,Selsis,-0.35065481721239644,-0.6464394242118011,log,0.06030750674036171,2.9450480684303997e+26,0.11428016553846954,0.06030750674036171
33,0.2,1961.9571253184479,2469.124421725162,44393.00482616322,0.0013917745927793366,1770225873.7905977,16693472.093686797,Jackson,-0.3547074303674641,-0.6033298728428365,linear,0.15297872104443372,9.230124398384553e+25,0.7773592617729794,0.15297872104443372
34,0.2,885.833433972517,102.61082899077087,44393.00482616322,0.006861574279158635,6137130005.02187,17385409.581797436,Selsis,-0.3010476871455484,-0.6589439421348575,GP,0.3697581005647594,2.4628657153607054e+25,0.36670474241542705,0.3697581005647594
35,0.2,526.1255342515849,12.768575360666969,44393.00482616322,0.01949591977504105,6738577244.627905,3217246.1298924903,Jackson,-0.2993491243115573,-0.7202128806711374,log,0.06304194160632069,4.0325121277104107e+24,0.6534075216765851,0.06304194160632069
36,0.2,3077.414289879937,14946.13116936821,44393.00482616322,0.001056038306085612,29759500.7072361,14984198.142357191,Selsis,-0.31559782589050644,-0.7105520820724415,log,0.1394945158477827,3.8125190609044863e+24,0.9124161557541056,0.1394945158477827
37,0.2,3420.0729801956463,22799.55753798686,44393.00482616322,0.0004598896783268985,5908714842.184419,14422598.31590772,Selsis,-0.3848869248087532,-0.6082255203418319,linear,0.33011469496568274,9.833141119641681e+26,0.0007912990427871858,0.33011469496568274
38,0.2,4639.276281669869,77194.4134968514,44393.00482616322,0.0002494764953947941,5483608891.292252,4499278.8404317815,Selsis,-0.4359195681688019,-0.6487343540694757,GP,0.18132553894024536,1.9619105628861186e+27,0.4179887204105337,0.18132553894024536
39,0.2,337.6471988281355,2.1658956517755783,44393.00482616322,0.04699175088451014,1740341563.717265,5154902.986759059,Selsis,-0.4689307520563569,-0.7987164419747034,linear,0.15766869389279592,4.0386919476873374e+23,0.23207003657961622,0.15766869389279592
