,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,1.0,863.1581037028171,92.50098001489793,0.46043376516824075,0.09115009127767751,9119021059.48615,2512847.121691926,Jackson,-0.39681746144152463,-0.6315837990475565,linear,0.18507331428210366,1.9078608034300602e+24,0.3549349785351237,0.18507331428210366
1,1.0,126.39672037389224,0.04253320866251143,0.46043376516824075,4.7392689213932195,4240590675.4950557,93363463.26286569,Jackson,-0.351472031430914,-0.6047436338915418,log,0.058940944106855804,1.5927205340923252e+20,0.9958976451284207,0.058940944106855804
2,1.0,2858.0804684675104,11119.435328425992,0.46043376516824075,0.009995908604278151,5643204669.2741165,1294314.6537927506,Jackson,-0.35886975254328557,-0.6177787871602866,linear,0.16335061612669408,4.2217206292402195e+25,0.024953099068506623,0.16335061612669408
3,1.0,236.66582260783318,0.5227897998262152,0.46043376516824075,1.34898591492555,4198013215.8359346,3873776.092975851,Jackson,-0.31095183809776883,-0.7008359920419327,linear,0.18870723587368596,6.563350785563055e+21,0.7746300243475787,0.18870723587368596
4,1.0,135.74491640313224,0.05658212093574737,0.46043376516824075,4.46289637044166,5761616131.743764,2438981.264544906,Jackson,-0.4941335401467564,-0.699129402640201,linear,0.06487100491876244,1.288161386837843e+20,0.31133072956887087,0.06487100491876244
5,1.0,1080.7587344340102,227.35260848133856,0.46043376516824075,0.056801382161404415,9211017744.309757,8006028.72501554,Selsis,-0.42861591995801995,-0.7853809684460903,linear,0.07132330877945597,2.2332034332901854e+24,0.817755889564386,0.07132330877945597
6,1.0,110.40363357155839,0.024758161583049366,0.46043376516824075,6.867342941473541,6066983108.179634,2388636.41526334,Selsis,-0.30617855202448163,-0.6708937580855714,linear,0.13082069033206634,1.8354396678064108e+20,0.6532941901099514,0.13082069033206634
7,1.0,837.39749129778,81.94294097500332,0.46043376516824075,0.1019350234400515,2723962026.322359,7516265.226266243,Jackson,-0.42853358232434496,-0.6323797238600881,log,0.0736466407341612,7.518635285865797e+23,0.124699949312302,0.0736466407341612
8,1.0,940.4957934004507,130.38041366725398,0.46043376516824075,0.07934024853127086,2317102958.933292,36460130.029503755,Selsis,-0.3667304502359778,-0.6140788505377313,linear,0.23059018716823326,1.226888467600236e+24,0.730406311348866,0.23059018716823326
9,1.0,3882.1044556942115,37848.94618213253,0.46043376516824075,0.004684309650789552,2441166164.9635897,2003110.6870340866,Selsis,-0.394187164934942,-0.7451677035295053,GP,0.130747753613433,7.057004517713612e+25,0.38864562608152664,0.130747753613433
10,1.0,1391.7443566519787,625.2055158511492,0.46043376516824075,0.031088038865479044,9603783156.849733,76608611.69182967,Jackson,-0.40684925304216746,-0.780629453014544,linear,0.26521499702497414,6.493553178971327e+24,0.7964492501303658,0.26521499702497414
11,1.0,927.9804637529803,123.57774282202887,0.46043376516824075,0.07561919585845767,195191446.53624198,1350503.139247984,Selsis,-0.35511242146545086,-0.7020190056682881,log,0.16712657917415036,6.312967882873525e+23,0.23766062857560377,0.16712657917415036
12,1.0,379.6251288662095,3.4610249846764627,0.46043376516824075,0.47749994783551464,1886467100.4448776,6053265.865121557,Jackson,-0.4820014739476121,-0.7569092485492044,linear,0.05347841607429887,2.999699684827817e+22,0.9301348002129646,0.05347841607429887
13,1.0,1641.71911604319,1210.5433475992938,0.46043376516824075,0.026789815254243954,2976947096.394768,65209910.707942896,Jackson,-0.4739067113730027,-0.7268976810953205,log,0.06362740921696183,3.9672916989068496e+24,0.7915607536258497,0.06362740921696183
14,1.0,251.37706629516725,0.6654072660565776,0.46043376516824075,1.3178794261255038,5976879843.185536,59916820.96310481,Jackson,-0.3618394358570731,-0.6707769574502378,GP,0.10455782946829287,4.3047964183870843e+21,0.9855233130031716,0.10455782946829287
15,1.0,118.0109989594378,0.03232026192733683,0.46043376516824075,6.231724264704339,6741357669.817356,1649690.2807606698,Jackson,-0.33142411374185893,-0.7543009450988818,GP,0.18523310888326822,1.0399667278710886e+20,0.09973731845662137,0.18523310888326822
16,1.0,657.2979245106758,31.105269524560374,0.46043376516824075,0.1676544906475646,3057609827.3997993,27972537.937976565,Jackson,-0.3359712726572215,-0.7855603678142665,linear,0.127349710305029,4.0205027072757836e+23,0.6564727690876762,0.127349710305029
17,1.0,91.05242437375945,0.011453836528552802,0.46043376516824075,8.699471007054413,2947427833.26196,3381937.061450564,Jackson,-0.283251748814229,-0.6429720935913699,linear,0.07287704576237164,6.565643860591364e+19,0.14513790394316184,0.07287704576237164
18,1.0,178.31934690947077,0.1684918056860605,0.46043376516824075,2.7209214283499694,6680964102.938249,2045600.5339105027,Selsis,-0.31990399420077564,-0.6260962931757399,GP,0.15258346405858383,2.0113881391596747e+21,0.814668959640846,0.15258346405858383
19,1.0,201.60911692520443,0.2753122872328635,0.46043376516824075,1.7369931391581341,2443067750.7712593,1460598.5073865093,Jackson,-0.44323205475617106,-0.6617201866524021,GP,0.4333530270280656,1.6095121657764404e+21,0.6583892661940598,0.4333530270280656
20,1.0,2641.8152545705357,8116.984176934127,0.46043376516824075,0.012552740701377586,8171638339.13676,2377196.1544102016,Selsis,-0.48554511616088547,-0.6047143111507359,linear,0.0986947087430081,2.7962165607004797e+25,0.33122617590895587,0.0986947087430081
21,1.0,4349.929165166194,59664.17840507396,0.46043376516824075,0.004540842995173871,6547204836.839883,90465614.7937352,Selsis,-0.4813210128676295,-0.6710959434758075,log,0.08035611897432626,7.152199394221514e+25,0.8311188299620497,0.08035611897432626
22,1.0,502.6391254085327,10.636777852572925,0.46043376516824075,0.2858438552604089,2981417365.4542007,3646790.6476390865,Selsis,-0.35814402899997544,-0.6596775149492353,GP,0.4621106118731474,1.766400882038496e+23,0.5711006455542964,0.4621106118731474
23,1.0,262.4035661341263,0.7900668806662567,0.46043376516824075,1.1704254172771666,5431748853.796828,28208960.85800936,Jackson,-0.286507327933776,-0.6673798371313022,GP,0.24038292811331777,1.2397792670766003e+22,0.6938659545662222,0.24038292811331777
24,1.0,251.60252282116542,0.6677976568788653,0.46043376516824075,1.1195820864060242,2527068405.6382384,47158428.79577104,Selsis,-0.3897068615204436,-0.7566273391685806,linear,0.05090982839114834,7.452366780610185e+21,0.31041818053995285,0.05090982839114834
25,1.0,204.9677579277271,0.2941217404249443,0.46043376516824075,1.3993965109726572,9703354628.194654,8551697.216423348,Jackson,-0.3435939184145255,-0.7706688836438916,linear,0.2989849892421366,4.936213733195687e+21,0.12057925796936886,0.2989849892421366
