,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.5,2090.1883624274024,3180.728692473564,4485.166233673521,0.0033773578445684804,5542624728.887436,1072199.1004250397,Selsis,-0.368530007301071,-0.6088537805433758,GP,0.4592381649804974,2.075482621548728e+24,0.5388552547074131,0.4592381649804974
1,0.5,777.8929536913055,61.01888610158045,4485.166233673521,0.02421334863863136,4363038293.5062,84438478.1164599,Selsis,-0.3421948027679519,-0.725188083108172,linear,0.14509871152328319,1.1350084757038528e+24,0.7212275759439901,0.14509871152328319
2,0.5,1481.1442491547514,801.9999693842844,4485.166233673521,0.00670410393963034,4694543581.9387665,41446457.940067254,Selsis,-0.49195280456710694,-0.7129512729122371,linear,0.12034712229799324,1.5216202198485108e+24,0.479931760843594,0.12034712229799324
3,0.5,3521.172839723797,25617.35568109092,4485.166233673521,0.001190072014334499,6164945210.202129,4802828.3844129,Selsis,-0.4960538134692408,-0.6268243026226408,log,0.3249499946068636,2.677031776618383e+24,0.6034303838272514,0.3249499946068636
4,0.5,122.93174650670625,0.03805757675854715,4485.166233673521,0.9652055836126437,2116959069.5478332,1317618.9826300272,Selsis,-0.33783590456499274,-0.7057622536105397,linear,0.06647078573585699,7.75083750554756e+18,0.44313789744435483,0.06647078573585699
5,0.5,934.6482768678153,127.16797730101679,4485.166233673521,0.016697502216868165,2065415765.1195507,37752656.963518985,Jackson,-0.4910512692664658,-0.7300891809473402,linear,0.20610002969220556,8.357687360534338e+23,0.8421715588984975,0.20610002969220556
6,0.5,3248.2368749438115,18551.357475979472,4485.166233673521,0.0013824599051205507,2674355933.5194945,2218589.407158154,Selsis,-0.35503072926358514,-0.7158939619958204,log,0.06074741868358623,1.2352701378664413e+24,0.6302707739512389,0.06074741868358623
7,0.5,155.6667658451514,0.09785173605852066,4485.166233673521,0.6042154217911052,4302915145.37833,22329248.381855384,Jackson,-0.46565839792793184,-0.6112490136565681,GP,0.3802384693805474,744833264794499.0,0.3318037178378307,0.3802384693805474
8,0.5,801.2868899645636,68.69688959528122,4485.166233673521,0.02254643124277558,1266801918.191057,53512322.34719183,Jackson,-0.3245468189279894,-0.6291616761758854,GP,0.3782771084037137,1.3560969112492174e+23,0.013693861111754524,0.3782771084037137
9,0.5,2792.8741154098725,10138.889010774063,4485.166233673521,0.0018486096131557995,535920640.5343333,53636355.28402188,Jackson,-0.3537166237691183,-0.7891456791240306,log,0.2789250627829224,6.186523609590291e+22,0.0735111713528267,0.2789250627829224
10,0.5,1074.702755352412,222.29944291620833,4485.166233673521,0.013952344456371573,60081420.7927891,59081420.7927891,Selsis,-0.42575498964497577,-0.6128033279403939,linear,0.345581265848536,2.501194454231367e+20,0.3635150648658566,0.345581265848536
11,0.5,474.8305417604452,8.471094126743104,4485.166233673521,0.06544412083778942,5354475874.946059,88961139.58244683,Selsis,-0.4133991338235678,-0.6618769472480261,GP,0.3345683293013592,1.5841457587657688e+23,0.06700576393771995,0.3345683293013592
12,0.5,1005.8230661638485,170.5576834329937,4485.166233673521,0.014584943371882094,5810658947.359039,6184868.028040114,Selsis,-0.28465725255254204,-0.7293408899652845,log,0.2646318533689371,2.202777928777462e+24,0.5887918572484436,0.2646318533689371
13,0.5,1116.8734662047843,259.2989861895781,4485.166233673521,0.011693377819477112,3082104397.7941165,40070797.723931804,Selsis,-0.28537521274727284,-0.7523224188660168,GP,0.0960320647934353,5.4090043551849163e+23,0.21532093227768834,0.0960320647934353
14,0.5,665.9527734440485,32.77620390461649,4485.166233673521,0.032513301042123716,667532563.9213573,9123186.285236042,Jackson,-0.42066427005468704,-0.7204683429622749,GP,0.10082985774758947,2.8308118332625848e+23,0.9384644618005457,0.10082985774758947
15,0.5,882.1594792332869,100.91909464654428,4485.166233673521,0.018756189164684044,4052265889.3225045,3901672.3873667223,Selsis,-0.4547001990270136,-0.7028822742063036,linear,0.3652892778448937,1.12743689178498e+24,0.6676314178760295,0.3652892778448937
16,0.5,2643.662161465096,8139.7064957655675,4485.166233673521,0.0020631747731874187,360994254.4978877,79970161.34198494,Selsis,-0.41378064562793887,-0.6747766427490327,GP,0.11809108588552601,1.7107596943586834e+23,0.749813062434419,0.11809108588552601
17,0.5,1295.1747221703931,468.9195763602214,4485.166233673521,0.008796121297590342,5298487331.111819,9125285.378122155,Jackson,-0.48777339573759576,-0.6849813720269355,log,0.11351191562037896,2.3411493826408769e+24,0.6418408882747729,0.11351191562037896
18,0.5,96.22073643473911,0.014284321980644372,4485.166233673521,1.5777756489332855,4114918354.915246,9711041.518954987,Selsis,-0.43214133731086646,-0.63639469547597,linear,0.05499694568253527,714316927512348.8,0.7550342229120269,0.05499694568253527
