,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.6,2428.6347267787255,5797.406159933848,17708.192760563797,0.0034995811271161044,5189760167.993711,10770631.304490505,Jackson,-0.29926779927901714,-0.7938096587305342,GP,0.07050731151078209,1.3025094959279813e+26,0.8595254051220008,0.07050731151078209
1,0.6,144.61667069949814,0.07288839072863418,17708.192760563797,0.9851700732904398,3435608865.3595867,32801315.213679105,Selsis,-0.3590287955586981,-0.6885453741266476,GP,0.18918896072497537,5.24341111908839e+21,0.16456442436038776,0.18918896072497537
2,0.6,453.3686019717565,7.040292194910602,17708.192760563797,0.09979300513248335,2562262195.5646167,1211565.075708221,Selsis,-0.4475694144251874,-0.6843757448032972,GP,0.20394725800672914,5.042707313110145e+23,0.5674937981925119,0.20394725800672914
3,0.6,125.12656795983956,0.04084915297380294,17708.192760563797,1.3788530124841956,12651029702.525541,34071936.08090784,Jackson,-0.4236712475307234,-0.6768387880216494,linear,0.3659619313297263,1.5687075260897045e+21,0.7808082743844481,0.3659619313297263
4,0.6,145.9264850950805,0.07556512625534464,17708.192760563797,0.9581566446086611,2126592286.0431213,1055480.1313476402,Selsis,-0.37743661266961115,-0.7527328009632888,GP,0.43831690469406104,5.409172182178498e+21,0.14315721254436276,0.43831690469406104
5,0.6,475.6322174146305,8.528447537284645,17708.192760563797,0.09003376267125841,1278421660.479696,32497936.697818056,Jackson,-0.34426926863014956,-0.6412059321753336,log,0.3950960353116259,4.7824759347031925e+23,0.7977037797872265,0.3950960353116259
6,0.6,186.13021343647637,0.2000103300175762,17708.192760563797,0.594722238435705,3202531994.444061,11371181.016997088,Jackson,-0.2891280603487705,-0.6223931271224074,log,0.12946036649720472,3.0780133540361616e+22,0.7004882975340874,0.12946036649720472
7,0.6,122.80192540749455,0.03789706962338158,17708.192760563797,1.3601483362150337,2560942358.990958,41556866.60749373,Jackson,-0.288236703611071,-0.6372278225809648,log,0.11587099360960869,3.162117063014712e+21,0.15060588800241137,0.11587099360960869
8,0.6,228.2630098430094,0.4524046738891041,17708.192760563797,0.39377965579417706,2587605884.554386,2273956.937852321,Jackson,-0.29263993402992544,-0.6252535913419172,linear,0.1456589074034316,7.502580566003824e+22,0.11344506301310509,0.1456589074034316
9,0.6,130.2114244216693,0.047905048505360974,17708.192760563797,1.2012952212757317,1558683486.7423596,11714993.727873819,Jackson,-0.32743993978622743,-0.6827783622097684,GP,0.1900045383030136,2.798715827945557e+21,0.6317320446180923,0.1900045383030136
