,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.6,415.386555308507,4.961290623917539,515591.0429483318,0.11804376628542157,1824249854.3597853,6500091.759971422,Selsis,-0.3202168025987103,-0.7877470221029896,log,0.4603749512502928,1.9702794581543021e+21,0.009236502163089688,0.4603749512502928
1,0.6,697.037490738359,39.337746332354534,515591.0429483318,0.04327232408672611,7552251698.43025,89889590.17146191,Jackson,-0.48230371179235454,-0.7067431629754,linear,0.08019869791565869,1.3624312918002559e+23,0.8113165383784249,0.08019869791565869
2,0.6,615.2792738739812,23.882185552285385,515591.0429483318,0.054384323958626545,2920871845.0503054,55162513.25097918,Jackson,-0.3760728887123317,-0.7570749630191208,GP,0.3926772591527807,3.8253860751781255e+21,0.1486577345337915,0.3926772591527807
3,0.6,2212.0021466088497,3989.5792953974155,515591.0429483318,0.00421091854776311,3613730290.1020885,40185295.30896896,Selsis,-0.3170651241751553,-0.647744565990996,linear,0.05155206982641846,2.3701866459690885e+25,0.7321516742972273,0.05155206982641846
4,0.6,189.57979208332787,0.21525492436001484,515591.0429483318,0.5667138725200235,1966606125.0191925,1651261.7497437573,Selsis,-0.49905188643711795,-0.6834061355901387,GP,0.19086490984870152,3.007238447022358e+18,0.1797105529127263,0.19086490984870152
5,0.6,3481.47562714796,24481.519039928913,515591.0429483318,0.0016998915332516423,3928255515.915858,4676457.791116571,Jackson,-0.4602213142688272,-0.7486330606332225,linear,0.10412489465884978,6.82447111526879e+25,0.32829807202048855,0.10412489465884978
6,0.6,1526.5425799864443,904.9417299788707,515591.0429483318,0.008740375355975823,1444196311.6402266,3972461.141204619,Jackson,-0.30689482590865513,-0.6534671288652588,linear,0.15157204668666785,4.2519630558469944e+24,0.8368133795459581,0.15157204668666785
7,0.6,1203.9082495155435,350.0728953515049,515591.0429483318,0.01421546755086014,4240450401.692584,3498208.4125981955,Jackson,-0.45036280557297775,-0.7434363089216912,GP,0.23196108386773806,4.811558375962912e+22,0.5010255395033016,0.23196108386773806
8,0.6,1295.8820419423007,469.9447597059488,515591.0429483318,0.01226922090671755,4699878539.939761,13339001.415931962,Jackson,-0.4908734206978504,-0.6507397504269818,log,0.052699186109964616,8.894103903618086e+22,0.3383092792640744,0.052699186109964616
9,0.6,1332.4952072379278,525.348561581478,515591.0429483318,0.01147140513109919,1869402372.573394,8440523.811066858,Selsis,-0.3802773630923991,-0.6123788428630605,linear,0.09412160682616304,2.4495580922676793e+24,0.9717372058213812,0.09412160682616304
