,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.3,289.2324187755275,1.1661993713337053,137.96094136664064,0.09584506802707808,4020721914.59712,5165201.763378446,Selsis,-0.46829460816659796,-0.6010664700330726,log,0.07015988106069852,1.0579336008601025e+22,0.8909802436846024,0.07015988106069852
1,0.3,2546.0716220910035,7002.730140214828,137.96094136664064,0.0012215013312688702,1915139739.700391,25607883.206119537,Selsis,-0.4453850195545888,-0.7759150303208516,GP,0.14916864401682967,7.99397433946787e+25,0.9986991141619543,0.14916864401682967
2,0.3,133.6539305166065,0.05317553467061017,137.96094136664064,0.4574156475883852,6835549100.398882,36652448.46784824,Selsis,-0.30710762225067156,-0.7748208940596844,GP,0.10731255433135337,1.1305181441649135e+21,0.43984909977688125,0.10731255433135337
3,0.3,1848.9803615944359,1947.6643670780675,137.96094136664064,0.0023446786677337812,3521390986.913908,69394215.88748735,Selsis,-0.29447877339804673,-0.7599294258586269,linear,0.19480111231175035,7.030065413758692e+25,0.7711593479941262,0.19480111231175035
4,0.3,3202.900655093632,17537.14117827287,137.96094136664064,0.0007922755692845087,5500693562.167719,5442783.360137674,Selsis,-0.4543568160783984,-0.7551912498044716,log,0.2683586985838368,4.92347088931201e+26,0.3299621094215509,0.2683586985838368
5,0.3,3425.0852972386706,22933.507988768295,137.96094136664064,0.0006908684385398544,4953404484.692843,1613182.9932872157,Jackson,-0.2980702886094668,-0.6969150606078716,log,0.25331024490381326,6.403088824645441e+26,0.10613335806756663,0.25331024490381326
6,0.3,175.90824890354918,0.15956210116974293,137.96094136664064,0.25491569536754516,1520147775.5520425,3270214.7547103963,Jackson,-0.46054946811277925,-0.7997780718099786,linear,0.05828389901996212,3.297821376481573e+20,0.8856036943743871,0.05828389901996212
7,0.3,182.14538267817122,0.18342460437809685,137.96094136664064,0.24266686422979608,4353756432.700125,25104331.4499851,Jackson,-0.4269796479513311,-0.6207635484393081,GP,0.30354324100040714,3.643496376253606e+21,0.16146654001792937,0.30354324100040714
8,0.3,479.5859824768705,8.815579139779564,137.96094136664064,0.034233739594006274,1364029738.6213014,10433119.589924593,Jackson,-0.30941295491559895,-0.693344653606603,log,0.2700291497451036,1.621585031489964e+23,0.28734499895431354,0.2700291497451036
9,0.3,540.5029584579577,14.222542057433163,137.96094136664064,0.027437957447713067,3236528335.3720098,8234768.974827228,Selsis,-0.35605936482118056,-0.7227807516753318,linear,0.24358180900267914,4.500541591482975e+23,0.22673847067113395,0.24358180900267914
10,0.3,539.3187831103866,14.098311718613608,137.96094136664064,0.02755858007106536,3106025229.0566454,58930700.861981116,Selsis,-0.45769029595162347,-0.6206583903238765,linear,0.48606546749973517,7.07579335384803e+23,0.6519561710640316,0.48606546749973517
11,0.3,312.0272368985214,1.5796284470025443,137.96094136664064,0.08356128176063853,5725920776.937497,20459721.344964676,Jackson,-0.47515986922198933,-0.725650866117144,log,0.18945496634930142,1.4579812783722464e+22,0.8235172432548109,0.18945496634930142
