# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.18,4.0,220.44627373187632,69.1309578448239,637.9491506622144
0.18,5.0,585.8588237990525,230.05295635650245,1379.699347369268
0.18,6.0,1099.9036607265184,406.57405352981624,2737.7842075579515
0.18,7.0,1351.8096568386375,630.814440009605,2717.8668248112685
0.18,8.0,1727.4227696475032,864.0647607621402,3258.9207725824226
0.18,9.0,1970.9934667615967,1117.1874053793792,3315.971159981967
0.18,10.0,2106.7218159726403,1169.795477363725,3611.7930497593984
0.19,0.1,0.1889305229432414,0.03352857170567849,0.9211923640350888
0.19,0.5,1.5831331608592767,0.2428467557100188,8.821989603429014
0.19,1.0,4.08349252647972,0.5301223414169373,26.514692677596937
0.19,2.0,17.023430407291958,2.4300529335853813,101.3275415194296
0.19,3.0,76.12579585791966,17.813535588352277,288.0884544394744
0.19,4.0,260.37007516911916,89.7149136410822,691.1840165055117
0.19,5.0,708.2823191225951,302.96979548945507,1542.230944517934
0.19,6.0,1228.9790484789291,463.1470999008025,3005.3957622438975
0.19,7.0,1540.7505684248883,713.9408725821837,3117.7793609238265
0.19,8.0,1861.3059852306612,951.0920770607347,3443.582520121349
0.19,9.0,2070.5422419861743,1089.1161591932,3730.3082128423703
0.19,10.0,2392.3218550818633,1306.1719491015722,4165.283091164686
0.2,0.1,0.20861516987679354,0.04012160773395161,0.9449239444414945
0.2,0.5,1.5577969085667203,0.22110962077434138,9.320865816922108
0.2,1.0,4.3367835331491955,0.5334099047362775,29.587690299411136
0.2,2.0,21.56159278964568,3.452210159847352,115.52742665035768
0.2,3.0,77.18281983607955,16.81271759594161,311.89824253808285
0.2,4.0,265.8929006901733,90.24647938699542,715.6674411752339
0.2,5.0,717.1679051773311,294.5486220549489,1620.8506991606826
0.2,6.0,1341.8468159341185,501.8920649757911,3304.104705340128
0.2,7.0,1650.3584549645018,767.673611817026,3327.8406820662017
0.2,8.0,1989.2293189768334,1057.9047974902758,3547.9146505591625
0.2,9.0,2291.409452350574,1299.3275861765655,3853.6103721711443
0.2,10.0,2522.2470761922964,1427.2088938244055,4250.031136697622
0.21,0.1,0.210279944857322,0.038312702671537635,1.0008540478251347
0.21,0.5,1.771527400631642,0.26344043809378187,10.156618728268743
0.21,1.0,4.431050496114361,0.5742178170136597,28.818482279466174
0.21,2.0,22.160529678041698,3.3872656334650393,123.89267101570961
0.21,3.0,80.38027125656635,18.36077070364518,310.9879407262744
0.21,4.0,281.45759765083136,93.08818958410694,775.744348298622
0.21,5.0,758.9717983586294,301.68275862320036,1767.542293764126
