,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.3,148.3385948719832,0.08068662844217508,122251.81357976791,0.3606702206767694,2111786992.1517353,3462765.3962995354,Jackson,-0.4745286135764533,-0.7026577813727668,linear,0.11650382996934949,4.2077348469234136e+16,0.8221294928238503,0.11650382996934949
1,0.3,2912.0109767581985,11982.762616432932,122251.81357976791,0.0009587276828239681,5562090384.660245,4670849.353225385,Selsis,-0.2851566912022412,-0.7454653384785205,log,0.2776650780157991,1.893174239027135e+19,0.6887569174064094,0.2776650780157991
2,0.3,170.46827514107622,0.14072109061733362,122251.81357976791,0.27113026105650206,1417589046.8459272,3815746.0058252458,Selsis,-0.3397280843574976,-0.6685417228382137,log,0.16378390922012628,6.821088192841578e+17,0.06408025485981417,0.16378390922012628
3,0.3,447.8239126227777,6.702148483210382,122251.81357976791,0.03996992827926995,3595563897.645074,30559880.973962467,Selsis,-0.4043274830136268,-0.7394069435152948,log,0.15892088552506925,8.835093483569033e+18,0.6571426743202342,0.15892088552506925
4,0.3,1166.4691762980701,308.5162142594987,122251.81357976791,0.005992680225921256,6277001112.203786,59155998.42493112,Selsis,-0.39935381476682574,-0.7743641783446374,linear,0.22644647592572995,1.759485934096349e+19,0.4558213870361615,0.22644647592572995
5,0.3,1901.941609857335,2180.588133564882,122251.81357976791,0.00224510929030809,5332001395.964032,27446071.293755975,Selsis,-0.3096645078651642,-0.7682387521636955,linear,0.08803598958566743,1.6740708224283742e+19,0.13880094868508985,0.08803598958566743
6,0.3,4090.652034574123,46661.11139040059,122251.81357976791,0.0004756845464926783,2343816502.640889,1639095.2232339727,Selsis,-0.36006508387840097,-0.6561202914197952,linear,0.21977232073583874,8.56921797863649e+18,0.9929430985156176,0.21977232073583874
7,0.3,1304.948047695878,483.2343667508833,122251.81357976791,0.004656576152380065,2050120892.6438062,23422314.452763226,Jackson,-0.4567679006629804,-0.7146531517899359,GP,0.12051852388770451,5.904868241937652e+18,0.9618483630498116,0.12051852388770451
8,0.3,238.18264225300544,0.5363216886334182,122251.81357976791,0.1412952986062369,3773952760.353972,84419462.37685107,Jackson,-0.49338389710784336,-0.770123593156419,GP,0.18146200879635574,1.0491408112025711e+18,0.036900099758415905,0.18146200879635574
9,0.3,3692.337288678656,30973.507600952198,122251.81357976791,0.0005853827405037162,2570517195.7779717,76087876.1552136,Jackson,-0.3036962349567802,-0.7465284407662739,GP,0.3360281224245082,8.763427336588083e+18,0.7624779584564786,0.3360281224245082
10,0.3,349.50694986391386,2.4866129384831095,122251.81357976791,0.06412631692289765,524119503.55053896,5136450.091136871,Jackson,-0.4445161927401519,-0.7075526866389777,GP,0.05265346410517944,1.262581053292259e+18,0.3094699741472615,0.05265346410517944
11,0.3,4329.3082765458585,58540.842949824175,122251.81357976791,0.00042767208678129876,3959563066.5808544,90917613.27931029,Selsis,-0.45999056184097514,-0.6584976165477314,linear,0.05750014392116556,1.3819440113556163e+19,0.405313906126873,0.05750014392116556
12,0.3,760.9625951338489,55.877653953218285,122251.81357976791,0.014062908926372129,5951846950.106465,1895060.7573639401,Jackson,-0.48998078969528824,-0.6669727573366362,GP,0.09073425419346585,1.526917892389182e+19,0.26362043056324536,0.09073425419346585
13,0.3,1632.7334510384553,1184.2573457228957,122251.81357976791,0.0030141405681407838,4191182360.9361153,3925232.925104657,Selsis,-0.31854630635138886,-0.6864555138328582,GP,0.07252915510320347,1.3030540858258733e+19,0.9892438664085031,0.07252915510320347
14,0.3,4479.0523936989475,67070.18365468773,122251.81357976791,0.00039510911966586103,2023066750.2703183,1638284.5156592038,Selsis,-0.3894498485423522,-0.6382739483117001,GP,0.22438176307449825,7.51469510860268e+18,0.652527218335689,0.22438176307449825
15,0.3,3479.231858480439,24418.467862056354,122251.81357976791,0.0006757026431729694,7129472253.959789,13893518.64049474,Selsis,-0.35923976156943516,-0.7656407721296243,linear,0.051346566626422445,2.4102326616373817e+19,0.37308914204643184,0.051346566626422445
16,0.3,509.76809288311085,11.253186602703895,122251.81357976791,0.030935857219157484,4231283019.64367,4602348.414284814,Selsis,-0.45928293584011903,-0.7478516207270939,linear,0.26195602873923807,1.0567212026278605e+19,0.06254744267537382,0.26195602873923807
17,0.3,123.459909352911,0.03871584478490968,122251.81357976791,0.5228595574073858,2447311548.769656,2942266.1684591933,Jackson,-0.31333424280486305,-0.705260079110378,GP,0.35942727562586657,4.94987750982178e+16,0.4744680126854728,0.35942727562586657
18,0.3,127.61779488422587,0.04420077351846517,122251.81357976791,0.4865322120081156,1996161509.0813031,18523392.64097317,Selsis,-0.4107391678428402,-0.7712829374216956,log,0.2734072359967776,3.50742509021817e+16,0.18953378309288604,0.2734072359967776
19,0.3,1314.0845773067601,496.91052778531815,122251.81357976791,0.0046419589180795836,3797643605.8263407,5067234.8666728,Selsis,-0.43138499398386,-0.737627678539044,GP,0.06736268753034118,1.117926056803069e+19,0.13045599297084431,0.06736268753034118
