# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.27,4.0,78.0585114213406,34.98025848690351,100000.0
0.27,5.0,143.98693085603037,59.70580633562391,100000.0
0.27,6.0,349.29790276194944,81.18091944845477,100000.0
0.27,7.0,459.28083409646194,108.41990015825215,100000.0
0.27,8.0,626.349521637418,114.57389558505547,100000.0
0.27,9.0,2586.2264706357596,178.60468890904102,100000.0
0.27,10.0,4947.458560750026,206.18020999356546,100000.0
0.28,0.1,0.04594397193847896,0.02578401679516825,0.078003031885626
0.28,0.5,0.2385579599446491,0.13479811507899367,0.402504774433379
0.28,1.0,1.1282180470101293,0.6349462946786113,1.9115666948034689
0.28,2.0,27.748233402196664,13.221946822337928,66.23839903491005
0.28,3.0,47.502234784281136,22.882270706276362,2997.796051502048
0.28,4.0,81.8615270628957,38.57634069826723,100000.0
0.28,5.0,133.14979688838855,50.596955250900045,100000.0
0.28,6.0,278.4496887119057,89.03547288308532,100000.0
0.28,7.0,434.47974763668367,103.07088911107094,100000.0
0.28,8.0,470.160485185423,124.45991992659388,100000.0
0.28,9.0,1423.3568052939802,169.74131870484695,100000.0
0.28,10.0,2805.434920583407,180.85642525157218,100000.0
0.29,0.1,0.04670516861545485,0.02503010764911622,0.08271731081347172
0.29,0.5,0.25192234373177025,0.15307727468513077,0.3976643743941234
0.29,1.0,1.1725052989100886,0.6503372519646315,2.0131464238506456
0.29,2.0,25.94591223036785,11.834484666908635,65.13520131000048
0.29,3.0,43.953486777305876,19.201860284465038,2307.38265975883
0.29,4.0,81.29965893712787,38.14671208652497,100000.0
0.29,5.0,154.79767896718428,59.15917042711255,100000.0
0.29,6.0,371.2173618351249,139.7222662761245,100000.0
0.29,7.0,458.32989337925136,119.02915757948195,100000.0
0.29,8.0,761.4746756350715,147.50517767470666,100000.0
0.29,9.0,1664.3759168498832,189.02433980383816,100000.0
0.29,10.0,5120.623718455263,208.97972753996365,100000.0
0.3,0.1,0.05201950006671789,0.029143097744831963,0.08845831143446334
0.3,0.5,0.2674488012462609,0.15423501987985266,0.44288668236681733
0.3,1.0,1.1987829910525714,0.6266989677550544,2.173137204572335
0.3,2.0,27.143489866155928,12.24436164352665,69.4460297947915
0.3,3.0,47.92547789194826,24.516296330216562,10638.036677760436
0.3,4.0,83.61212141018355,35.98431718601581,100000.0
0.3,5.0,158.71519673772346,63.263336557626786,100000.0
0.3,6.0,324.04137114624854,94.16827737312093,100000.0
0.3,7.0,513.0506018529774,154.25746211153316,100000.0
0.3,8.0,723.0843553566569,137.93552113334843,100000.0
0.3,9.0,1631.6554485606719,183.0840084937704,100000.0
0.3,10.0,8331.998828250977,196.6054895086438,100000.0
0.31,0.1,0.05080831902713452,0.02702764689791809,0.09059846327719409
0.31,0.5,0.2686025762386469,0.15380653969925326,0.4476950048528268
0.31,1.0,1.2468333978696684,0.7019191584283769,2.1109743447058245
0.31,2.0,29.51285179062762,13.129557150079563,76.27892829329352
0.31,3.0,49.25755480596806,21.627791190678074,17080.774601169334
0.31,4.0,85.03400391312196,38.14064334266827,100000.0
0.31,5.0,172.91834883068856,69.14303893099103,100000.0
0.31,6.0,337.8235078923236,120.48202748291047,100000.0
0.31,7.0,517.3481610652577,107.03768704101454,100000.0
0.31,8.0,781.08414006683,174.98852444764816,100000.0
0.31,9.0,4203.1607134412425,145.73028407461135,100000.0
0.31,10.0,7027.039171109337,200.35420708508576,100000.0
0.32,0.1,0.05344922281481548,0.028892466498628675,0.09391627249064836
0.32,0.5,0.28172736481200783,0.16373459115548072,0.46322695470124653
0.32,1.0,1.3455486154969123,0.7494040019116777,2.3012474631037123
0.32,2.0,29.596749812791625,14.295551584751884,69.02811311790131
0.32,3.0,51.77636751786103,24.183394031200265,15283.193296988355
0.32,4.0,91.22677613852038,34.37278229460481,100000.0
0.32,5.0,187.04436805935026,65.23815841817989,100000.0
0.32,6.0,395.0378236609908,127.50069017074819,100000.0
0.32,7.0,554.9825370778618,145.72380682583847,100000.0
0.32,8.0,831.9692853275507,142.58900853519404,100000.0
0.32,9.0,1163.8532886205378,148.98092568427285,100000.0
0.32,10.0,4793.623795949299,239.38522678351936,100000.0
0.33,0.1,0.05762580756441012,0.03271790358041992,0.09680011649443544
0.33,0.5,0.2740490380172239,0.14223298008584462,0.49982777820012464
0.33,1.0,1.3077267935403614,0.6683683503633099,2.419746702377832
0.33,2.0,33.17649693906424,15.20043628472394,83.6990213492529
0.33,3.0,56.64237041571767,27.660029585974147,33921.717864646314
0.33,4.0,98.23314567691573,40.224588047246556,100000.0
0.33,5.0,181.74676498995473,70.78799443355189,100000.0
0.33,6.0,443.5534148305752,139.85954683722304,100000.0
0.33,7.0,495.13461442379963,148.1557269557159,100000.0
0.33,8.0,725.3192716685446,194.12805153040372,100000.0
0.33,9.0,2464.43446396121,183.90343156601315,100000.0
0.33,10.0,5804.655102826655,248.50463144602108,100000.0
0.34,0.1,0.05524488711838027,0.029028973912848255,0.09962435961379466
0.34,0.5,0.26899811387799083,0.1329857258060212,0.5129682280147958
0.34,1.0,1.4066241966101003,0.7366557806412734,2.5455279075170862
0.34,2.0,32.813701428277454,15.407901654684604,79.37026128289051
0.34,3.0,61.82645875910071,24.967726686947803,9480.68817389081
0.34,4.0,102.8154510507863,43.19401135118143,100000.0
0.34,5.0,218.4653125322136,100.4129659371461,100000.0
0.34,6.0,398.78711917377393,127.92417581830088,100000.0
0.34,7.0,1020.8491639103864,169.87672069181158,100000.0
0.34,8.0,987.7528358261873,222.69254329981294,100000.0
0.34,9.0,2055.375633682345,214.60338782759385,105353.30837262135
0.34,10.0,4972.682138828199,228.52453014020193,100000.0
0.35,0.1,0.05861846905889666,0.031291961735931365,0.1041893137617132
0.35,0.5,0.2963431407773268,0.1553643447755914,0.5355122572327127
0.35,1.0,1.4197136927877412,0.726417295390329,2.6246108625617905
0.35,2.0,36.85934099540525,16.1962740631801,98.86210992143265
0.35,3.0,60.672070844123084,26.053927255212297,71931.81581629626
0.35,4.0,119.53548345813202,55.34040146255054,100000.0
0.35,5.0,191.17494748888524,80.98307273679093,100000.0
0.35,6.0,411.63726133985483,117.50927556840257,100000.0
0.35,7.0,804.2116665918896,142.37084156630448,100000.0
0.35,8.0,1294.172624752619,180.04676644149015,100000.0
0.35,9.0,4294.558720109645,221.91364475661604,100000.0
0.35,10.0,6664.400557649323,256.6127754747139,100000.0
0.36,0.1,0.06297130824293712,0.033689361657530684,0.11170158070626422
0.36,0.5,0.29979847833280926,0.1527284180729133,0.5561945943493022
0.36,1.0,1.568970880325558,0.8371571544128491,2.7906878906682797
0.36,2.0,36.767630951333814,16.736072716855496,92.6817307040893
0.36,3.0,65.70620282116646,30.764150639185754,10504.796411701627
