,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.3,805.8452836899733,70.27350237894412,9174.30485948005,0.01230897068613914,2716779871.1726694,1839946.5188150369,Jackson,-0.40627652278036774,-0.6528850127422694,log,0.11605610218869608,8.97692992573516e+23,0.5774937730854454,0.11605610218869608
1,0.3,147.69601051398786,0.07929758902601267,9174.30485948005,0.3617983819713852,1570521896.4659123,35354978.15033141,Jackson,-0.29706439768926773,-0.7476270595300473,log,0.17725273585258608,267123103072365.62,0.18089174783020767,0.17725273585258608
2,0.3,222.26176389916077,0.40667170036535166,9174.30485948005,0.16088293004258236,2220834404.2826705,16608265.269149346,Jackson,-0.4353841804534109,-0.7076153651186654,log,0.41906499813502146,383541176598930.06,0.1753527839813257,0.41906499813502146
3,0.3,1150.457542693857,291.92232424668794,9174.30485948005,0.005944379007267365,1301297528.6214497,1936344.1087216858,Selsis,-0.48734161145435867,-0.746107371197987,GP,0.37275435610036284,1.4076994396466598e+23,0.00014765647499137557,0.37275435610036284
4,0.3,1923.8700742144313,2282.905224431089,9174.30485948005,0.0022082761060095604,6919829692.874728,88697706.41017458,Selsis,-0.33796573246987827,-0.6495999160554613,GP,0.11841168299275508,1.493503276829988e+24,0.30508111104532554,0.11841168299275508
5,0.3,1279.4175775480444,446.5130715787977,9174.30485948005,0.004943997811125346,4814947653.169793,8273281.11417976,Selsis,-0.4034984371881141,-0.6334673409798408,log,0.41474296685905976,5.644858643139132e+23,0.035175976854919244,0.41474296685905976
6,0.3,2620.7449654307743,7861.111671170003,9174.30485948005,0.0011771285394692457,4723536387.3633995,3077344.7323073074,Jackson,-0.45307442358693434,-0.767327436972675,log,0.22592664486773875,2.0666591465387651e+24,0.6066522284710519,0.22592664486773875
7,0.3,332.2601642362596,2.0309443649535077,9174.30485948005,0.07260915427160233,3680876836.019274,2440747.160511037,Jackson,-0.33471638207180265,-0.6331986515327257,linear,0.057636894974061895,5.4848947237936435e+22,0.9974693632231517,0.057636894974061895
8,0.3,130.45390037522648,0.04826287605053097,9174.30485948005,0.4766343110946074,5071719772.550393,63481278.72040623,Selsis,-0.3951172219858238,-0.7512385268651668,linear,0.48149625521119993,871446740701146.9,0.5496960414571439,0.48149625521119993
9,0.3,140.56351672158087,0.06505420613838751,9174.30485948005,0.410538619877033,5071627824.678999,15677075.273566954,Selsis,-0.478735431363686,-0.664520725327727,GP,0.21956634444145487,879748799331930.0,0.9125362089959392,0.21956634444145487
10,0.3,120.3671327312342,0.034979740737570604,9174.30485948005,0.5639957291783335,6846583204.26587,12020066.583699483,Jackson,-0.3609062100399406,-0.6814983512130508,log,0.05449072114547766,1189232057895587.2,0.05057846552262513,0.05449072114547766
