,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.5,2162.429671328583,3643.786246564652,6.8177109055630885,0.0031468698733243907,4742411289.399464,42116542.383203745,Jackson,-0.34215318176445664,-0.6805624141695515,linear,0.15501429166870415,7.946638716884857e+25,0.562372699332582,0.15501429166870415
1,0.5,456.8661114083141,7.260068272655386,6.8177109055630885,0.06988275842524655,3809845032.8845057,1235137.4974326454,Jackson,-0.4544891978716965,-0.7637327311481698,log,0.35516818725951393,5.3483387771087034e+23,0.9148538339891634,0.35516818725951393
2,0.5,90.3996168417897,0.011128875499461073,6.8177109055630885,1.8543652029350273,113279609.81524064,41613542.99123959,Jackson,-0.42933809787508637,-0.6629331935834806,GP,0.20848474162617373,5.6225860518629106e+19,0.5423751388965427,0.20848474162617373
3,0.5,1387.9094337178467,618.3429816980835,6.8177109055630885,0.007593532481250215,4223483332.5643973,1282795.0287331755,Selsis,-0.2905764331150101,-0.6817633230006546,log,0.33877021169690597,3.781388944298596e+25,0.7655716255327929,0.33877021169690597
4,0.5,4609.143024626881,75208.28130388759,6.8177109055630885,0.0006844569209108009,1656010635.7536738,1160391.992971145,Selsis,-0.38880207493089675,-0.751552380833762,GP,0.33345152137940026,5.733337177720642e+26,0.8989065792441472,0.33345152137940026
5,0.5,2420.460798885828,5719.751202747882,6.8177109055630885,0.002489727535258331,3259123106.969511,38624261.94722238,Selsis,-0.4840940269967054,-0.715046977806728,linear,0.12583442729690372,9.007980916190667e+25,0.40833356646173213,0.12583442729690372
6,0.5,4662.950059043793,78782.17770945097,6.8177109055630885,0.0006664712481907306,1348171037.6382263,57007854.7216521,Jackson,-0.3481203768497698,-0.6725720308588679,GP,0.0797646260659086,3.999748699804876e+26,0.24997266044135114,0.0797646260659086
7,0.5,100.93324304470775,0.01729505054088732,6.8177109055630885,1.4340852114179379,4126100988.6201034,8120980.28347361,Jackson,-0.3783740514614662,-0.7601592765576137,log,0.10357359483259469,7.519750986122199e+20,0.6733516282541697,0.10357359483259469
8,0.5,2887.4554839019434,11583.668345016995,6.8177109055630885,0.0017495136459535637,3833801381.9266233,85618170.65891042,Jackson,-0.3534628724486455,-0.7066344839899441,log,0.12360742076343863,1.495259143742787e+26,0.9101102840107292,0.12360742076343863
9,0.5,1457.110994510977,751.1998033548425,6.8177109055630885,0.006949645610669891,7043109559.07237,6369646.052913362,Jackson,-0.39706650584489067,-0.6700954577622262,log,0.05487701419720676,2.6454340923908533e+25,0.28273822508320945,0.05487701419720676
10,0.5,343.17645052360206,2.311292111711683,6.8177109055630885,0.12528900869344278,6982113905.763502,4569215.3057013145,Jackson,-0.47050913112239573,-0.7647112919083454,GP,0.13605243412258367,2.0027300205528874e+23,0.10547208770495986,0.13605243412258367
11,0.5,151.7140323374354,0.08828520518295367,6.8177109055630885,0.6304993077924791,1471857064.2938056,1642108.5421257995,Jackson,-0.3882073791053138,-0.6233746164504202,linear,0.06009792957635839,7.138094945761826e+21,0.319411027023194,0.06009792957635839
12,0.5,666.1671755104602,32.81843320666001,6.8177109055630885,0.03286861995420318,3424102479.06398,1654221.7396699814,Selsis,-0.3042492460799996,-0.6116618032689526,log,0.07553670263528216,4.092879881341984e+24,0.08960083211559033,0.07553670263528216
13,0.5,677.3102353358177,35.069976867894695,6.8177109055630885,0.03160554282254406,1392927688.9782581,5387843.312400473,Selsis,-0.4454734461655498,-0.7987039612921928,linear,0.4331604069220777,1.7097080048697327e+24,0.8184620938156264,0.4331604069220777
14,0.5,2154.7370373322046,3592.212600404137,6.8177109055630885,0.0031780401209729175,5288687292.584252,11453810.04853324,Jackson,-0.3386121960473113,-0.6360339869244434,log,0.09161279409541498,9.363150126051524e+25,0.9533172134618921,0.09161279409541498
15,0.5,109.63375851058439,0.024074769466875964,6.8177109055630885,1.2276069062558799,5521870854.478084,17829971.638492413,Selsis,-0.4259772934343209,-0.6821374784933296,log,0.08904411241138085,1.5268323797923723e+21,0.595387877257039,0.08904411241138085
16,0.5,641.9150104429295,28.294045665842308,6.8177109055630885,0.03570020138016614,4713495631.235368,7883903.453522452,Jackson,-0.43038740898895644,-0.710919918006913,linear,0.2900776484243638,1.735101654467706e+24,0.6461634028044236,0.2900776484243638
17,0.5,1216.5453945134607,365.0044849525225,6.8177109055630885,0.009855786593156578,2448746139.4299,26623783.72708041,Jackson,-0.4789600890757575,-0.60175677800258,linear,0.4272636952660633,9.852047546639182e+24,0.22945054902694606,0.4272636952660633
18,0.5,1765.6192504891883,1619.4708905943767,6.8177109055630885,0.0047331886946271745,5570802314.725342,4079664.553923983,Selsis,-0.3668813376311154,-0.7002949834883051,linear,0.1385358128738254,5.5952644046718e+25,0.9594257280285317,0.1385358128738254
