,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.4,356.15041991743874,2.6811355303425617,294.91522511913456,0.0856114579656086,5950186109.413908,46590868.420397766,Jackson,-0.4809280038014284,-0.7429358384151641,linear,0.35628290773532895,1.3892647118884445e+22,0.7013138731821715,0.35628290773532895
1,0.4,2528.280638621763,6809.0424314121865,294.91522511913456,0.0016818838086760384,1413942717.9920082,20075028.899094805,Selsis,-0.49442225051028726,-0.7518516829651541,linear,0.09301506330348812,2.685720357000822e+23,0.2502068478701318,0.09301506330348812
2,0.4,120.3805937190563,0.034995390885445996,294.91522511913456,0.7461651602132781,3004361635.1921034,4225008.337826599,Jackson,-0.28200459090544383,-0.725056426906895,GP,0.06992518008310694,522031706028224.25,0.881091712535268,0.06992518008310694
3,0.4,893.5730055536374,106.24416481043431,294.91522511913456,0.013542157115405245,4636928063.183395,32375791.98600899,Jackson,-0.37300654839495445,-0.6515715074247712,GP,0.3519063924493049,1.7306582580779117e+24,0.9874992844897504,0.3519063924493049
4,0.4,845.6950730754886,85.2393495100568,294.91522511913456,0.016822735486241587,83300706.57401218,11888017.996163378,Jackson,-0.3188685587187118,-0.6339688896127536,GP,0.21002678778688702,2.1410908631060986e+22,0.442227322064888,0.21002678778688702
5,0.4,88.30486704356724,0.010132660436295208,294.91522511913456,1.386687648204587,3448404751.587299,16475911.471572772,Jackson,-0.31938083877037404,-0.7001945305054759,log,0.20910907442895763,597164692879868.1,0.6352487265902609,0.20910907442895763
6,0.4,91.63007175600518,0.011747272189689035,294.91522511913456,1.2894785845416896,5261470585.304523,26625434.187051583,Selsis,-0.3537302284084321,-0.6228636433772783,linear,0.05110234769174157,910876898262062.9,0.4460720144929021,0.05110234769174157
7,0.4,2090.2483922047454,3181.0941076951885,294.91522511913456,0.0024748685282233334,3684832098.7605224,8278464.164691693,Selsis,-0.44481452114834363,-0.6915219806463115,linear,0.2315093777772684,2.0651796144809358e+24,0.7148845312790042,0.2315093777772684
8,0.4,1323.7565901517041,511.7024140228841,294.91522511913456,0.006170660582404836,2735082767.036893,43968029.82547919,Jackson,-0.36021973327058576,-0.7317807784017607,log,0.4405789455028147,6.1273974955216e+23,0.3227114479693448,0.4405789455028147
9,0.4,682.3565930023655,36.12688307098966,294.91522511913456,0.029326955164577177,51587735.967017345,1957484.5390386924,Jackson,-0.30043317740255154,-0.7980913613049239,log,0.09235689077371918,2.2874600948832773e+22,0.7969553838468202,0.09235689077371918
