,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.9,829.2000928372227,78.78114584762884,29992.08120529021,0.08026999418164754,3768101052.2350774,11596921.722036278,Selsis,-0.2817152701459865,-0.6910037392019366,log,0.24584006067295244,2.9147192618017786e+23,0.3057018288231341,0.24584006067295244
1,0.9,490.31281981312657,9.631144951888167,29992.08120529021,0.25542283614491607,7478078983.363636,6931161.220573062,Jackson,-0.39139940644334736,-0.6055500012879114,log,0.09478059144090543,1.0932074891382098e+22,0.7749200647242903,0.09478059144090543
2,0.9,1163.6627133396248,305.55781772863384,29992.08120529021,0.04514391629727311,7308448017.956667,2781854.613254089,Jackson,-0.34726211575271526,-0.6279494029802237,linear,0.06326085050261934,7.184792391766661e+23,0.2990992877962624,0.06326085050261934
3,0.9,2520.7465270954385,6728.242486775641,29992.08120529021,0.008757392730493717,4134791105.4915557,2276504.241242194,Jackson,-0.38833030121333134,-0.6011400755841431,GP,0.19289507702797495,3.858319340724044e+24,0.9355513810306894,0.19289507702797495
4,0.9,557.2543902732664,16.069372563861396,29992.08120529021,0.23217223216936725,12028514306.822216,21901415.72624709,Jackson,-0.30246231810104196,-0.7794032257725348,linear,0.060868480722509444,2.0255097888817073e+22,0.6638811794659876,0.060868480722509444
5,0.9,171.47923410901336,0.14408907902896564,29992.08120529021,2.325310925658123,10387039790.82004,1751172.240404486,Jackson,-0.425849688294314,-0.7501223154402494,GP,0.40641320150306387,1807067680393330.0,0.21155345943368897,0.40641320150306387
6,0.9,1685.2810609528535,1344.232174129253,29992.08120529021,0.019208062431572696,3259173530.8458858,93907732.75220619,Jackson,-0.4326925097313768,-0.6991164618716416,log,0.13649537421518676,9.566022242402576e+23,0.478349680011379,0.13649537421518676
7,0.9,3721.8673968599082,31976.3220232846,29992.08120529021,0.0038735380623295297,2518138437.2990522,20888060.751159325,Jackson,-0.3155446759607532,-0.6376556383889052,linear,0.32543359285385187,2.6753575601910337e+24,0.9952873539839127,0.32543359285385187
8,0.9,172.17433240732333,0.1464396074018953,29992.08120529021,1.829383816486954,3025456722.2513056,10618976.866040232,Jackson,-0.3169624144442005,-0.7686279826027479,GP,0.05427949159940669,524589739525285.94,0.2130273630399001,0.05427949159940669
9,0.9,225.40264363835323,0.43015100953290814,29992.08120529021,1.0596204409599215,2669403214.0397644,4933936.648835625,Jackson,-0.4300438970321103,-0.6537057597899703,linear,0.4871570567742386,463624699650632.8,0.3963916195514957,0.4871570567742386
10,0.9,268.47563450975605,0.8657737915358378,29992.08120529021,0.770483393630552,4056186536.669112,2536899.697790205,Selsis,-0.43363264491632175,-0.7687147672445083,linear,0.1285907171361608,1.186554946451603e+21,0.6555197152375972,0.1285907171361608
11,0.9,4565.603095653776,72406.49767940117,29992.08120529021,0.0031379605601982254,9186767626.273153,5047774.19806021,Selsis,-0.3852278537274013,-0.6266938694764534,linear,0.49189590297573244,1.2006221434803078e+24,0.08184991906676253,0.49189590297573244
12,0.9,588.5994692342483,20.001583961256078,29992.08120529021,0.1796520456380047,8006325492.228669,4984792.565348178,Jackson,-0.4520354329446745,-0.7073949088765069,linear,0.050196839743079154,1.813757320662625e+22,0.4046063635253013,0.050196839743079154
13,0.9,3738.412776074948,32548.721468921165,29992.08120529021,0.0038971039786142424,3193118812.747496,48009983.22323457,Jackson,-0.4660476058550485,-0.7610218253965106,log,0.2313009808679781,6.282664574137105e+23,0.2658758036944414,0.2313009808679781
14,0.9,2419.7111616705015,5712.668672258049,29992.08120529021,0.008990029710048572,1663273424.8712673,17596791.407318298,Selsis,-0.3117788133569615,-0.7393431697968659,linear,0.38149817138909003,1.9391645979469675e+23,0.03663777897636389,0.38149817138909003
15,0.9,1883.751758165811,2098.358109630128,29992.08120529021,0.01526436746935236,2973144295.533425,3561136.113674113,Selsis,-0.4026393031222229,-0.6938559184120109,log,0.22994874117751946,1.899372155685871e+24,0.8582353510835816,0.22994874117751946
16,0.9,748.8727935115312,52.41035929398831,29992.08120529021,0.09477691194782832,2131518953.0962052,48480686.18256052,Jackson,-0.4160767936904517,-0.6249818733409159,linear,0.07906584344592163,1.1055201049893709e+23,0.8405169440893907,0.07906584344592163
17,0.9,126.19048191732061,0.04225628574620572,29992.08120529021,3.44215209590848,3457662358.464819,2730813.3583514136,Selsis,-0.29930679275768346,-0.6089778566370777,linear,0.2847180326335034,601167224371966.0,0.63229207742495,0.2847180326335034
18,0.9,178.6826917869242,0.169869289516441,29992.08120529021,1.7403194829320914,4076231379.1045914,2349961.971540047,Selsis,-0.3843653069147044,-0.7782310014449171,linear,0.10081189401698508,708866138730669.6,0.30727043863322423,0.10081189401698508
19,0.9,3776.027292170843,33878.59752051275,29992.08120529021,0.0038496831815434214,3519075976.7479463,7370706.24928384,Jackson,-0.394553583363549,-0.7612625755737601,GP,0.06401606964693675,1.4664206968428415e+24,0.5861081299522929,0.06401606964693675
20,0.9,3025.7915318548526,13968.215846613608,29992.08120529021,0.006107379244598985,4333131821.424769,65253685.01035662,Selsis,-0.4033921849507312,-0.764224627672009,linear,0.23324685204289533,5.4492546210246365e+23,0.07149269872148412,0.23324685204289533
21,0.9,163.40146715786088,0.1187978912698636,29992.08120529021,2.2639181923521443,6901098962.386222,1936251.7328242748,Jackson,-0.3129128652685782,-0.666561694382844,linear,0.4611760542125852,1200472554406649.0,0.45255835962990565,0.4611760542125852
22,0.9,147.12411782848443,0.07807651358023368,29992.08120529021,3.2074518932719074,10835080268.095016,3300047.5062019303,Jackson,-0.42179834932089166,-0.6943265703763338,linear,0.31109016284072327,1884758399755175.0,0.6868259715188849,0.31109016284072327
23,0.9,192.09054930731034,0.22688663751993038,29992.08120529021,1.5081162252157518,4136048679.569881,3441003.4331655065,Jackson,-0.2835866455609781,-0.786858170233096,GP,0.20205067627837386,719084663081170.0,0.46241551972631323,0.20205067627837386
24,0.9,597.7292155502718,21.271732329413986,29992.08120529021,0.1579910328057477,4749167421.744847,3813315.781457587,Selsis,-0.4931371028984552,-0.7713217058919798,GP,0.14829861221477564,3.949177887582274e+22,0.023180290412914584,0.14829861221477564
25,0.9,808.225685346691,71.10751763825213,29992.08120529021,0.08237596747763158,2647573888.0603385,9033178.959595237,Jackson,-0.28260075965649295,-0.7570776440755478,log,0.21795685905897952,2.0691126759109147e+23,0.1937018777628512,0.21795685905897952
26,0.9,134.6113650703254,0.054715684735042555,29992.08120529021,3.2305855701998647,5859277262.993761,2241440.7378195766,Jackson,-0.2812713710215702,-0.6502122480600157,GP,0.08527684897168512,1019139720235549.4,0.20830653873760696,0.08527684897168512
27,0.9,1933.6554421353057,2329.7068896549745,29992.08120529021,0.015177661640497865,5000888220.598524,1223513.3141962981,Jackson,-0.3992360515401838,-0.628124275319306,linear,0.2283664724260126,1.1985574835193638e+24,0.34508559547757955,0.2283664724260126
28,0.9,1172.0208258965781,314.43163958918643,29992.08120529021,0.04015467473735542,3739468212.4221444,3060894.10549612,Selsis,-0.4705612835422628,-0.755903418906423,GP,0.08199691919679228,2.6899293143911805e+23,0.07734660478142097,0.08199691919679228
29,0.9,249.83296020649277,0.6492079962969365,29992.08120529021,0.8759236095264985,3348266391.5353785,81211003.2576279,Jackson,-0.4069461710684221,-0.7603848417563862,GP,0.07714533391126424,568476276301991.8,0.06784280728863379,0.07714533391126424
30,0.9,1390.9128494377699,623.7127210390295,29992.08120529021,0.03647226417242491,11332092928.685347,4319591.609219872,Selsis,-0.365243700006471,-0.6893098204319521,log,0.2268577956555868,8.78393701419672e+23,0.4199364193126526,0.2268577956555868
31,0.9,515.664567424476,11.782951470597544,29992.08120529021,0.20502738689038966,3232860417.3489175,6670145.537888851,Jackson,-0.30923624875023115,-0.6457186587561109,linear,0.09782433213951022,3.1962943295146347e+22,0.4848448831183597,0.09782433213951022
32,0.9,995.4695424057271,163.6427737619827,29992.08120529021,0.05712736570225879,4884453638.118964,25921899.459904995,Jackson,-0.3220694228677343,-0.7743291320990786,log,0.238493236962244,4.8936214499890634e+23,0.880413218497996,0.238493236962244
33,0.9,4915.002153009012,97247.79763280183,29992.08120529021,0.002494592001219148,6794434218.0071745,45399136.27733148,Selsis,-0.48733318257664476,-0.7053173010414907,log,0.38561721516232417,2.2029470827406557e+24,0.47912998720458233,0.38561721516232417
34,0.9,872.7692031649802,96.69022653978811,29992.08120529021,0.07240093574448507,3732614868.6571736,38550153.44010431,Jackson,-0.4649897749503254,-0.6309445224822559,log,0.05447023413160993,1.7143347855692415e+23,0.1545432546901646,0.05447023413160993
