,st_mass,pl_masse,pl_rade,pl_insol,stellar_age,formation_time,xray_model,euv_gamma1,euv_gamma2,CO2_fit,f_initial,pl_orbsmax,pl_XUV_flux,pl_teq,atmospheric_loss,m_atm_final,pl_psurf_lower_initial,pl_psurf_upper_initial,pl_rade_transit_lower_initial,pl_rade_transit_upper_initial,pl_rho_ratio_lower_initial,pl_rho_ratio_upper_initial,pl_psurf_lower,pl_psurf_upper,pl_rade_transit_lower,pl_rade_transit_upper,pl_rho_ratio_lower,pl_rho_ratio_upper
0,0.9880320179170244,6.742460821589745,1.3757972252232313,13.431885175536673,2134103921.2833617,1120419.741393502,Jackson,-0.28773506486592704,-0.691639815712064,linear,0.002041307698785678,0.23804199554627856,48.107061076202385,532.8291931785428,8.16327754668602e+19,8.211361408661648e+22,10897323680.63042,2471045146.8258214,1.3889421780841664,1.3945834180337366,1.7203885209845233,1.699595388804919,10886500928.5715,2470214660.3933234,1.3889410650229206,1.394582612935918,1.7203926570116879,1.6995983323551627
1,0.11458232842135492,0.6304503703504494,0.8285768322191939,1798.8175028294474,2124168545.1266177,9431052.88424085,Jackson,-0.3868411047365081,-0.6573124516041038,linear,0.00039379765721483435,0.0008595526976442173,451782.0232134846,1812.5940285766621,7.110375278051707e+25,0.0,83115670.47506903,83115670.47506903,0.9208021019883905,0.9968320955694034,0.8564041752304831,0.6750122333852103,0.0,0.0,0.8285768322191939,0.8285768322191939,1.175382781829422,1.175382781829422
2,0.1595322699198485,3.3883338229098183,1.4975285460960113,7278.539340732691,3402211479.619332,2240799.6557184965,Selsis,-0.33655072024797905,-0.7835240883723112,log,0.0017549312402262089,0.0006420586375945644,1198143.7751436997,2570.7794946138147,1.6269149729652546e+24,0.0,383011808.17761695,383011808.17761695,1.5842980626533336,1.648158447399596,0.6857003730703977,0.6090433099217812,0.0,0.0,1.4975285460960113,1.4975285460960113,0.8119321341636478,0.8119321341636478
3,0.6601142592524172,5.683862367612153,1.5036376861011318,744.8532764576684,1049774715.744785,13358912.93018266,Jackson,-0.388519992733435,-0.6279280439586723,log,0.0017536944325590533,0.011777282976866614,30284.94957985314,1454.0235877069697,1.256636485821023e+22,4.696108466076352e+22,1549664988.8337886,429485651.36249465,1.5399944829183234,1.555434203132536,1.1103100747815977,1.0775733487535355,1284619198.7958386,360883457.1321502,1.5393334142148987,1.5544840814408165,1.1117411614325237,1.0795504388935577
4,0.5987588846267,6.681212054987634,1.457487497108963,22.19211191564573,2233555024.562088,12069724.2339027,Jackson,-0.35121572735151085,-0.6364690717713976,linear,0.001461243609579512,0.055838023367923234,497.1963286731652,604.0924768554597,9.402008971640719e+20,5.736370902466491e+22,6081434259.523267,1504364359.1295614,1.4731955950855466,1.4797179163303118,1.432423302125957,1.4135651041980257,5983365880.326842,1500489049.8351917,1.4731728046549608,1.479710760990572,1.432489783224656,1.4135856107478362
5,0.12311709605602311,7.386442873767837,1.4070228908012643,31.929674101300165,9546440339.975195,35441782.97121341,Jackson,-0.4658666784115585,-0.6318011702293248,GP,0.0010088427377302523,0.007082864986430771,1264.0432961248896,661.6105018122363,7.07810985271162e+21,3.742379639342465e+22,5908561192.839782,990874842.9392455,1.4212669499913306,1.4262298186902125,1.717925441457626,1.700054116850223,4968793692.475238,959524859.381104,1.4210471835065879,1.4261543640395788,1.71872260181245,1.7003239693563388
6,0.12247051803567828,8.607002125613816,1.8558098063580397,5871.592925671645,2886901158.885044,38031210.5148338,Jackson,-0.34272031030904104,-0.7018549432119463,GP,0.0016585932121829128,0.0005186292316547149,882306.533503147,2436.367252043282,2.8654811339039753e+24,0.0,411939982.982123,411939982.982123,1.904135654108842,1.9379650850352625,0.7979795277486313,0.7569157804553509,0.0,0.0,1.8558098063580397,1.8558098063580397,0.8619558253099812,0.8619558253099812
7,0.8576256379348661,8.672750724559364,1.7510716897610448,3576.004573468453,3794907462.7995324,3670661.8539813887,Jackson,-0.29717985317712603,-0.6100476059333342,log,0.005246927836096969,0.010472232888665752,8172.279223830367,2152.302376081573,4.50652810317354e+22,2.266923538002065e+23,966675899.5264031,966675899.5264031,1.7923436678169282,1.8207877199492617,0.9621312538829597,0.9177412088599308,847500891.7483258,847500891.7483258,1.7918100219020856,1.8198386999130605,0.9629911503060257,0.9191777247414836
8,0.623667571122442,4.626926505432832,1.452519735312524,28.03177260477452,2727674577.559871,6089795.485329465,Jackson,-0.30710140789962737,-0.725977458553542,GP,0.005083998721074239,0.05432085640441367,511.38099470008865,640.4222456390299,2.587671610124598e+21,1.37893406930414e+23,10287141145.005219,1526915324.3221855,1.47742349194935,1.4863340470410624,1.0750682613934799,1.0558488785811355,10097651262.333275,1517977426.8522556,1.477383847587859,1.486309341339013,1.0751548093922514,1.0559015309880297
9,0.4162678649368363,2.4154011805181836,1.2797831901075174,4876.184255682098,7692749999.131076,13941446.776320152,Selsis,-0.3589220852582583,-0.7934109172995614,log,0.0001634253695500643,0.002122068115359446,50806.13364224622,2325.8076556633387,7.233919898549635e+23,0.0,59059504.26659456,59059504.26659456,1.3434444883827297,1.3947081416555962,0.8554036417296359,0.7645048841317958,0.0,0.0,1.2797831901075174,1.2797831901075174,0.9895120068623642,0.9895120068623642
10,0.6294545993026897,6.289853789438609,1.4220646545871716,18.529262589048226,4178592709.2473044,2368709.542192862,Jackson,-0.35692004076161166,-0.7897289235637297,GP,0.007108585900663267,0.06854444486010729,233.13300626533592,577.4552082597228,5.368680458205765e+20,2.664829926961843e+23,28932048105.3833,2496019313.82236,1.439504626806229,1.4451355633702585,1.4705494759246631,1.4534264850845875,28873877555.504498,2494618838.8074927,1.4395018647547133,1.4451339309209026,1.4705579408137373,1.4534314105404753
11,0.13749074342519182,7.49684203714478,1.5459766028679434,911.6395532344898,8258284531.508322,49874995.55352825,Selsis,-0.3429214848779223,-0.7259249285398068,log,0.001560452267352998,0.0015246800160109212,66112.48381566751,1529.3594066452654,2.519340189061438e+23,0.0,918117563.3994347,404263936.17137945,1.5745645538128972,1.5887063587786037,1.277956444683251,1.244132291929802,0.0,0.0,1.5459766028679434,1.5459766028679434,1.3501708056682022,1.3501708056682022
12,0.5144761942177816,0.864388441019917,0.9430337931621968,64.59860364297222,996553567.6629293,1383346.576740549,Jackson,-0.4047785032362198,-0.6232619067308057,GP,0.0001471322324160129,0.02436859130891149,3299.6356817816495,789.0591337186529,9.813314249054046e+21,0.0,58480211.39628534,56296573.515251525,0.9820561925183738,1.0078775322421454,0.9301663166218024,0.8604910000185823,0.0,0.0,0.9430337931621968,0.9430337931621968,1.0504801660021463,1.0504801660021463
13,0.9518689054201832,9.747376136657067,1.9132611444116683,2084.8124468972237,1912444233.6395204,4100911.4681248125,Jackson,-0.38180702849530634,-0.6951563478388373,GP,0.00011222958627114429,0.017193685166404606,8317.828110890063,1880.7042958116785,1.2876384634666027e+22,0.0,57179320.33988862,56630931.20451217,1.9417082357214068,1.9624845437055272,0.8237856288445436,0.7978980328870214,0.0,0.0,1.9132611444116685,1.9132611444116685,0.8610797463652956,0.8610797463652956
14,0.30883182925016406,7.847109006616467,1.7319256465709163,2580.9388010870694,2336669570.991917,51959963.6382721,Jackson,-0.42762420497633247,-0.6881713706083338,GP,0.008106217994581947,0.0020790940772721337,93773.2830141142,1983.8014137633843,1.3373151745177104e+23,2.461496494229352e+23,1317073347.5880556,1317073347.5880556,1.7750345381611583,1.8044390041713556,0.9231027512557107,0.8787065236021324,960975850.8552467,960975850.8552467,1.773733253893208,1.8020752836014555,0.9251359215166578,0.8821687689033572
15,0.1603784704904168,2.9822697856964875,1.375436551364061,3229.92489427769,7730869459.987135,13008697.925020337,Selsis,-0.30896351363423413,-0.7427030271505534,linear,0.00015881455237107142,0.0009694807710664322,173245.03892469147,2098.2241178751638,1.5691311482970564e+25,0.0,60099657.81801931,60099657.81801931,1.4294007265269217,1.4714231375989293,0.841594030877959,0.7715283685468469,0.0,0.0,1.375436551364061,1.375436551364061,0.9445891619597504,0.9445891619597504
16,0.36802686241670324,1.1124028005235935,0.9568968031924583,483.0669353597342,4899246307.718676,3037878.1265530894,Selsis,-0.4420499599649967,-0.7452054636745672,log,0.0002045147504659751,0.005793302950495705,11636.346390884692,1304.834998171596,1.6661000099260758e+23,0.0,109975311.30504897,61708430.89915726,1.0102311662882992,1.0411537918536187,1.0603497993772064,0.9686497953522807,0.0,0.0,0.9568968031924583,0.9568968031924583,1.247717123792381,1.247717123792381
17,0.12586104140913268,3.4578911226260174,1.2234386921913207,10.227226366995087,7602461551.113318,8988396.031296682,Selsis,-0.3240826029260475,-0.7770420138646585,GP,0.0030909813814702465,0.012896177807330808,950.7266690728839,497.72933282843366,7.881637132663471e+21,5.594875358424888e+22,6940366491.916863,2870454567.031684,1.2419953725814472,1.2516279761174307,1.4466596628323676,1.4135153203833304,6083385206.942657,2755250577.8029375,1.2417768588484634,1.251478012288266,1.4474234972457882,1.414023523252097
18,0.4304969475811051,3.3840138911276774,1.3696378602433688,1497.6176620576214,7745759396.781332,3226263.8969211993,Selsis,-0.3620415124226521,-0.750779064573395,log,0.009605896741635702,0.003996747961864608,14750.905976851016,1731.4262879791793,1.7736515233171002e+23,1.6763594066597702e+22,1427674952.8044653,1427674952.8044653,1.4276675935672662,1.4670952472693715,0.936035415628196,0.8625785521710491,229496272.7675714,229496272.7675714,1.4173772301046113,1.4497098277695641,0.9565710453084438,0.8939852156313336
19,0.22308503765683516,1.8210165264188611,1.0320574619540828,99.05094414868701,778426096.7132648,28173823.170023683,Selsis,-0.4990913436092471,-0.6150489544181764,log,0.00016383548280869142,0.007588588482635386,29250.516134148686,878.0483348669483,1.0326787404865907e+22,0.0,201136184.31854966,139715737.87617818,1.0604593882740416,1.0760145687856693,1.3831401746014893,1.3240179263783642,0.0,0.0,1.0320574619540828,1.0320574619540828,1.500502368133295,1.500502368133295
20,0.5468569358221007,3.587061391874841,1.4046228400610132,5395.532902253276,3874695762.9723434,4478890.231383881,Selsis,-0.4761445216929666,-0.6629908764103003,linear,0.002007154374759519,0.0030199728594279256,65169.838787404275,2385.4062623050995,1.5643725024437127e+24,0.0,447323159.6756996,447323159.6756996,1.471536729667601,1.5200492921600424,0.8936094495802692,0.8107520547049054,0.0,0.0,1.404622840061013,1.404622840061013,1.0275001507974117,1.0275001507974117
21,0.9336323933229971,9.22526211740583,1.8115621731154488,458.1854151940379,2058115346.3779569,1121738.3405709239,Jackson,-0.3475253988090134,-0.6965337142750957,linear,0.0011501959454615187,0.03509577726590798,1724.457730969267,1287.6981861095417,3.015591204425794e+21,6.03524592408025e+22,3296098715.571209,319909390.96080387,1.8431437336204843,1.8516660538379792,0.9266622009368701,0.913926070257779,3147226279.440503,308698680.5245339,1.8430109376626893,1.8515132957113984,0.9268625239934766,0.9141522978847454
22,0.7837088290986183,6.363489582586992,1.7623343654740706,7475.34497644934,6844482782.351104,4769084.4258670425,Selsis,-0.43785129800038447,-0.6044224156729152,log,0.0009105492153019795,0.006028190437406404,11290.705258985883,2587.983950018243,1.292441472401419e+23,0.0,254795192.6784437,254795192.6784437,1.8226299272982274,1.8657039910379776,0.7311324980324324,0.6816530114366185,0.0,0.0,1.7623343654740706,1.7623343654740706,0.8087730090919567,0.8087730090919567
23,0.49732832759665757,4.56098382408067,1.4627226014761745,32.3427234730521,912318947.8451961,58078568.8029108,Jackson,-0.4526969201976412,-0.6630679687335896,log,0.0007768142378922719,0.032497155577205616,1308.9425336964696,663.739884839789,5.7833281026371885e+20,2.0580685188935935e+22,1485178261.641798,766643368.0545878,1.4847852176712724,1.495691287979656,1.0477329148634464,1.0249804948672003,1444584349.4937778,757122426.4922131,1.484722906320752,1.49564052438544,1.0478648352223234,1.0250848651201496
24,0.4922129433674518,9.934667020357795,1.6323301236982555,42.72329211343159,5052490558.243225,49208107.81163191,Selsis,-0.43222640067246,-0.7523665153923741,GP,0.004079736013797809,0.028449612664475418,503.5597252483971,711.5737956062484,1.1408114230639151e+21,2.4090923861800928e+23,23861566021.222885,1241406769.3032591,1.6493586990491782,1.6533266639653923,1.361629673666716,1.351849497062398,23749103548.752472,1239117667.807391,1.6493523326326545,1.6533219831965067,1.3616454411924466,1.35186097887848
25,0.8357683585455586,5.1945740577413035,1.3934245234219753,55.6942873351279,7826143336.2775,3167917.1218873905,Selsis,-0.3194827202240853,-0.6580147033745611,log,0.00021691245821489253,0.08533282374005405,53.51170811353561,760.3375367801806,1.3055948231629805e+21,5.423462647110041e+21,653194942.3269073,345438366.4109236,1.4115157333124657,1.420232477149174,1.3512345891550388,1.326507179555629,526459817.98212284,314601886.637857,1.4110861934266432,1.4199352141712287,1.35246892732052,1.32734046552676
26,0.5949809393582643,9.746382472581567,1.7972928344192438,3354.7918696662787,3432092185.9699326,16339495.881719632,Selsis,-0.42009077227674024,-0.7481323320361873,log,0.0002033399421460687,0.004513278182030729,36229.88598107632,2118.21560998441,1.1502921898188192e+23,0.0,90471254.01206599,90471254.01206599,1.8265786812859222,1.8478248820166592,0.9895118447890595,0.9557707122667339,0.0,0.0,1.7972928344192438,1.7972928344192438,1.038674865161728,1.038674865161728
27,0.12346667127973576,9.449601386592514,1.6759887058192138,715.0979975017887,1457649114.5909617,42757785.265067294,Jackson,-0.3293488375646183,-0.7844876427518861,log,0.0009768644665598218,0.001502394232201226,237375.03259183306,1439.2795647531962,1.6832593058381282e+23,0.0,1380340486.817979,289430770.44459665,1.7024386245685563,1.7123899928109612,1.1971179866851145,1.1763682768795847,0.0,0.0,1.6759887058192136,1.6759887058192136,1.2546947616781132,1.2546947616781132
28,0.6983063105431047,8.238954588470671,1.4299519272761019,7572.338495264947,5070735584.621812,6689025.304904588,Jackson,-0.49726684167694407,-0.7347113634069341,GP,0.0006871184198793519,0.004347583131519038,64569.27268192025,2596.3382622268814,7.994008286015296e+22,0.0,227487580.55304748,227487580.55304748,1.4599500165996748,1.4809860344654058,1.7158608706827878,1.643777921973551,0.0,0.0,1.4299519272761019,1.4299519272761019,1.8261301225638809,1.8261301225638809
29,0.145126086180144,6.861199015271202,1.7894559721756693,1188.7062905383243,2488776563.5377426,24720011.01660346,Jackson,-0.4396979122909107,-0.6014435599673513,log,0.000650928032814671,0.001426216782977925,145742.90294763714,1634.264733521975,1.9818982292664483e+23,0.0,282262005.6826479,200344331.02333096,1.8283938427786872,1.8514294188299185,0.7637157483274611,0.7355623905453902,0.0,0.0,1.789455972175669,1.789455972175669,0.8146629097780738,0.8146629097780738
