,pl_mass,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
7680,9.0,0.6763236502048386,813.1175566475305,72.84475356714049,113.66040524426975,0.04371479399752056,11655692611.081974,50520200.00308322,Selsis,-0.2939167513913463,-0.7770049858235895,log,0.06350349787600872,1.4237401431714499e+23,0.048940810190722606,0.06350349787600872
7681,9.0,0.6452165661654559,146.44111761719466,0.07663674732295436,0.8999250762994498,1.1175262125136607,2512053266.8957877,8837565.52614781,Selsis,-0.28210518360738496,-0.7476822766831804,GP,0.08262450222119488,2.512188315544907e+20,0.9762284203859086,0.08262450222119488
7682,9.0,0.7423575114112284,1592.1807735532632,1070.9135807987982,5619.775831685127,0.01313611622041242,2866890788.4586854,8013265.122196666,Jackson,-0.3915541639861122,-0.7738896091892304,linear,0.0707362755984468,5.8930969333578854e+23,0.5927111226904985,0.0707362755984468
7683,9.0,0.7989560408042269,2175.9939305061266,3736.075496494274,6185.973664225039,0.008822786527569673,5868873658.854246,4903277.905118404,Selsis,-0.37069453432554983,-0.7641284305619427,linear,0.0566016385929013,2.483395220952866e+24,0.11553583888109575,0.0566016385929013
7684,9.0,0.7864664625718837,365.212839855411,2.964620284615181,13.468084008144368,0.28217759155182826,1982593410.7441707,8877586.24624117,Jackson,-0.49146993002302647,-0.6345026776329284,GP,0.10471321414924134,1.5155235970449177e+21,0.8370348332616441,0.10471321414924134
7685,9.0,0.6225647977705896,483.220112196098,9.085836813504041,28.02278551588925,0.09860572762397589,8648480345.76447,21365719.25263948,Selsis,-0.3966763985895537,-0.632500732079982,linear,0.36545214167423484,9.634326232386035e+22,0.34251492145043505,0.36545214167423484
7686,9.0,0.6241079914129,1277.8175645229765,444.2836581674004,6612.806726185407,0.013714254644843882,3453647609.095699,16007361.43439191,Jackson,-0.3097095400861992,-0.7497829736891954,log,0.12651114131738375,1.7954202734444987e+24,0.967640389788059,0.12651114131738375
7687,9.0,0.6889116926307042,263.81382612860915,0.8071888150760981,17.924624397321505,0.397748041830222,1965281736.595316,19339996.643809415,Jackson,-0.36550470910022637,-0.6315146135608725,GP,0.2241969539275587,3.2784176335450223e+21,0.629758128033029,0.2241969539275587
7688,9.0,0.6859497427405419,1015.3754988770653,177.12980458446447,7941.175498678374,0.02627962622377626,797239849.6835169,20462016.735166825,Selsis,-0.37579439966158507,-0.6814819038091409,GP,0.14796440310117276,3.945316089153675e+23,0.801115568878593,0.14796440310117276
7689,9.0,0.7577112807901417,513.3179987164632,11.569934348564713,68.29735532188533,0.13223891444982583,2623041245.756749,39088011.64181279,Selsis,-0.36573344633114835,-0.6972221043393532,GP,0.2099473444965953,3.369576252280233e+22,0.625476585641242,0.2099473444965953
