,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
0,0.6,279.6902996057283,1.0197519434113074,23382.2790578188,0.260371305568137,1486050115.9139626,74859835.0451978,Jackson,-0.4733302184769169,-0.6406767689553272,linear,0.08749561244129991,3.3903013275907135e+21,0.29132980739566716,0.08749561244129991
1,0.6,246.9200365953021,0.6194557030591609,23382.2790578188,0.33748052408406065,2860645409.3782287,26107073.39621204,Selsis,-0.3481342955737793,-0.6367359277398336,log,0.08881310599517567,5.730456444950729e+21,0.945342598742248,0.08881310599517567
2,0.6,2669.6752197396127,8464.837909351887,23382.2790578188,0.00285779497601279,1406691186.1591256,1125106.9456811761,Jackson,-0.4295819488344563,-0.786358002941502,linear,0.13032506214032374,3.067960271767847e+23,0.30436607155241846,0.13032506214032374
3,0.6,763.978152338102,56.76866503731181,23382.2790578188,0.03495397697648739,2118625276.548502,8168698.929736388,Selsis,-0.41375008884485753,-0.6037528580305918,linear,0.09626506788565493,8.620884424523853e+23,0.9776872478557951,0.09626506788565493
4,0.6,288.566727709676,1.155499983698775,23382.2790578188,0.24743174599967335,3207204418.044871,66385024.85846246,Selsis,-0.45731570364211727,-0.6527987102290501,linear,0.31217064211255735,8.139284076103525e+21,0.5653464399065286,0.31217064211255735
5,0.6,600.4578002960872,21.662814894993836,23382.2790578188,0.05892318253039385,9270721998.736977,82171121.18586189,Jackson,-0.4060079066849762,-0.7353675126811537,log,0.35359444051907124,2.8185286979527815e+23,0.8006886229373134,0.35359444051907124
6,0.6,212.8002587284943,0.3417224659079168,23382.2790578188,0.45155079792158,2296181773.858101,1059597.9972385387,Jackson,-0.3330210324838975,-0.7255452729545476,linear,0.05761875311891502,5.900268009912192e+20,0.7513849540336986,0.05761875311891502
7,0.6,459.61126011097997,7.436140127681607,23382.2790578188,0.09753637462052882,3073950200.1707606,10295740.472248955,Selsis,-0.4363349876608236,-0.6182615989015864,GP,0.17570540777502,1.0209422482841111e+23,0.03861989176061631,0.17570540777502
8,0.6,1014.7406215695274,176.68720865486196,23382.2790578188,0.01992732006212815,2594883706.812118,5262784.788331507,Selsis,-0.3185799483949718,-0.6347308315574823,linear,0.23123467600970007,4.383405265375414e+23,0.19394303761394383,0.23123467600970007
9,0.6,362.6865157955529,2.883437634601732,23382.2790578188,0.1566336651415639,3393985768.9906716,6253273.245993892,Selsis,-0.3083574450402048,-0.6763555182240136,GP,0.06251206916662075,6.15115795420379e+22,0.5981005032340224,0.06251206916662075
10,0.6,3202.4746921841192,17527.81378114381,23382.2790578188,0.001985987525758643,1475478627.0436044,8736858.788700366,Jackson,-0.3171870363635184,-0.7010139405841835,GP,0.11891668061299311,9.704592985344775e+23,0.7859912738913757,0.11891668061299311
11,0.6,4752.815639292791,85033.25400665935,23382.2790578188,0.0008913453274825438,214431458.83658463,16012862.598174507,Jackson,-0.43428478425428957,-0.705827525921402,linear,0.05768627647488479,7.036889681152587e+22,0.5151659775624976,0.05768627647488479
12,0.6,1183.6695863758412,327.1198364227686,23382.2790578188,0.014991930164268025,7410212442.845557,9303243.024267882,Jackson,-0.331405692471953,-0.6500320795610759,log,0.44139302770748456,3.814283986195333e+24,0.7616472309902813,0.44139302770748456
13,0.6,204.99804263322744,0.2942956090318281,23382.2790578188,0.49889693123340173,7133987025.185649,5098769.924623075,Selsis,-0.4253945980481332,-0.7771756283999003,linear,0.22746909535342758,8.208849928732344e+19,0.21229751770647243,0.22746909535342758
14,0.6,219.97985891941934,0.3902263589897122,23382.2790578188,0.42577689517426953,4226846621.657364,99923010.83817141,Jackson,-0.43515773631834564,-0.6977807661434108,GP,0.35303424095977376,718095620686126.0,0.8805946415860726,0.35303424095977376
15,0.6,4032.1715154678145,44049.49300993597,23382.2790578188,0.001252765931685658,1781357264.5154574,2324501.9770057444,Selsis,-0.41834600878508743,-0.7884416121440636,GP,0.29002740230976537,2.642098804183214e+23,0.1371327162022563,0.29002740230976537
16,0.6,89.40939075857476,0.010649211864231517,23382.2790578188,2.5773990132616733,3739619493.6703625,1246804.577284696,Jackson,-0.3320527558356622,-0.7823188841647352,log,0.39299476713373727,650486732900171.6,0.14224333144468426,0.39299476713373727
17,0.6,130.78578027092996,0.048755884097261684,23382.2790578188,1.200939327303755,2698565894.9921904,54890086.52953634,Selsis,-0.41836113726439567,-0.735447311104944,linear,0.41639776465051725,460006581075062.06,0.45493447151559496,0.41639776465051725
18,0.6,100.8776860857645,0.01725700292282094,23382.2790578188,2.09268620407563,9712522534.186787,15350234.878417093,Selsis,-0.3494518528392536,-0.6194451757982732,GP,0.14359052615642898,1687333621324263.2,0.10237028404746784,0.14359052615642898
19,0.6,1160.728466452668,302.4875239663157,23382.2790578188,0.015191002646217927,2371267898.4792686,76751225.51733772,Selsis,-0.31739847291325174,-0.745663832520545,GP,0.3838533180330191,2.8995625496241746e+23,0.06700887180385084,0.3838533180330191
20,0.6,369.42257663924255,3.1036922900803225,23382.2790578188,0.15097361803064188,3956733601.6435604,1761256.0578781532,Selsis,-0.3042207286438787,-0.7306638117701673,linear,0.095515577337455,6.919684349721396e+22,0.7741748796924751,0.095515577337455
21,0.6,227.60964434934903,0.4472471334677954,23382.2790578188,0.4083242369311282,8530450652.441617,1058742.9507507687,Jackson,-0.4406121394358817,-0.6549625018157719,linear,0.12350380827720724,5.564516001298576e+20,0.12285647461253868,0.12350380827720724
