,st_mass,pl_masse,pl_rade,pl_insol,stellar_age,formation_time,xray_model,euv_gamma1,euv_gamma2,CO2_fit,f_initial,pl_orbsmax,pl_XUV_flux,pl_teq,atmospheric_loss,m_atm_final,pl_psurf_lower_initial,pl_psurf_upper_initial,pl_rade_transit_lower_initial,pl_rade_transit_upper_initial,pl_rho_ratio_lower_initial,pl_rho_ratio_upper_initial,pl_psurf_lower,pl_psurf_upper,pl_rade_transit_lower,pl_rade_transit_upper,pl_rho_ratio_lower,pl_rho_ratio_upper
0,0.7087053053504989,7.211968735256826,1.3503390260659858,43.67539613923592,4348313207.998567,4282999.401296775,Jackson,-0.41412467904684347,-0.6894729322377935,GP,0.0012576696138599905,0.05894259654395341,310.1228909899504,715.5055089950692,3.4885067370021434e+20,5.38188252627801e+22,8277423819.174151,1387601943.5966485,1.363088952093475,1.3677654028728805,1.912367546598477,1.892819126889223,8224115553.203735,1386255387.2465365,1.3630818054890954,1.3677632618970756,1.9123976262442133,1.8928280154587802
1,0.46146893030351377,6.239759329516562,1.710100684308951,95.4113481195086,5098030558.548069,1513843.7480877016,Jackson,-0.4764299472046093,-0.7632140321025098,log,0.004783641344749121,0.01730697383148653,744.1469331125653,869.8688455471503,3.0351719303255446e+21,1.7522168674955248e+23,9162200615.175472,982214958.0479418,1.7384317305333405,1.7471316525908291,0.8295818579259929,0.817250643589658,9006196216.056488,975145457.8827368,1.738389893307814,1.7470984261856073,0.8296417551424587,0.8172972720172323
2,0.13481353221013131,2.1463291639024997,1.0395502704595017,1747.559315197818,986832730.9813017,40470610.26939174,Jackson,-0.2809279562504624,-0.6237334193226731,linear,0.0007213185481812819,0.0010760557761899311,757205.4833125968,1799.541017410506,1.172793705831832e+25,0.0,212282060.71529865,212282060.71529865,1.0808115429233351,1.1076824564983194,1.4944361075963433,1.3882939871676088,0.0,0.0,1.0395502704595017,1.0395502704595017,1.6795416868793949,1.6795416868793949
3,0.9595942726691202,0.5236584224634665,0.7397591635433839,47.156702970183964,4485235751.6596775,4677681.256889845,Selsis,-0.3331013583228768,-0.6186952023627265,GP,0.006729075336521949,0.1273256776959728,45.82799316414757,729.3561125742973,2.0393661992003762e+21,1.9004391017654943e+22,2592282890.5394154,890189651.2913198,0.7908165583368174,0.8151463575565123,1.1545937822282868,1.0542647841911053,2341062823.169643,821092893.5755433,0.7902862080236086,0.8143202350241999,1.1569198390120876,1.057476674536637
4,0.664602925243357,8.62235013750794,1.8842907577430965,370.38283509886475,5179263655.683421,15154472.800626058,Selsis,-0.2911417678700281,-0.7769337255584885,GP,0.0020844186892918833,0.01745245171771216,1588.403609967055,1221.002298984585,2.9502721885786325e+22,7.782957229003091e+22,4920842508.0553465,485215746.71757174,1.9161267325292115,1.9249907546107692,0.7841088231923893,0.7733268451671492,3589040832.837678,383176871.2605575,1.9152243267678448,1.923861944625948,0.7852177028542782,0.7746888732846556
5,0.7753427299710541,4.771826706185949,1.3123904618226376,7016.328412864682,1444091799.366081,67544253.71680792,Selsis,-0.49697569441558337,-0.6156121670616133,log,0.000649210286228622,0.005575817406695355,81381.35249565693,2547.3067472578855,5.633882128099585e+22,0.0,209921591.8810932,209921591.8810932,1.3532461746547089,1.3797425023584033,1.4325500438341148,1.3515935119023752,0.0,0.0,1.3123904618226376,1.3123904618226376,1.5705473360688857,1.5705473360688857
6,0.3097655295208005,7.915112087858024,1.4034482562305366,5599.803760188979,3773630129.3788447,57645840.2758147,Jackson,-0.36726681865652533,-0.6773308298222797,linear,0.0002467407741054642,0.0014273212048962016,119981.14076813008,2407.6700515469165,1.8900154615400543e+23,0.0,108168729.84340955,108168729.84340955,1.4276654076489226,1.4434303743919317,1.7846011315321328,1.7267638738079698,0.0,0.0,1.4034482562305366,1.4034482562305366,1.8785867649685644,1.8785867649685644
7,0.17331649655456388,9.436614616022608,1.8028978180063022,1710.7606076416737,5092491414.498496,15779081.8591744,Jackson,-0.45047980810180954,-0.7001333253569045,log,0.0001676577528729216,0.0014493406997898508,67652.63597135077,1789.9919552202423,2.548778497132252e+23,0.0,94890134.78093031,77881122.134019,1.8276133471869564,1.8426807171410338,0.9667268976461324,0.9432058638235269,0.0,0.0,1.8028978180063022,1.8028978180063022,1.0070323595346429,1.0070323595346429
8,0.9071039385690548,5.433748313751602,1.5613520214963763,133.1671919238644,4540950357.273102,26896830.52701611,Jackson,-0.4729032358377786,-0.701962665744515,log,0.00019399501360808704,0.0643481109707187,253.20801299630773,945.4815951328893,9.971327008387187e+20,5.298072405390317e+21,405488475.4189416,244796329.30187362,1.5827749344390518,1.5936598911184254,0.9894601104399827,0.9693237522050007,341260890.8000723,224308454.5154351,1.5823463853261313,1.5933206024489635,0.9902642588391369,0.9699431202164936
9,0.25097448313835546,6.081075193448722,1.3379736636601078,110.8241973346184,1853407360.5343466,66841676.7187509,Jackson,-0.4237996821495247,-0.6964460085521909,linear,0.0003535509375129292,0.008019615149282514,7587.726715584651,903.0512900602802,4.6572867563036643e+21,8.182333102678365e+21,1716385003.936117,388444353.25617975,1.3536772512602133,1.3593575270212481,1.7215510157267342,1.7000598067127999,1093804488.6759355,357252589.4907629,1.3529731740693958,1.359141072677747,1.7242400616871367,1.7008721814056718
10,0.19235053408649533,4.542469280639091,1.3409577709617275,194.2038760134667,4864963997.335846,57617615.93073626,Jackson,-0.3825934121011509,-0.7478003927185389,log,0.007946989056741344,0.004764554504344838,6857.0394775888035,1039.0064464643594,2.4720621058448226e+22,1.9086233022190023e+23,21114069779.602875,1294383908.569037,1.371031836215167,1.3791207586045404,1.3267024191042458,1.3034946496173974,18702457961.319107,1184727887.8548813,1.3707387712967163,1.3787061942781873,1.3275535507965204,1.3046708499301682
11,0.4629573614474515,3.972346717355935,1.2599662053677287,176.4262626118993,3472245359.9421797,1123147.6827425715,Selsis,-0.3378415024264948,-0.6902708178037574,GP,0.002987537587482688,0.01269296120851037,3862.402325778983,1014.3657510164885,2.364055287533161e+22,4.723236691275314e+22,7869811281.244964,633954651.8632209,1.287367608349666,1.2945467144156517,1.4445763310459896,1.4206760108005891,5244736848.451082,471068379.4039447,1.286399527901188,1.293313981354671,1.4478401353748662,1.4247422718701725
12,0.994648626134418,1.7683332941081442,0.9909863006647806,771.7160377615517,6793969471.749801,25945797.33887812,Selsis,-0.28424816238837397,-0.677303750426932,linear,0.008287757797995766,0.039666524069002486,413.78542775533026,1466.9595886669795,2.83511409669277e+23,0.0,5749079468.461885,1280069357.887128,1.0443286480150564,1.0679299581593726,1.415284000549852,1.3235088907330201,0.0,0.0,0.9909863006647806,0.9909863006647806,1.656350410567865,1.656350410567865
